111111	Rxx_x	111111	111111	111111	0.03400000000000003	10
111111	Rxx_x	111111	111111	111111	-0.05799999999999994	6
Rxx_x	111111	111111	111111	111111	0.026000000000000023	10
Rxx_x	111111	111111	111111	111111	-0.05999999999999994	7
Ryy_x	111111	111111	111111	111111	-0.028000000000000025	10
Rxx_x	111111	111111	111111	111111	-0.06599999999999995	1
111111	Rxx_x	111111	111111	111111	0.038000000000000034	10
Rxx_x	111111	111111	111111	111111	-0.04999999999999993	0
Rxx_x	111111	111111	111111	111111	0.030000000000000027	10
Rxx_x	111111	111111	111111	111111	-0.04999999999999993	2
Rxx_x	111111	111111	111111	111111	0.02400000000000002	10
Rxx_x	111111	111111	111111	111111	-0.051999999999999935	4
Rxx_x	111111	111111	111111	111111	0.02200000000000002	10
Rxx_x	111111	111111	111111	111111	-0.05399999999999994	1
Rxx_x	111111	111111	111111	111111	0.02400000000000002	10
Rxx_x	111111	111111	111111	111111	-0.051999999999999935	0
Ryy_x	111111	111111	111111	111111	-0.02400000000000002	10
Rxx_x	111111	111111	111111	111111	-0.051999999999999935	7
111111	Rxx_x	111111	111111	111111	0.03400000000000003	10
111111	Ryy_x	111111	111111	111111	0.04200000000000004	4
111111	Rxx_x	111111	111111	111111	0.038000000000000034	1
Rxx_x	111111	111111	111111	111111	-0.03600000000000003	9
Rxx_x	111111	111111	111111	111111	0.02400000000000002	10
Rxx_x	111111	111111	111111	111111	-0.04599999999999993	5
Rxx_x	111111	111111	111111	111111	0.02200000000000002	10
Rxx_x	111111	111111	111111	111111	-0.041999999999999926	3
Rxx_x	111111	111111	111111	111111	0.02200000000000002	10
Rxx_x	111111	111111	111111	111111	-0.04799999999999993	1
Ryy_x	111111	111111	111111	111111	-0.020000000000000018	10
Rxx_x	111111	111111	111111	111111	-0.040000000000000036	2
111111	Rxx_x	111111	111111	111111	0.050000000000000044	1
Rxx_x	111111	111111	111111	111111	-0.02400000000000002	4
Rxx_x	111111	111111	111111	111111	0.02200000000000002	10
Rxx_x	111111	111111	111111	111111	-0.041999999999999926	0
Ryy_x	111111	111111	111111	111111	-0.020000000000000018	10
Rxx_x	111111	111111	111111	111111	-0.041999999999999926	1
Rxx_x	111111	111111	111111	111111	0.018000000000000016	10
Rxx_x	111111	111111	111111	111111	-0.038000000000000034	9
Rxx_x	111111	111111	111111	111111	0.018000000000000016	10
Rxx_x	111111	111111	111111	111111	-0.038000000000000034	7
Rxx_x	111111	111111	111111	111111	0.018000000000000016	10
Rxx_x	111111	111111	111111	111111	-0.03400000000000003	3
Rxx_x	111111	111111	111111	111111	0.018000000000000016	10
Ryy_x	111111	111111	111111	111111	0.03600000000000003	5
Rxx_x	111111	111111	111111	111111	0.018000000000000016	10
Rxx_x	111111	111111	111111	111111	-0.03600000000000003	4
Rxx_x	111111	111111	111111	111111	0.016000000000000014	10
Rxx_x	111111	111111	111111	111111	-0.03200000000000003	0
Ryy_x	111111	111111	111111	111111	-0.026000000000000023	8
Rxx_x	111111	111111	111111	111111	-0.028000000000000025	2
111111	Ryy_x	111111	111111	111111	-0.051999999999999935	1
111111	Rxx_x	111111	111111	111111	-0.041999999999999926	8
Rxx_x	111111	111111	111111	111111	0.016000000000000014	10
Rxx_x	111111	111111	111111	111111	-0.03600000000000003	1
Ryy_x	111111	111111	111111	111111	-0.014000000000000012	10
Rxx_x	111111	111111	111111	111111	-0.030000000000000027	7
111111	Rxx_x	111111	111111	111111	0.02200000000000002	10
111111	Rxx_x	111111	111111	111111	-0.03200000000000003	6
Rxx_x	111111	111111	111111	111111	0.014000000000000012	10
Ryy_x	111111	111111	111111	111111	0.03200000000000003	9
Rxx_x	111111	111111	111111	111111	0.016000000000000014	10
Rxx_x	111111	111111	111111	111111	-0.030000000000000027	3
Rxx_x	111111	111111	111111	111111	0.014000000000000012	10
Rxx_x	111111	111111	111111	111111	-0.028000000000000025	4
Rxx_x	111111	111111	111111	111111	0.014000000000000012	10
Rxx_x	111111	111111	111111	111111	-0.028000000000000025	5
Rxx_x	111111	111111	111111	111111	0.014000000000000012	10
Ryy_x	111111	111111	111111	111111	0.030000000000000027	0
Ryy_x	111111	111111	111111	111111	-0.014000000000000012	10
Rxx_x	111111	111111	111111	111111	-0.028000000000000025	6
Rxx_x	111111	111111	111111	111111	0.01200000000000001	10
Rxx_x	111111	111111	111111	111111	-0.02400000000000002	2
Rxx_x	111111	111111	111111	111111	0.01200000000000001	10
Rxx_x	111111	111111	111111	111111	-0.026000000000000023	1
111111	Rxx_x	111111	111111	111111	0.03400000000000003	1
111111	Rxx_x	111111	111111	111111	-0.03200000000000003	8
Rxx_x	111111	111111	111111	111111	0.020000000000000018	8
Rxx_x	111111	111111	111111	111111	-0.02400000000000002	7
Rxx_x	111111	111111	111111	111111	0.01200000000000001	10
Rxx_x	111111	111111	111111	111111	-0.02400000000000002	9
Rxx_x	111111	111111	111111	111111	0.01200000000000001	10
Rxx_x	111111	111111	111111	111111	-0.02400000000000002	4
111111	Rxx_x	111111	111111	111111	0.016000000000000014	10
111111	Rxx_x	111111	111111	111111	-0.030000000000000027	8
Rxx_x	111111	111111	111111	111111	0.010000000000000009	10
Rxx_x	111111	111111	111111	111111	-0.02200000000000002	0
Ryy_x	111111	111111	111111	111111	-0.010000000000000009	10
Rxx_x	111111	111111	111111	111111	-0.020000000000000018	3
Rxx_x	111111	111111	111111	111111	0.010000000000000009	10
Rxx_x	111111	111111	111111	111111	-0.02200000000000002	5
Rxx_x	111111	111111	111111	111111	0.01200000000000001	10
Rxx_x	111111	111111	111111	111111	-0.02400000000000002	1
111111	Rxx_x	111111	111111	111111	0.016000000000000014	10
111111	Rxx_x	111111	111111	111111	-0.026000000000000023	7
Ryy_x	111111	111111	111111	111111	-0.010000000000000009	10
Rxx_x	111111	111111	111111	111111	-0.02200000000000002	2
Ryy_x	111111	111111	111111	111111	-0.010000000000000009	10
Rxx_x	111111	111111	111111	111111	-0.020000000000000018	6
Ryy_x	111111	111111	111111	111111	-0.010000000000000009	10
Rxx_x	111111	111111	111111	111111	-0.020000000000000018	7
111111	Rxx_x	111111	111111	111111	0.030000000000000027	1
Ryy_x	111111	111111	111111	111111	-0.006000000000000005	10
Rxx_x	111111	111111	111111	111111	-0.018000000000000016	4
Rxx_x	111111	111111	111111	111111	0.008000000000000007	10
Rxx_x	111111	111111	111111	111111	-0.018000000000000016	9
Ryy_x	111111	111111	111111	111111	-0.010000000000000009	10
Rxx_x	111111	111111	111111	111111	-0.020000000000000018	0
Rxx_x	111111	111111	111111	111111	0.008000000000000007	10
Ryy_x	111111	111111	111111	111111	0.016000000000000014	3
Rxx_x	111111	111111	111111	111111	0.010000000000000009	10
Rxx_x	111111	111111	111111	111111	-0.020000000000000018	1
Rxx_x	111111	111111	111111	111111	0.008000000000000007	10
Rxx_x	111111	111111	111111	111111	-0.016000000000000014	5
Rxx_x	111111	111111	111111	111111	0.008000000000000007	10
Rxx_x	111111	111111	111111	111111	-0.016000000000000014	2
Rxx_x	111111	111111	111111	111111	0.008000000000000007	10
Rxx_x	111111	111111	111111	111111	-0.016000000000000014	6
Rxx_x	111111	111111	111111	111111	0.008000000000000007	10
Rxx_x	111111	111111	111111	111111	-0.016000000000000014	7
Ryy_x	111111	111111	111111	111111	-0.006000000000000005	10
Rxx_x	111111	111111	111111	111111	-0.014000000000000012	4
Rxx_x	111111	111111	111111	111111	0.008000000000000007	10
Rxx_x	111111	111111	111111	111111	-0.016000000000000014	0
Rxx_x	111111	111111	111111	111111	0.008000000000000007	10
Rxx_x	111111	111111	111111	111111	-0.016000000000000014	9
Ryy_x	111111	111111	111111	111111	-0.006000000000000005	10
Rxx_x	111111	111111	111111	111111	-0.01200000000000001	3
Ryy_x	111111	111111	111111	111111	-0.006000000000000005	10
Ryy_x	111111	111111	111111	111111	0.01200000000000001	5
Ryy_x	111111	111111	111111	111111	-0.006000000000000005	10
Rxx_x	111111	111111	111111	111111	-0.01200000000000001	1
Ryy_x	111111	111111	111111	111111	-0.006000000000000005	10
Rxx_x	111111	111111	111111	111111	-0.01200000000000001	7
Ryy_x	111111	111111	111111	111111	-0.006000000000000005	10
Rxx_x	111111	111111	111111	111111	-0.01200000000000001	2
111111	Rxx_x	111111	111111	111111	0.016000000000000014	4
111111	Rxx_x	111111	111111	111111	-0.02200000000000002	8
111111	Rxx_x	111111	111111	111111	0.018000000000000016	2
Rxx_x	111111	111111	111111	111111	0.008000000000000007	8
Rxx_x	111111	111111	111111	111111	-0.01200000000000001	4
Ryy_x	111111	111111	111111	111111	-0.006000000000000005	10
Rxx_x	111111	111111	111111	111111	-0.01200000000000001	0
Rxx_x	111111	111111	111111	111111	0.006000000000000005	10
Rxx_x	111111	111111	111111	111111	-0.01200000000000001	3
Ryy_x	111111	111111	111111	111111	-0.006000000000000005	10
Rxx_x	111111	111111	111111	111111	-0.010000000000000009	6
Ryy_x	111111	111111	111111	111111	-0.006000000000000005	10
Rxx_x	111111	111111	111111	111111	-0.01200000000000001	9
Rxx_x	111111	111111	111111	111111	0.0040000000000000036	10
Rxx_x	111111	111111	111111	111111	-0.010000000000000009	5
Ryy_x	111111	111111	111111	111111	-0.006000000000000005	10
Rxx_x	111111	111111	111111	111111	-0.01200000000000001	1
Ryy_x	111111	111111	111111	111111	-0.006000000000000005	10
Rxx_x	111111	111111	111111	111111	-0.01200000000000001	7
Rxx_x	111111	111111	111111	111111	0.0040000000000000036	10
Rxx_x	111111	111111	111111	111111	-0.008000000000000007	4
Rxx_x	111111	111111	111111	111111	0.0040000000000000036	10
Ryy_x	111111	111111	111111	111111	0.008000000000000007	0
Rxx_x	111111	111111	111111	111111	0.0040000000000000036	10
Rxx_x	111111	111111	111111	111111	-0.008000000000000007	2
111111	Ryy_x	111111	111111	111111	0.014000000000000012	9
111111	Rxx_x	111111	111111	111111	0.018000000000000016	4
111111	Rxx_x	111111	111111	111111	-0.014000000000000012	6
111111	Rxx_x	111111	111111	111111	0.014000000000000012	1
111111	Rxx_x	111111	111111	111111	-0.014000000000000012	8
111111	Rxx_x	111111	111111	111111	0.006000000000000005	10
111111	Rxx_x	111111	111111	111111	-0.014000000000000012	3
111111	Rxx_x	111111	111111	111111	0.006000000000000005	10
111111	Rxx_x	111111	111111	111111	-0.01200000000000001	9
Rxx_x	111111	111111	111111	111111	0.0040000000000000036	10
Rxx_x	111111	111111	111111	111111	-0.008000000000000007	6
Rxx_x	111111	111111	111111	111111	0.0040000000000000036	10
Ryy_x	111111	111111	111111	111111	0.008000000000000007	3
Rxx_x	111111	111111	111111	111111	0.0040000000000000036	10
Rxx_x	111111	111111	111111	111111	-0.008000000000000007	5
Rxx_x	111111	111111	111111	111111	0.0040000000000000036	10
Rxx_x	111111	111111	111111	111111	-0.008000000000000007	9
Rxx_x	111111	111111	111111	111111	0.0040000000000000036	10
Rxx_x	111111	111111	111111	111111	-0.010000000000000009	1
Rxx_x	111111	111111	111111	111111	0.0040000000000000036	10
Rxx_x	111111	111111	111111	111111	-0.008000000000000007	0
Rxx_x	111111	111111	111111	111111	0.0040000000000000036	10
Rxx_x	111111	111111	111111	111111	-0.008000000000000007	4
Rxx_x	111111	111111	111111	111111	0.0040000000000000036	10
Rxx_x	111111	111111	111111	111111	-0.008000000000000007	7
Rxx_x	111111	111111	111111	111111	0.0040000000000000036	10
Rxx_x	111111	111111	111111	111111	-0.008000000000000007	2
Rxx_x	111111	111111	111111	111111	0.0040000000000000036	10
Rxx_x	111111	111111	111111	111111	-0.008000000000000007	6
Ryy_x	111111	111111	111111	111111	-0.0040000000000000036	10
Rxx_x	111111	111111	111111	111111	-0.008000000000000007	3
Ryy_x	111111	111111	111111	111111	-0.0040000000000000036	10
Rxx_x	111111	111111	111111	111111	-0.008000000000000007	5
Rxx_x	111111	111111	111111	111111	0.0040000000000000036	10
Rxx_x	111111	111111	111111	111111	-0.008000000000000007	9
Rxx_x	111111	111111	111111	111111	0.0040000000000000036	10
Ryy_x	111111	111111	111111	111111	0.008000000000000007	0
111111	Rxx_x	111111	111111	111111	0.0040000000000000036	10
111111	Rxx_x	111111	111111	111111	-0.014000000000000012	7
111111	Rxx_x	111111	111111	111111	0.006000000000000005	10
111111	Rxx_x	111111	111111	111111	-0.014000000000000012	8
111111	Ryy_x	111111	111111	111111	-0.006000000000000005	10
111111	Rxx_x	111111	111111	111111	-0.014000000000000012	6
111111	Rxx_x	111111	111111	111111	0.006000000000000005	10
111111	Rxx_x	111111	111111	111111	-0.01200000000000001	3
111111	Rxx_x	111111	111111	111111	0.0040000000000000036	10
111111	Rxx_x	111111	111111	111111	-0.010000000000000009	9
111111	Rxx_x	111111	111111	111111	0.0040000000000000036	10
111111	Rxx_x	111111	111111	111111	-0.010000000000000009	8
111111	Rxx_x	111111	111111	111111	0.0040000000000000036	10
111111	Rxx_x	111111	111111	111111	-0.010000000000000009	7
111111	Rxx_x	111111	111111	111111	0.006000000000000005	10
111111	Rxx_x	111111	111111	111111	-0.01200000000000001	6
111111	Rxx_x	111111	111111	111111	0.0040000000000000036	10
111111	Rxx_x	111111	111111	111111	-0.008000000000000007	3
Ryy_x	111111	111111	111111	111111	-0.0020000000000000018	10
Rxx_x	111111	111111	111111	111111	-0.006000000000000005	7
Rxx_x	111111	111111	111111	111111	0.0040000000000000036	10
Rxx_x	111111	111111	111111	111111	-0.008000000000000007	1
Ryy_x	111111	111111	111111	111111	-0.0040000000000000036	10
Rxx_x	111111	111111	111111	111111	-0.008000000000000007	4
Rxx_x	111111	111111	111111	111111	0.0040000000000000036	10
Rxx_x	111111	111111	111111	111111	-0.008000000000000007	2
Ryy_x	111111	111111	111111	111111	-0.0020000000000000018	10
Rxx_x	111111	111111	111111	111111	-0.0040000000000000036	5
Ryy_x	111111	111111	111111	111111	-0.0020000000000000018	10
Rxx_x	111111	111111	111111	111111	-0.0040000000000000036	7
Ryy_x	111111	111111	111111	111111	-0.0020000000000000018	10
Ryy_x	111111	111111	111111	111111	0.0040000000000000036	6
Ryy_x	111111	111111	111111	111111	-0.0020000000000000018	10
Rxx_x	111111	111111	111111	111111	-0.0040000000000000036	0
Ryy_x	111111	111111	111111	111111	-0.0020000000000000018	10
Rxx_x	111111	111111	111111	111111	-0.0040000000000000036	9
Ryy_x	111111	111111	111111	111111	-0.0020000000000000018	10
Rxx_x	111111	111111	111111	111111	-0.0040000000000000036	3
Ryy_x	111111	111111	111111	111111	-0.0020000000000000018	10
Rxx_x	111111	111111	111111	111111	-0.0040000000000000036	1
Ryy_x	111111	111111	111111	111111	-0.0020000000000000018	10
Rxx_x	111111	111111	111111	111111	-0.0040000000000000036	5
Ryy_x	111111	111111	111111	111111	-0.0020000000000000018	10
Rxx_x	111111	111111	111111	111111	-0.0040000000000000036	4
Ryy_x	111111	111111	111111	111111	-0.0020000000000000018	10
Rxx_x	111111	111111	111111	111111	-0.006000000000000005	7
Ryy_x	111111	111111	111111	111111	-0.0020000000000000018	10
Rxx_x	111111	111111	111111	111111	-0.0040000000000000036	0
Ryy_x	111111	111111	111111	111111	-0.0020000000000000018	10
Ryy_x	111111	111111	111111	111111	0.0040000000000000036	9
Ryy_x	111111	111111	111111	111111	-0.0020000000000000018	10
Rxx_x	111111	111111	111111	111111	-0.0040000000000000036	6
Ryy_x	111111	111111	111111	111111	-0.0020000000000000018	10
Rxx_x	111111	111111	111111	111111	-0.0040000000000000036	2
Ryy_x	111111	111111	111111	111111	-0.0020000000000000018	10
Rxx_x	111111	111111	111111	111111	-0.0040000000000000036	3
Ryy_x	111111	111111	111111	111111	-0.0020000000000000018	10
Rxx_x	111111	111111	111111	111111	-0.0040000000000000036	0
Ryy_x	111111	111111	111111	111111	-0.0020000000000000018	10
Rxx_x	111111	111111	111111	111111	-0.0040000000000000036	1
Rxx_x	111111	111111	111111	111111	0.0020000000000000018	10
Rxx_x	111111	111111	111111	111111	-0.0040000000000000036	5
Ryy_x	111111	111111	111111	111111	-0.0020000000000000018	10
Rxx_x	111111	111111	111111	111111	-0.0040000000000000036	4
111111	Rxx_x	111111	111111	111111	-0.006000000000000005	9
111111	Rxx_x	111111	111111	111111	0.0040000000000000036	10
111111	Rxx_x	111111	111111	111111	-0.008000000000000007	5
111111	Ryy_x	111111	111111	111111	-0.0040000000000000036	10
111111	Rxx_x	111111	111111	111111	-0.008000000000000007	7
111111	Rxx_x	111111	111111	111111	0.0040000000000000036	10
111111	Rxx_x	111111	111111	111111	-0.010000000000000009	9
111111	Rxx_x	111111	111111	111111	0.0040000000000000036	10
111111	Rxx_x	111111	111111	111111	-0.008000000000000007	6
111111	Ryy_x	111111	111111	111111	-0.0020000000000000018	10
111111	Rxx_x	111111	111111	111111	-0.006000000000000005	8
111111	Rxx_x	111111	111111	111111	0.0040000000000000036	10
111111	Rxx_x	111111	111111	111111	-0.008000000000000007	5
111111	Rxx_x	111111	111111	111111	0.0020000000000000018	10
111111	Rxx_x	111111	111111	111111	-0.0040000000000000036	7
111111	Rxx_x	111111	111111	111111	0.0020000000000000018	10
111111	Rxx_x	111111	111111	111111	-0.006000000000000005	2
111111	Rxx_x	111111	111111	111111	0.0020000000000000018	10
111111	Rxx_x	111111	111111	111111	-0.0040000000000000036	3
111111	Rxx_x	111111	111111	111111	0.0020000000000000018	10
111111	Ryy_x	111111	111111	111111	0.0040000000000000036	1
111111	Rxx_x	111111	111111	111111	0.0020000000000000018	10
111111	Rxx_x	111111	111111	111111	-0.006000000000000005	8
111111	Rxx_x	111111	111111	111111	0.0020000000000000018	10
111111	Rxx_x	111111	111111	111111	-0.0040000000000000036	6
111111	Rxx_x	111111	111111	111111	0.0020000000000000018	10
111111	Rxx_x	111111	111111	111111	-0.0040000000000000036	9
Rxx_x	111111	111111	111111	111111	-0.0020000000000000018	7
Ryy_x	111111	111111	111111	111111	-0.0020000000000000018	10
Rxx_x	111111	111111	111111	111111	-0.0040000000000000036	9
Ryy_x	111111	111111	111111	111111	-0.0020000000000000018	10
Rxx_x	111111	111111	111111	111111	-0.0040000000000000036	6
Ryy_x	111111	111111	111111	111111	-0.0020000000000000018	10
Ryy_x	111111	111111	111111	111111	0.0040000000000000036	2
Ryy_x	111111	111111	111111	111111	-0.0020000000000000018	10
Rxx_x	111111	111111	111111	111111	-0.0040000000000000036	7
Ryy_x	111111	111111	111111	111111	-0.0020000000000000018	10
Ryy_x	111111	111111	111111	111111	0.0040000000000000036	0
Rxx_x	111111	111111	111111	111111	0.0020000000000000018	10
Rxx_x	111111	111111	111111	111111	-0.0040000000000000036	1
Ryy_x	111111	111111	111111	111111	-0.0020000000000000018	10
Rxx_x	111111	111111	111111	111111	-0.0040000000000000036	5
Rxx_x	111111	111111	111111	111111	0.0020000000000000018	10
Ryy_x	111111	111111	111111	111111	0.0040000000000000036	3
Rxx_x	111111	111111	111111	111111	0.0020000000000000018	10
Rxx_x	111111	111111	111111	111111	-0.0040000000000000036	9
Ryy_x	111111	111111	111111	111111	-0.0020000000000000018	10
Rxx_x	111111	111111	111111	111111	-0.0040000000000000036	4
111111	Rxx_x	111111	111111	111111	-0.0040000000000000036	7
111111	Rxx_x	111111	111111	111111	0.0020000000000000018	10
111111	Rxx_x	111111	111111	111111	-0.0040000000000000036	1
111111	Rxx_x	111111	111111	111111	0.0020000000000000018	10
111111	Rxx_x	111111	111111	111111	-0.0040000000000000036	5
111111	Ryy_x	111111	111111	111111	-0.0020000000000000018	10
111111	Rxx_x	111111	111111	111111	-0.0040000000000000036	2
111111	Rxx_x	111111	111111	111111	0.0020000000000000018	10
111111	Rxx_x	111111	111111	111111	-0.0040000000000000036	3
Rxx_x	111111	111111	111111	111111	-0.0020000000000000018	7
Ryy_x	111111	111111	111111	111111	-0.0020000000000000018	10
Rxx_x	111111	111111	111111	111111	-0.0040000000000000036	6
Ryy_x	111111	111111	111111	111111	-0.0020000000000000018	10
Rxx_x	111111	111111	111111	111111	-0.0040000000000000036	2
Ryy_x	111111	111111	111111	111111	-0.0020000000000000018	10
Rxx_x	111111	111111	111111	111111	-0.0040000000000000036	0
Ryy_x	111111	111111	111111	111111	-0.0020000000000000018	10
Rxx_x	111111	111111	111111	111111	-0.0040000000000000036	7
Rxx_x	111111	111111	111111	111111	0.0020000000000000018	10
Ryy_x	111111	111111	111111	111111	0.0040000000000000036	1
Ryy_x	111111	111111	111111	111111	-0.0020000000000000018	10
Rxx_x	111111	111111	111111	111111	-0.0040000000000000036	5
111111	Rxx_x	111111	111111	111111	-0.0040000000000000036	6
111111	Rxx_x	111111	111111	111111	0.0020000000000000018	10
111111	Ryy_x	111111	111111	111111	0.0040000000000000036	9
111111	Rxx_x	111111	111111	111111	0.0020000000000000018	10
111111	Rxx_x	111111	111111	111111	-0.0040000000000000036	0
111111	Rxx_x	111111	111111	111111	0.0020000000000000018	10
111111	Rxx_x	111111	111111	111111	-0.0040000000000000036	7
111111	Rxx_x	111111	111111	111111	0.0020000000000000018	10
111111	Rxx_x	111111	111111	111111	-0.006000000000000005	1
111111	Rxx_x	111111	111111	111111	0.0020000000000000018	10
111111	Rxx_x	111111	111111	111111	-0.0040000000000000036	5
111111	Rxx_x	111111	111111	111111	0.0020000000000000018	10
111111	Rxx_x	111111	111111	111111	-0.0040000000000000036	2
Rxx_x	111111	111111	111111	111111	-0.0020000000000000018	9
Ryy_x	111111	111111	111111	111111	-0.0020000000000000018	10
Rxx_x	111111	111111	111111	111111	-0.0040000000000000036	3
Ryy_x	111111	111111	111111	111111	-0.0020000000000000018	10
Ryy_x	111111	111111	111111	111111	0.0040000000000000036	6
Ryy_x	111111	111111	111111	111111	-0.0020000000000000018	10
Rxx_x	111111	111111	111111	111111	-0.0040000000000000036	4
Ryy_x	111111	111111	111111	111111	-0.0020000000000000018	10
Rxx_x	111111	111111	111111	111111	-0.0040000000000000036	2
Ryy_x	111111	111111	111111	111111	-0.0020000000000000018	10
Rxx_x	111111	111111	111111	111111	-0.0040000000000000036	0
Rxx_x	111111	111111	111111	111111	0.0020000000000000018	10
Rxx_x	111111	111111	111111	111111	-0.0040000000000000036	7
Ryy_x	111111	111111	111111	111111	-0.0020000000000000018	10
Ryy_x	111111	111111	111111	111111	0.0040000000000000036	9
111111	Rxx_x	111111	111111	111111	-0.0020000000000000018	0
111111	Ryy_x	111111	111111	111111	-0.0020000000000000018	10
111111	Rxx_x	111111	111111	111111	-0.0040000000000000036	9
111111	Rxx_x	111111	111111	111111	0.0020000000000000018	10
111111	Rxx_x	111111	111111	111111	-0.0040000000000000036	6
111111	Rxx_x	111111	111111	111111	-0.0020000000000000018	7
111111	Rxx_x	111111	111111	111111	0.0020000000000000018	10
111111	Rxx_x	111111	111111	111111	-0.0040000000000000036	0
111111	Rxx_x	111111	111111	111111	0.0020000000000000018	10
111111	Rxx_x	111111	111111	111111	-0.0040000000000000036	3
111111	Rxx_x	111111	111111	111111	0.0020000000000000018	10
111111	Rxx_x	111111	111111	111111	-0.0040000000000000036	8
Rxx_x	111111	111111	111111	111111	-0.0020000000000000018	1
Ryy_x	111111	111111	111111	111111	-0.0020000000000000018	10
Rxx_x	111111	111111	111111	111111	-0.0020000000000000018	5
111111	Rxx_x	111111	111111	111111	-0.0020000000000000018	2
111111	Rxx_x	111111	111111	111111	0.0020000000000000018	10
111111	Rxx_x	111111	111111	111111	-0.0040000000000000036	1
Ryy_x	111111	111111	111111	111111	0.0020000000000000018	1
Ryy_x	111111	111111	111111	111111	-0.0020000000000000018	10
Rxx_x	111111	111111	111111	111111	-0.0020000000000000018	0
Rxx_x	111111	111111	111111	111111	-0.0020000000000000018	6
Ryy_x	111111	111111	111111	111111	-0.0020000000000000018	10
Rxx_x	111111	111111	111111	111111	-0.0020000000000000018	5
Ryy_x	111111	111111	111111	111111	0.0020000000000000018	7
Ryy_x	111111	111111	111111	111111	-0.0020000000000000018	10
Rxx_x	111111	111111	111111	111111	-0.0020000000000000018	3
Rxx_x	111111	111111	111111	111111	-0.0020000000000000018	2
Ryy_x	111111	111111	111111	111111	-0.0020000000000000018	10
Rxx_x	111111	111111	111111	111111	-0.0040000000000000036	4
Ryy_x	111111	111111	111111	111111	-0.0020000000000000018	10
Rxx_x	111111	111111	111111	111111	-0.0040000000000000036	9
111111	Rxx_x	111111	111111	111111	-0.0020000000000000018	7
111111	Ryy_x	111111	111111	111111	-0.0020000000000000018	10
