111111	111111	111111	111111	U2_x	-0.508	16
111111	111111	111111	111111	U3_x	-0.59	13
111111	U2_x	111111	111111	111111	-0.19399999999999995	12
111111	111111	111111	Ryy_x	111111	-0.11399999999999999	4
111111	111111	111111	111111	Rxx_x	0.0	0
111111	111111	111111	111111	U2_x	0.026000000000000023	15
111111	111111	111111	111111	U3_x	-1.0	12
111111	111111	Rxx_x	111111	111111	-0.11199999999999999	4
111111	111111	U3_x	111111	111111	0.16799999999999993	8
111111	111111	111111	111111	U3_x	-0.18199999999999994	14
111111	111111	H_y	111111	111111	0.0	0
111111	Rxx_x	111111	111111	111111	0.0	0
111111	111111	H_y	111111	111111	0.0	0
111111	111111	111111	111111	U2_x	0.038000000000000034	15
111111	111111	111111	H_y	111111	0.0	0
111111	111111	111111	U2_x	111111	-0.5	16
111111	111111	Ryy_x	111111	111111	-0.122	0
111111	111111	111111	111111	Rxx_x	0.39400000000000013	16
111111	111111	111111	U3_x	111111	-0.03400000000000003	13
111111	111111	Rxx_x	111111	111111	0.20799999999999996	0
111111	111111	111111	111111	H_y	0.0	0
111111	111111	H_y	111111	111111	0.0	0
111111	111111	U2_x	111111	111111	0.22599999999999998	16
111111	111111	111111	H_y	111111	0.0	0
111111	111111	111111	Rxx_x	111111	0.1120000000000001	8
111111	111111	111111	111111	Ryy_x	0.02200000000000002	5
111111	Ryy_x	111111	111111	111111	0.0	0
111111	111111	Ryy_x	111111	111111	-0.29999999999999993	8
111111	111111	111111	H_y	111111	0.0	0
111111	111111	111111	U2_x	111111	0.42599999999999993	16
111111	111111	Rxx_x	111111	111111	-0.08399999999999996	0
111111	111111	111111	111111	H_y	0.0	0
111111	111111	111111	Ryy_x	111111	0.21199999999999997	1
111111	111111	U2_x	111111	111111	-0.628	9
111111	111111	111111	Ryy_x	111111	-0.254	5
111111	111111	H_y	111111	111111	0.0	0
Rxx_x	111111	111111	111111	111111	-0.29000000000000004	8
111111	111111	111111	U2_x	111111	-0.536	11
111111	Rxx_x	111111	111111	111111	-0.030000000000000027	4
111111	111111	U2_x	111111	111111	-0.43999999999999995	1
U3_x	111111	111111	111111	111111	0.13800000000000012	4
111111	111111	111111	111111	Rxx_x	0.07800000000000007	6
Rxx_x	111111	111111	111111	111111	0.474	4
111111	111111	Ryy_x	111111	111111	-0.23399999999999999	8
111111	111111	111111	U2_x	111111	0.238	3
111111	111111	111111	H_y	111111	0.0	0
111111	111111	111111	Rxx_x	111111	-0.45799999999999996	16
111111	111111	111111	111111	U3_x	0.19999999999999996	9
Rxx_x	111111	111111	111111	111111	-0.238	8
111111	111111	111111	Rxx_x	111111	0.08000000000000007	2
111111	111111	111111	111111	H_y	0.0	0
111111	111111	111111	U3_x	111111	0.08400000000000007	11
111111	Ryy_x	111111	111111	111111	-0.07599999999999996	8
111111	Ryy_x	111111	111111	111111	0.018000000000000016	7
U2_x	111111	111111	111111	111111	0.13800000000000012	4
Rxx_x	111111	111111	111111	111111	-0.14400000000000002	4
111111	111111	Rxx_x	111111	111111	-0.18399999999999994	4
111111	111111	111111	111111	Rxx_x	-0.03600000000000003	0
111111	111111	U3_x	111111	111111	0.08800000000000008	9
Rxx_x	111111	111111	111111	111111	0.1280000000000001	9
111111	U3_x	111111	111111	111111	0.15200000000000014	8
111111	111111	Rxx_x	111111	111111	0.1200000000000001	1
111111	111111	111111	U3_x	111111	-0.08599999999999997	0
U3_x	111111	111111	111111	111111	-0.10799999999999998	8
111111	111111	U3_x	111111	111111	-0.16000000000000003	5
111111	Ryy_x	111111	111111	111111	0.03600000000000003	4
111111	111111	111111	U2_x	111111	0.17199999999999993	10
111111	111111	Rxx_x	111111	111111	-0.10799999999999998	5
111111	111111	U2_x	111111	111111	0.528	9
111111	Ryy_x	111111	111111	111111	-0.02400000000000002	11
H_y	111111	111111	111111	111111	0.0	0
111111	111111	111111	111111	H_y	0.0	0
111111	111111	Rxx_x	111111	111111	0.052000000000000046	2
111111	111111	H_y	111111	111111	0.0	0
111111	111111	111111	U3_x	111111	-0.254	9
111111	111111	111111	111111	Rxx_x	-0.04399999999999993	12
Ryy_x	111111	111111	111111	111111	-0.041999999999999926	9
111111	111111	111111	111111	U3_x	-0.20199999999999996	5
111111	111111	111111	H_y	111111	0.0	0
111111	Rxx_x	111111	111111	111111	0.23399999999999999	8
111111	Rxx_x	111111	111111	111111	-0.03200000000000003	9
111111	111111	111111	Ryy_x	111111	-0.938	9
111111	111111	U3_x	111111	111111	-0.528	0
111111	H_y	111111	111111	111111	0.0	0
111111	111111	111111	111111	U3_x	0.052000000000000046	5
111111	111111	111111	111111	Rxx_x	0.08800000000000008	8
111111	111111	111111	H_y	111111	0.0	0
111111	111111	111111	Ryy_x	111111	-0.54	1
111111	111111	111111	H_y	111111	0.0	0
111111	111111	111111	U3_x	111111	-0.44999999999999996	16
111111	Rxx_x	111111	111111	111111	-0.20799999999999996	8
111111	111111	111111	Rxx_x	111111	0.15399999999999991	11
111111	111111	H_y	111111	111111	0.0	0
111111	111111	U2_x	111111	111111	-0.09599999999999997	9
111111	111111	Ryy_x	111111	111111	-0.16600000000000004	8
Ryy_x	111111	111111	111111	111111	0.04600000000000004	6
111111	111111	111111	111111	U3_x	-0.03400000000000003	6
111111	U3_x	111111	111111	111111	-0.45999999999999996	16
111111	Rxx_x	111111	111111	111111	0.05600000000000005	0
111111	111111	111111	H_y	111111	0.0	0
