Acc0	Acc1	AccAver	threshold
1.0	0.0	0.5	inf
0.4377431906614786	0.6234567901234568	0.5305999903924676	-0.04932529037857669
0.8093385214007782	0.3477366255144033	0.5785375734575908	-0.03539668688080766
0.8093385214007782	0.3477366255144033	0.5785375734575908	-0.5176983434404039
0.8093385214007782	0.3477366255144033	0.5785375734575908	-0.49283289912794637
0.8093385214007782	0.3477366255144033	0.5785375734575908	-0.7464164495639733
0.8093385214007782	0.3477366255144033	0.5785375734575908	-0.5052656212841753
0.8093385214007782	0.28189300411522633	0.5456157627580023	-0.503966370810951
0.8093385214007782	0.28189300411522633	0.5456157627580023	-0.007932741621902162
0.8093385214007782	0.28189300411522633	0.5456157627580023	-0.5039663708109514
0.8093385214007782	0.28189300411522633	0.5456157627580023	-0.5039663708109514
0.4377431906614786	0.8333333333333334	0.6355382619974059	-0.5141820429945556
0.4396887159533074	0.8333333333333334	0.6365110246433203	-0.5142714473183214
0.877431906614786	0.3230452674897119	0.600238587052249	-0.010677145112115594
0.8326848249027238	0.4609053497942387	0.6467950873484812	-0.025578958148001152
0.8813229571984436	0.2777777777777778	0.5795503674881106	-0.018384415782666585
0.8949416342412452	0.31275720164609055	0.6038494179436679	-0.028524314527457517
0.8501945525291829	0.4156378600823045	0.6329162063057436	0.9371015664919089
0.32684824902723736	0.8950617283950617	0.6109549887111495	-0.06630270106885361
0.4785992217898833	0.8395061728395061	0.6590526973146947	-0.06638430858748412
0.2607003891050584	0.9588477366255144	0.6097740628652863	-0.10490370537154381
0.26264591439688717	0.8806584362139918	0.5716521753054394	-0.7345359604910947
0.23540856031128404	0.9506172839506173	0.5930129221309507	-0.5959811777857205
0.29377431906614787	0.9444444444444444	0.6191093817552962	-0.5060690234720668
0.1303501945525292	0.9650205761316872	0.5476853853421082	-0.7991572868312583
0.29377431906614787	0.9444444444444444	0.6191093817552962	-0.506069023472067
0.29571984435797666	0.9423868312757202	0.6190533378168485	-0.504824593893779
0.3968871595330739	0.8065843621399177	0.6017357608364958	-0.35076538352586806
0.3968871595330739	0.8065843621399177	0.6017357608364958	-0.35074632033088415
0.40077821011673154	0.8065843621399177	0.6036812861283246	-0.35024764061741365
0.4980544747081712	0.7674897119341564	0.6327720933211638	-0.32186963148986947
0.490272373540856	0.8106995884773662	0.6504859810091111	-0.36443783762152415
0.6128404669260701	0.7037037037037037	0.6582720853148869	-0.32765515906342535
0.6128404669260701	0.7037037037037037	0.6582720853148869	-0.32765515906342535
0.5155642023346303	0.823045267489712	0.6693047349121711	-0.3653304094372801
0.5155642023346303	0.823045267489712	0.6693047349121711	-0.6826652047186401
0.5272373540856031	0.8271604938271605	0.6771989239563818	-0.6693566902958459
0.321011673151751	0.8271604938271605	0.5740860834894558	-0.9700613580639689
0.27431906614785995	0.8909465020576132	0.5826327841027366	-0.9849861752078364
0.4143968871595331	0.7592592592592593	0.5868280732093962	-0.9771422226542456
0.23929961089494164	0.9279835390946503	0.583641574994796	-0.8191496851095452
0.19455252918287938	0.9403292181069959	0.5674408736449377	-0.8178124520031382
0.24124513618677043	0.8888888888888888	0.5650670125378296	-0.6034029235136321
0.24319066147859922	0.8930041152263375	0.5680973883524684	-0.6050854583801861
0.5544747081712063	0.6666666666666666	0.6105706874189365	-0.23062751788992752
0.5505836575875487	0.6810699588477366	0.6158268082176426	-0.23137069078783434
0.5992217898832685	0.6460905349794238	0.6226561624313461	-0.21955908629811904
0.5116731517509727	0.7510288065843621	0.6313509791676675	-0.24043007166643715
0.5350194552529183	0.7386831275720165	0.6368512914124673	-0.23745875691944218
0.5525291828793775	0.7530864197530864	0.652807801316232	-0.24193425430342685
0.5175097276264592	0.7901234567901234	0.6538165922082912	-0.661705136514672
0.30739299610894943	0.9135802469135802	0.6104866215112648	-0.8108353792818137
0.30739299610894943	0.9135802469135802	0.6104866215112648	-0.8100974965690297
0.4260700389105058	0.8518518518518519	0.6389609453811789	-0.730574533751237
0.3424124513618677	0.8991769547325102	0.620794703047189	-0.5440625790939285
0.3404669260700389	0.9012345679012346	0.6208507469856368	-0.5450781945810993
0.3424124513618677	0.8991769547325102	0.620794703047189	-0.5438517346968801
0.48443579766536965	0.757201646090535	0.6208187218779523	-0.10039926805921229
0.6108949416342413	0.7736625514403292	0.6922787465372853	-0.1522132889101877
0.7996108949416343	0.5761316872427984	0.6878712910922163	0.025698835220816507
0.7295719844357976	0.6831275720164609	0.7063497782261292	-0.07355462389632905
0.7315175097276264	0.720164609053498	0.7258410593905622	-0.09539251502248303
0.7645914396887159	0.6625514403292181	0.713571440008967	-0.002860767225793759
0.7373540856031129	0.691358024691358	0.7143560551472354	-0.014444630228095057
0.7859922178988327	0.6440329218106996	0.7150125698547661	0.012684123016673876
0.6147859922178989	0.757201646090535	0.685993819154217	-0.60556434145728
0.7898832684824902	0.6419753086419753	0.7159292885622328	0.01966994750286677
0.688715953307393	0.7860082304526749	0.7373620918800339	-0.0959463924552546
0.6926070038910506	0.8168724279835391	0.7547397159372948	-0.15245274580247536
0.708171206225681	0.8683127572016461	0.7882419817136636	-0.18294545900100578
0.5894941634241245	0.8950617283950617	0.7422779459095932	-0.6001406137288224
0.6828793774319066	0.8189300411522634	0.7509047092920851	-0.56263623215198
0.6926070038910506	0.8189300411522634	0.755768522521657	-0.5584271594959701
0.4357976653696498	0.7860082304526749	0.6109029479111623	-0.7460148810282321
0.39105058365758755	0.8106995884773662	0.6008750860674769	-0.7466735245601979
0.45525291828793774	0.742798353909465	0.5990256360987014	-0.7197033130078736
0.490272373540856	0.7119341563786008	0.6011032649597284	-0.7118259660464086
0.4669260700389105	0.7366255144032922	0.6017757922211013	-0.7165566011566264
0.4649805447470817	0.7674897119341564	0.6162351283406191	-0.7272439557787048
0.4085603112840467	0.7530864197530864	0.5808233655185666	-0.7275918171722996
0.45525291828793774	0.7057613168724279	0.5805071175801828	-0.7062119614252287
0.4046692607003891	0.8168724279835391	0.6107708443419642	-0.552755907677562
0.4280155642023346	0.8827160493827161	0.6553658067925253	-0.23040339867418236
0.4396887159533074	0.8703703703703703	0.6550295431618389	-0.23181764275793804
0.5175097276264592	0.7962962962962963	0.6569030119613777	-0.18985261610737814
0.38715953307393	0.831275720164609	0.6092176266192695	-0.7105086144217874
0.3735408560311284	0.8559670781893004	0.6147539671102145	-0.7234554190708398
0.3715953307392996	0.8559670781893004	0.6137812044643001	-0.7229509985048497
0.37937743190661477	0.8189300411522634	0.599153736529439	-0.8522652294994357
0.35992217898832685	0.8930041152263375	0.6264631471073322	-0.8065576864604722
0.40077821011673154	0.9135802469135802	0.6571792285151559	-0.7806620258951787
0.4727626459143969	0.823045267489712	0.6479039567020544	-0.8828828653173822
0.5875486381322957	0.7674897119341564	0.6775191750332261	-0.7950714263990101
0.5447470817120622	0.8189300411522634	0.6818385614321628	-0.8029838364699157
0.5914396887159533	0.7654320987654321	0.6784358937406927	-0.7927781723045739
0.5642023346303502	0.8518518518518519	0.708027093241101	-0.7841363258025502
0.5622568093385214	0.8539094650205762	0.7080831371795488	-0.7860657652907665
0.6964980544747081	0.845679012345679	0.7710885334101936	-0.5724924308199308
0.7334630350194552	0.8209876543209876	0.7772253446702214	-0.5605308417381529
0.7120622568093385	0.8497942386831275	0.780928247746233	-0.5735102304069464
