111111	111111	111111	111111	U3_x	-0.508	16
111111	111111	111111	Ryy_x	111111	-0.16600000000000004	4
111111	111111	111111	H_y	111111	0.0	0
111111	U2_x	111111	111111	111111	0.0	0
111111	111111	111111	H_y	111111	0.0	0
H_y	111111	111111	111111	111111	0.0	0
Rxx_x	111111	111111	111111	111111	-1.0	16
111111	111111	111111	111111	U2_x	0.0	0
H_y	111111	111111	111111	111111	0.0	0
111111	Rxx_x	111111	111111	111111	-0.21599999999999997	12
Ryy_x	111111	111111	111111	111111	0.1260000000000001	8
111111	111111	111111	Rxx_x	111111	-0.352	8
111111	U2_x	111111	111111	111111	0.08400000000000007	4
U3_x	111111	111111	111111	111111	-0.138	4
111111	111111	111111	Rxx_x	111111	0.3500000000000001	4
Rxx_x	111111	111111	111111	111111	0.19999999999999996	0
111111	111111	111111	H_y	111111	0.0	0
111111	Ryy_x	111111	111111	111111	-0.22199999999999998	0
111111	111111	111111	Ryy_x	111111	-0.18599999999999994	8
Ryy_x	111111	111111	111111	111111	0.05800000000000005	8
111111	111111	111111	111111	H_y	0.0	0
111111	111111	U2_x	111111	111111	0.028000000000000025	8
Ryy_x	111111	111111	111111	111111	-0.864	16
111111	111111	111111	111111	H_y	0.0	0
111111	111111	111111	111111	Rxx_x	0.19999999999999996	16
111111	111111	111111	111111	U3_x	-0.53	8
111111	111111	111111	111111	U3_x	0.1180000000000001	11
111111	111111	111111	111111	U2_x	-0.01200000000000001	0
111111	111111	111111	111111	Rxx_x	0.020000000000000018	4
111111	111111	111111	111111	Rxx_x	-0.018000000000000016	0
Rxx_x	111111	111111	111111	111111	0.72	16
Rxx_x	111111	111111	111111	111111	-0.09999999999999998	0
111111	Ryy_x	111111	111111	111111	0.14600000000000013	12
111111	111111	111111	111111	H_y	0.0	0
111111	Ryy_x	111111	111111	111111	-0.10999999999999999	12
Ryy_x	111111	111111	111111	111111	-0.40800000000000003	12
Ryy_x	111111	111111	111111	111111	0.06800000000000006	8
111111	111111	111111	111111	Ryy_x	-0.18199999999999994	0
U2_x	111111	111111	111111	111111	0.3400000000000001	11
111111	Ryy_x	111111	111111	111111	-0.06399999999999995	12
111111	111111	U3_x	111111	111111	0.06800000000000006	7
111111	H_y	111111	111111	111111	0.0	0
H_y	111111	111111	111111	111111	0.0	0
111111	Ryy_x	111111	111111	111111	-0.42000000000000004	0
Ryy_x	111111	111111	111111	111111	0.22399999999999998	8
111111	111111	H_y	111111	111111	0.0	0
111111	Ryy_x	111111	111111	111111	-0.28800000000000003	0
111111	111111	U2_x	111111	111111	0.14800000000000013	4
111111	111111	111111	111111	Ryy_x	0.04800000000000004	11
Rxx_x	111111	111111	111111	111111	-0.15000000000000002	8
111111	U2_x	111111	111111	111111	0.44599999999999995	16
111111	111111	111111	U2_x	111111	-0.632	8
Ryy_x	111111	111111	111111	111111	-0.268	12
111111	111111	111111	111111	Rxx_x	0.06600000000000006	16
111111	111111	111111	Ryy_x	111111	-0.03600000000000003	8
111111	111111	Rxx_x	111111	111111	0.1120000000000001	10
U2_x	111111	111111	111111	111111	-0.124	10
111111	111111	111111	111111	Ryy_x	0.04400000000000004	0
111111	111111	111111	111111	U3_x	0.258	8
111111	111111	111111	U3_x	111111	-0.496	16
Rxx_x	111111	111111	111111	111111	-0.04999999999999993	14
111111	111111	111111	111111	U3_x	0.14200000000000013	0
111111	H_y	111111	111111	111111	0.0	0
111111	111111	H_y	111111	111111	0.0	0
U2_x	111111	111111	111111	111111	0.31400000000000006	4
111111	111111	Rxx_x	111111	111111	0.04600000000000004	8
111111	111111	111111	111111	Ryy_x	0.050000000000000044	9
111111	U2_x	111111	111111	111111	0.788	8
111111	111111	111111	111111	Ryy_x	-0.08799999999999997	4
U3_x	111111	111111	111111	111111	-0.32799999999999996	11
111111	111111	H_y	111111	111111	0.0	0
U2_x	111111	111111	111111	111111	0.3340000000000001	12
Ryy_x	111111	111111	111111	111111	-0.07599999999999996	12
U3_x	111111	111111	111111	111111	0.16199999999999992	12
U3_x	111111	111111	111111	111111	-0.21599999999999997	10
111111	111111	H_y	111111	111111	0.0	0
Ryy_x	111111	111111	111111	111111	0.16399999999999992	9
111111	Rxx_x	111111	111111	111111	-0.28400000000000003	8
111111	111111	111111	Ryy_x	111111	-0.30199999999999994	9
Rxx_x	111111	111111	111111	111111	-0.122	10
111111	111111	111111	H_y	111111	0.0	0
111111	U2_x	111111	111111	111111	-0.28200000000000003	14
111111	111111	U2_x	111111	111111	-0.278	5
Rxx_x	111111	111111	111111	111111	0.18199999999999994	1
111111	111111	U3_x	111111	111111	-0.09599999999999997	11
111111	111111	111111	U2_x	111111	-0.06399999999999995	8
111111	U2_x	111111	111111	111111	0.08800000000000008	10
111111	111111	U2_x	111111	111111	0.07800000000000007	11
111111	111111	111111	U3_x	111111	-0.386	16
Rxx_x	111111	111111	111111	111111	-0.23199999999999998	9
111111	111111	111111	111111	U2_x	0.10400000000000009	2
111111	Rxx_x	111111	111111	111111	-0.28400000000000003	8
111111	111111	H_y	111111	111111	0.0	0
Ryy_x	111111	111111	111111	111111	-0.266	0
111111	111111	111111	111111	U3_x	0.03400000000000003	12
111111	Ryy_x	111111	111111	111111	0.04800000000000004	9
111111	111111	111111	Rxx_x	111111	-0.29799999999999993	5
111111	111111	111111	111111	H_y	0.0	0
111111	111111	Ryy_x	111111	111111	0.18599999999999994	15
111111	111111	111111	111111	U2_x	0.554	12
