Acc0	Acc1	AccLow	Avg-Acc	loss	Acc0_tr	Acc1_tr	AccLow_tr	Avg-Acc_tr	loss_tr	Acc0_ibm	Acc1_ibm	AccLow_ibm	Avg-Acc_ibm	loss_ibm	Acc0_ibm_tr	Acc1_ibm_tr	AccLow_ibm_tr	Avg-Acc_ibm_tr	loss_ibm_tr	Acc0_mini	Acc1_mini	AccLow_mini	Avg-Acc_mini	loss_mini	Acc0_mini_tr	Acc1_mini_tr	AccLow_mini_tr	Avg-Acc_mini_tr	loss_mini_tr	RMSE_mean	RMSE_std	RMSE_mean_raw	RMSE_std_raw
1.0	0.0	0.0	0.5	0.6939527156116508	1.0	0.0	0.0	0.5	0.6962281772561095	1.0	0.0	0.0	0.5	0.6968351813849616	1.0	0.0	0.0	0.5	0.6802920119513228	1.0	0.0	0.0	0.5	0.6939527156116508	1.0	0.0	0.0	0.5	0.6806791893523086	0.29699220716940616	0.010996439410299284	0.30669711323212434	0.009827957984894093
0.7981651376146789	0.7802197802197802	0.7802197802197802	0.7891924589172296	0.5805485220188367	0.7495361781076066	0.7787418655097614	0.7495361781076066	0.7641390218086841	0.5740569061259141	0.8715596330275229	0.5604395604395604	0.5604395604395604	0.7159995967335417	0.5495702515725094	0.9196428571428571	0.6363636363636364	0.6363636363636364	0.7780032467532467	0.5221634465437412	0.8807339449541285	0.5494505494505495	0.5494505494505495	0.715092247202339	0.5805485220188367	0.9107142857142857	0.6363636363636364	0.6363636363636364	0.773538961038961	0.5502005197376195	0.4160092718304877	0.14485487645596049	0.42255241203081917	0.148552023373878
0.6605504587155964	0.9120879120879121	0.6605504587155964	0.7863191854017542	0.4557345678466103	0.7903525046382189	0.8524945770065075	0.7903525046382189	0.8214235408223632	0.4292621195849314	0.6055045871559633	0.9340659340659341	0.6055045871559633	0.7697852606109488	0.45328829636259504	0.7383177570093458	0.8494623655913979	0.7383177570093458	0.7938900613003719	0.45790183253238065	0.6605504587155964	0.9120879120879121	0.6605504587155964	0.7863191854017542	0.4557345678466103	0.8037383177570093	0.7956989247311828	0.7956989247311828	0.7997186212440961	0.4487651414476577	0.3822176693441678	0.15006111924140825	0.38964734239277365	0.15292960519993815
0.6513761467889908	0.978021978021978	0.6513761467889908	0.8146990624054844	0.34886889808058463	0.7699443413729128	0.9023861171366594	0.7699443413729128	0.8361652292547861	0.40863613424711287	0.5871559633027523	0.989010989010989	0.5871559633027523	0.7880834761568707	0.32594707709531734	0.7431192660550459	0.9120879120879121	0.7431192660550459	0.827603589071479	0.3882649114651964	0.6330275229357798	0.978021978021978	0.6330275229357798	0.805524750478879	0.34886889808058463	0.7706422018348624	0.9010989010989011	0.7706422018348624	0.8358705514668818	0.392422338762004	0.4100295975927041	0.16828844144482788	0.4152220158277848	0.16942785094767274
0.8348623853211009	0.9230769230769231	0.8348623853211009	0.878969654199012	0.39561134559467576	0.8367346938775511	0.8763557483731019	0.8367346938775511	0.8565452211253265	0.4169278270465595	0.8348623853211009	0.9010989010989011	0.8348623853211009	0.867980643210001	0.3546326009635986	0.8526315789473684	0.9047619047619048	0.8526315789473684	0.8786967418546365	0.34934761562224664	0.6513761467889908	0.945054945054945	0.6513761467889908	0.798215545921968	0.39561134559467576	0.7578947368421053	0.9904761904761905	0.7578947368421053	0.874185463659148	0.3686655179066463	0.3884433528177559	0.16253781866018496	0.3959556504821806	0.160078725584366
0.7064220183486238	0.978021978021978	0.7064220183486238	0.842221998185301	0.3372944052972028	0.8218923933209648	0.9392624728850325	0.8218923933209648	0.8805774331029986	0.347482864312145	0.6972477064220184	0.978021978021978	0.6972477064220184	0.8376348422219981	0.31194677774229074	0.8454545454545455	0.9777777777777777	0.8454545454545455	0.9116161616161615	0.27765582501944186	0.6697247706422018	0.978021978021978	0.6697247706422018	0.8238733743320898	0.3372944052972028	0.8363636363636363	0.9777777777777777	0.8363636363636363	0.907070707070707	0.29206407370667015	0.3902066314900923	0.15895146149790357	0.3933485979974927	0.16239843456742495
0.7981651376146789	0.978021978021978	0.7981651376146789	0.8880935578183284	0.26736231845651215	0.8552875695732839	0.9327548806941431	0.8552875695732839	0.8940212251337135	0.32342137165839235	0.8165137614678899	0.978021978021978	0.8165137614678899	0.8972678697449339	0.26320925810635937	0.9541284403669725	0.9340659340659341	0.9340659340659341	0.9440971872164533	0.25142862409851957	0.7981651376146789	0.967032967032967	0.7981651376146789	0.882599052323823	0.26736231845651215	0.9357798165137615	0.9340659340659341	0.9340659340659341	0.9349228752898477	0.2534074075673148	0.39908037904519084	0.17358319169335823	0.40477527686330345	0.17323866820277334
0.7981651376146789	0.978021978021978	0.7981651376146789	0.8880935578183284	0.267445958864073	0.8701298701298701	0.928416485900217	0.8701298701298701	0.8992731780150436	0.31316576255932727	0.8990825688073395	0.945054945054945	0.8990825688073395	0.9220687569311423	0.26725519810730747	0.9150943396226415	0.9361702127659575	0.9150943396226415	0.9256322761942994	0.2796534300197349	0.9174311926605505	0.945054945054945	0.9174311926605505	0.9312430688577478	0.267445958864073	0.9245283018867925	0.8936170212765957	0.8936170212765957	0.9090726615816941	0.2837409376738942	0.38370380234167467	0.17365383181629018	0.38801040986688395	0.1735547185729351
0.8899082568807339	0.9340659340659341	0.8899082568807339	0.911987095473334	0.26032676907939506	0.9016697588126159	0.9240780911062907	0.9016697588126159	0.9128739249594533	0.30552847929366306	0.8899082568807339	0.9230769230769231	0.8899082568807339	0.9064925899788285	0.2536242121489062	0.9009009009009009	0.9662921348314607	0.9009009009009009	0.9335965178661808	0.23212011888198675	0.8899082568807339	0.9340659340659341	0.8899082568807339	0.911987095473334	0.26032676907939506	0.9099099099099099	0.9662921348314607	0.9099099099099099	0.9381010223706854	0.23934833742406242	0.38569172034107424	0.1721698345816702	0.38858476063231184	0.17168977947655997
0.8899082568807339	0.9230769230769231	0.8899082568807339	0.9064925899788285	0.2911384751349379	0.9016697588126159	0.928416485900217	0.9016697588126159	0.9150431223564164	0.3040667251732477	0.8899082568807339	0.9120879120879121	0.8899082568807339	0.9009980844843231	0.2821801120160541	0.9158878504672897	0.9247311827956989	0.9158878504672897	0.9203095166314943	0.2571515048734808	0.8165137614678899	0.967032967032967	0.8165137614678899	0.8917733642504284	0.2911384751349379	0.8878504672897196	0.967741935483871	0.8878504672897196	0.9277962013867953	0.24650218957500752	0.39546390043223945	0.1770700732248808	0.399150348690914	0.17554401515906196
