Acc0	Acc1	AccAver	threshold
1.0	0.0	0.5	inf
0.9545454545454546	0.9776951672862454	0.96612031091585	0.4880030442206096
0.9826839826839827	0.9776951672862454	0.980189574985114	0.4880030442206096
0.9913419913419913	0.9851301115241635	0.9882360514330775	0.2836018762100161
0.9935064935064936	0.9944237918215614	0.9939651426640275	0.0753268055279328
0.9913419913419913	0.9981412639405205	0.994741627641256	0.0753268055279328
1.0	0.9962825278810409	0.9981412639405205	0.0753268055279328
1.0	0.9962825278810409	0.9981412639405205	0.0318212641303548
1.0	0.9962825278810409	0.9981412639405205	0.0318212641303548
1.0	0.9981412639405205	0.9990706319702602	0.0318212641303548
0.9978354978354979	0.9981412639405205	0.9979883808880092	-0.14687970359500124
0.9978354978354979	0.9981412639405205	0.9979883808880092	-0.11436013868029715
0.9978354978354979	0.9981412639405205	0.9979883808880092	-0.140945427803155
0.9978354978354979	0.9981412639405205	0.9979883808880092	-0.140945427803155
0.9978354978354979	0.9981412639405205	0.9979883808880092	-0.041963766052484086
0.9978354978354979	0.9981412639405205	0.9979883808880092	-0.041963766052484086
0.9978354978354979	0.9981412639405205	0.9979883808880092	-0.041963766052484086
1.0	0.9981412639405205	0.9990706319702602	-0.041963766052484086
1.0	0.9981412639405205	0.9990706319702602	-0.041963766052484086
1.0	0.9981412639405205	0.9990706319702602	-0.0495926264033657
1.0	0.9981412639405205	0.9990706319702602	-0.009583914075076305
1.0	0.9981412639405205	0.9990706319702602	-0.014127690386492642
1.0	0.9981412639405205	0.9990706319702602	0.02006478172380799
1.0	0.9981412639405205	0.9990706319702602	0.02006478172380799
1.0	0.9981412639405205	0.9990706319702602	0.04115741077947743
1.0	0.9981412639405205	0.9990706319702602	0.04115741077947743
1.0	0.9981412639405205	0.9990706319702602	0.04115741077947743
1.0	0.9981412639405205	0.9990706319702602	0.04115741077947743
1.0	0.9981412639405205	0.9990706319702602	0.04115741077947743
1.0	0.9981412639405205	0.9990706319702602	0.04115741077947743
1.0	0.9981412639405205	0.9990706319702602	0.06379332803730864
1.0	0.9981412639405205	0.9990706319702602	0.05929554265129333
1.0	0.9981412639405205	0.9990706319702602	0.09309621608141816
1.0	0.9981412639405205	0.9990706319702602	0.08926431830092496
1.0	0.9981412639405205	0.9990706319702602	0.11726265473315345
1.0	0.9981412639405205	0.9990706319702602	0.1134530482459315
1.0	0.9981412639405205	0.9990706319702602	0.14127776273144987
1.0	0.9981412639405205	0.9990706319702602	0.13812429321830888
1.0	0.9981412639405205	0.9990706319702602	0.13812429321830888
1.0	0.9981412639405205	0.9990706319702602	0.1657495211431308
1.0	0.9981412639405205	0.9990706319702602	0.1619936612198316
