Acc0	Acc1	AccLow	Avg-Acc	loss	Acc0_tr	Acc1_tr	AccLow_tr	Avg-Acc_tr	loss_tr	Acc0_ibm	Acc1_ibm	AccLow_ibm	Avg-Acc_ibm	loss_ibm	Acc0_ibm_tr	Acc1_ibm_tr	AccLow_ibm_tr	Avg-Acc_ibm_tr	loss_ibm_tr	Acc0_mini	Acc1_mini	AccLow_mini	Avg-Acc_mini	loss_mini	Acc0_mini_tr	Acc1_mini_tr	AccLow_mini_tr	Avg-Acc_mini_tr	loss_mini_tr	RMSE_mean	RMSE_std	RMSE_mean_raw	RMSE_std_raw	OptParamDiff_mean	OptParamDiff_std	OptParamDiff_mean_raw	OptParamDiff_std_raw	OptCostDiff_mean	OptCostDiff_std	OptCostDiff_mean_raw	OptCostDiff_std_raw
0.47368421052631576	0.4186046511627907	0.4186046511627907	0.44614443084455324	-0.0033426170095658446	0.4669260700389105	0.551440329218107	0.4669260700389105	0.5091831996285088	-0.0008188837966211482	0.9298245614035088	0.046511627906976744	0.046511627906976744	0.48816809465524275	0.007122444697886552	0.6666666666666666	0.5882352941176471	0.5882352941176471	0.6274509803921569	-0.0214402624556407	0.42105263157894735	0.6046511627906976	0.42105263157894735	0.5128518971848225	0.008095116434685622	0.6666666666666666	0.6470588235294118	0.6470588235294118	0.6568627450980392	-0.016850117769927137	0.01619741312307591	0.013376345002283782	0.028414220570147086	0.023729574941948356	1.364530142468294	2.2191359511997497	1.3856856485530737	2.218127321758196	0.0007124416620024407	0.0008104084029404105	0.0010947409431265019	0.0010675168465513498
0.543859649122807	0.9302325581395349	0.543859649122807	0.737046103631171	-0.009918243800180164	0.5175097276264592	0.9074074074074074	0.5175097276264592	0.7124585675169333	-0.015686246500868802	0.40350877192982454	0.8837209302325582	0.40350877192982454	0.6436148510811913	-0.00509357360400468	0.5333333333333333	1.0	0.5333333333333333	0.7666666666666666	-0.05698895246847469	0.5087719298245614	0.8837209302325582	0.5087719298245614	0.6962464300285598	-0.006033345577629389	0.6666666666666666	1.0	0.6666666666666666	0.8333333333333333	-0.05598987123022615	0.12380396571852303	0.15464628094080676	0.13411897514939589	0.1467746228643956	2.9723486049115553	2.8721083129238427	2.8912524982532326	2.822593453425017	0.0392109316504988	0.042977701480391435	0.03892390526862452	0.041476948449227884
0.49122807017543857	0.813953488372093	0.49122807017543857	0.6525907792737657	-0.03145480602189576	0.5505836575875487	0.9032921810699589	0.5505836575875487	0.7269379193287537	-0.04878612133773681	0.42105263157894735	0.8372093023255814	0.42105263157894735	0.6291309669522644	-0.03240762883219265	0.5333333333333333	1.0	0.5333333333333333	0.7666666666666666	-0.1426720061368662	0.3684210526315789	0.8372093023255814	0.3684210526315789	0.6028151774785802	-0.03451418139554861	0.5333333333333333	1.0	0.5333333333333333	0.7666666666666666	-0.1477024599825519	0.13932407502634833	0.17937210620252994	0.1514157603587429	0.16446691204835806	2.6056531661087066	1.9574814042028736	2.3059501632409933	1.9068141954318507	0.039367243796116835	0.050831560752524534	0.03946597222842847	0.049437828759865445
0.5789473684210527	0.7906976744186046	0.5789473684210527	0.6848225214198287	-0.10451161968282173	0.6828793774319066	0.8477366255144033	0.6828793774319066	0.765308001473155	-0.12774755698832874	0.5789473684210527	0.6744186046511628	0.5789473684210527	0.6266829865361077	-0.06720009203339841	0.6470588235294118	0.8	0.6470588235294118	0.723529411764706	-0.11902047106457968	0.6491228070175439	0.6976744186046512	0.6491228070175439	0.6733986128110976	-0.07209437567932103	0.7058823529411765	0.8	0.7058823529411765	0.7529411764705882	-0.1173927406825001	0.1467300656188895	0.18312974723837466	0.15565811291066234	0.1730903750058624	3.0217114524427076	2.095264529577993	2.7220084495749948	2.0582784177355795	0.032325984598320805	0.03915238921169969	0.0323788471555058	0.037409908372218866
0.7192982456140351	0.6744186046511628	0.6744186046511628	0.6968584251325989	-0.14014891011669556	0.7957198443579766	0.7818930041152263	0.7818930041152263	0.7888064242366015	-0.16346876777147543	0.6491228070175439	0.7441860465116279	0.6491228070175439	0.6966544267645859	-0.15204602770344494	0.7222222222222222	0.8571428571428571	0.7222222222222222	0.7896825396825397	-0.18988449723929715	0.6842105263157895	0.6511627906976745	0.6511627906976745	0.667686658506732	-0.148296805696201	0.7777777777777778	0.8571428571428571	0.7777777777777778	0.8174603174603174	-0.1876341989024465	0.16679718313952666	0.20547937278145384	0.17100338202596854	0.19406087107062245	2.108498773116382	1.7771324684286434	2.1155506084779754	1.798093568746515	0.027366612096214816	0.031578211692504334	0.02701193268333117	0.03045137953455907
0.7368421052631579	0.7674418604651163	0.7368421052631579	0.7521419828641371	-0.1347601387553222	0.7509727626459144	0.8127572016460906	0.7509727626459144	0.7818649821460024	-0.14722467416525917	0.7543859649122807	0.4418604651162791	0.4418604651162791	0.5981232150142799	-0.14059503458191314	0.7857142857142857	0.7222222222222222	0.7222222222222222	0.753968253968254	-0.22715093619865473	0.7368421052631579	0.7441860465116279	0.7368421052631579	0.7405140758873929	-0.138868500147297	0.7857142857142857	0.8333333333333334	0.7857142857142857	0.8095238095238095	-0.20997740802899342	0.1727974893878839	0.19791034651098274	0.1764334338547278	0.18717721949268556	2.0274026664580598	1.704754763193209	2.00624716037328	1.695893098977032	0.019860991069396337	0.019909542398825798	0.01985063278436476	0.01787572885659776
0.7017543859649122	0.6511627906976745	0.6511627906976745	0.6764585883312934	-0.13682926915585142	0.7957198443579766	0.7736625514403292	0.7736625514403292	0.7846911978991529	-0.1600356269582687	0.7543859649122807	0.627906976744186	0.627906976744186	0.6911464708282333	-0.23662331931404615	0.9411764705882353	0.9333333333333333	0.9333333333333333	0.9372549019607843	-0.43804227438555704	0.6842105263157895	0.6511627906976745	0.6511627906976745	0.667686658506732	-0.22973998027186096	0.9411764705882353	0.9333333333333333	0.9333333333333333	0.9372549019607843	-0.47172585617150714	0.17110806887679855	0.19012551572844183	0.17448023665122514	0.18110031328868093	1.3786338131914802	1.4419623916387028	1.4279966607226333	1.3462034972913615	0.016721458526849715	0.012162489500476027	0.01703949155504909	0.013188421421203378
0.7368421052631579	0.7441860465116279	0.7368421052631579	0.7405140758873929	-0.1213310357473222	0.7509727626459144	0.7736625514403292	0.7509727626459144	0.7623176570431218	-0.1397246019796226	0.7192982456140351	0.7209302325581395	0.7192982456140351	0.7201142390860873	-0.145607160989764	0.7058823529411765	1.0	0.7058823529411765	0.8529411764705883	-0.17332999997772894	0.7368421052631579	0.6744186046511628	0.6744186046511628	0.7056303549571603	-0.1437800932267348	0.7058823529411765	1.0	0.7058823529411765	0.8529411764705883	-0.1820894983840183	0.18408514511877405	0.19548749971510027	0.18818686904792806	0.18536216278541687	2.771371297106148	1.9236393526151596	3.099281641420234	1.9721482303568936	0.037713108557945234	0.046890910621143166	0.03719475434178866	0.04538037146364766
0.6666666666666666	0.7906976744186046	0.6666666666666666	0.7286821705426356	-0.11890573571864559	0.6517509727626459	0.8477366255144033	0.6517509727626459	0.7497437991385246	-0.1224079020658676	0.6842105263157895	0.6976744186046512	0.6842105263157895	0.6909424724602203	-0.14892182687972685	0.7333333333333333	0.8823529411764706	0.7333333333333333	0.807843137254902	-0.21669676482019454	0.7543859649122807	0.6046511627906976	0.6046511627906976	0.6795185638514891	-0.1427044757203425	0.9333333333333333	0.8823529411764706	0.8823529411764706	0.907843137254902	-0.24887952320102597	0.1851033873697168	0.1934912351821568	0.18685674639531827	0.18225770719345452	1.8722622885030082	1.613965469361652	1.8687363708222113	1.583305865377658	0.019268232107105536	0.017601589020777714	0.019497855870995492	0.01523811439465228
0.6666666666666666	0.7906976744186046	0.6666666666666666	0.7286821705426356	-0.11890573571864559	0.6517509727626459	0.8477366255144033	0.6517509727626459	0.7497437991385246	-0.1224079020658676	0.5964912280701754	0.8372093023255814	0.5964912280701754	0.7168502651978784	-0.1576249651502706	0.782608695652174	0.6666666666666666	0.6666666666666666	0.7246376811594203	-0.2913429993061509	0.6842105263157895	0.813953488372093	0.6842105263157895	0.7490820073439413	-0.15590160575700648	0.7391304347826086	0.5555555555555556	0.5555555555555556	0.6473429951690821	-0.2481759876763441	0.19113973357498137	0.18726511249136182	0.1939521383293461	0.1786097632939641	1.9322028890765504	1.4001400908136816	1.9075214653109742	1.372904692173254	0.016608155622310463	0.010937605818358757	0.015865195087887436	0.010513796785623733
