H_y	111111	111111	111111	111111	0.0	14
U3_x	111111	111111	111111	111111	0.018000000000000016	11
Rxx_x	111111	111111	111111	111111	-0.124	8
Rxx_x	111111	111111	111111	111111	0.32400000000000007	4
U3_x	111111	111111	111111	111111	-0.03200000000000003	5
Rxx_x	111111	111111	111111	111111	-0.374	0
Ryy_x	111111	111111	111111	111111	0.018000000000000016	10
111111	111111	111111	111111	U2_x	0.13800000000000012	16
111111	111111	111111	111111	U2_x	-0.08399999999999996	14
111111	111111	111111	111111	U2_x	-0.18399999999999994	2
Rxx_x	111111	111111	111111	111111	0.28800000000000003	10
111111	111111	111111	111111	U2_x	-0.31399999999999995	1
111111	111111	111111	111111	U2_x	0.242	12
111111	111111	111111	111111	U2_x	0.15000000000000013	5
U3_x	111111	111111	111111	111111	-0.04599999999999993	14
Rxx_x	111111	111111	111111	111111	-0.06399999999999995	13
111111	111111	111111	111111	U2_x	0.10400000000000009	5
U3_x	111111	111111	111111	111111	-0.030000000000000027	5
U2_x	111111	111111	111111	111111	-0.44399999999999995	7
111111	111111	111111	111111	U2_x	-0.38	1
Rxx_x	111111	111111	111111	111111	-0.09399999999999997	3
111111	111111	111111	111111	U2_x	0.19799999999999995	4
U3_x	111111	111111	111111	111111	-0.03200000000000003	16
111111	111111	111111	111111	U2_x	-0.19799999999999995	2
111111	111111	111111	111111	U2_x	0.10200000000000009	12
Rxx_x	111111	111111	111111	111111	-0.08399999999999996	3
111111	111111	111111	111111	U2_x	0.24	9
U3_x	111111	111111	111111	111111	-0.051999999999999935	6
U2_x	111111	111111	111111	111111	-0.14400000000000002	7
U3_x	111111	111111	111111	111111	-0.028000000000000025	13
111111	111111	111111	111111	U2_x	-0.20799999999999996	2
111111	111111	111111	111111	U2_x	0.06600000000000006	8
111111	111111	111111	111111	U2_x	0.1260000000000001	6
Rxx_x	111111	111111	111111	111111	-0.16200000000000003	12
U3_x	111111	111111	111111	111111	-0.041999999999999926	8
111111	111111	111111	111111	U2_x	0.1080000000000001	10
111111	111111	111111	111111	U2_x	-0.15000000000000002	1
Rxx_x	111111	111111	111111	111111	0.14200000000000013	6
111111	111111	111111	111111	U2_x	-0.17799999999999994	0
111111	111111	111111	111111	U2_x	0.17999999999999994	13
111111	111111	111111	111111	U2_x	-0.11599999999999999	1
U3_x	111111	111111	111111	111111	-0.06799999999999995	12
U2_x	111111	111111	111111	111111	0.45199999999999996	15
U2_x	111111	111111	111111	111111	-0.31999999999999995	4
111111	111111	111111	111111	U2_x	-0.08199999999999996	0
Rxx_x	111111	111111	111111	111111	0.19199999999999995	7
U2_x	111111	111111	111111	111111	0.26	13
U2_x	111111	111111	111111	111111	-0.29000000000000004	3
Ryy_x	111111	111111	111111	111111	0.1140000000000001	0
U3_x	111111	111111	111111	111111	-0.06399999999999995	3
U2_x	111111	111111	111111	111111	-0.09599999999999997	6
111111	111111	111111	111111	U2_x	0.04800000000000004	6
U2_x	111111	111111	111111	111111	0.19599999999999995	10
111111	111111	111111	111111	U2_x	-0.10999999999999999	0
U2_x	111111	111111	111111	111111	-0.09199999999999997	2
Rxx_x	111111	111111	111111	111111	0.17799999999999994	4
111111	111111	111111	111111	U2_x	-0.07999999999999996	0
111111	111111	111111	111111	U2_x	0.052000000000000046	16
Rxx_x	111111	111111	111111	111111	-0.15200000000000002	2
U2_x	111111	111111	111111	111111	0.21199999999999997	15
U2_x	111111	111111	111111	111111	-0.17999999999999994	6
111111	111111	111111	111111	U2_x	0.07400000000000007	13
111111	111111	111111	111111	U2_x	-0.07799999999999996	2
U2_x	111111	111111	111111	111111	0.18199999999999994	12
U2_x	111111	111111	111111	111111	-0.118	6
U3_x	111111	111111	111111	111111	-0.05599999999999994	2
U2_x	111111	111111	111111	111111	-0.132	4
U3_x	111111	111111	111111	111111	-0.03600000000000003	5
111111	111111	111111	111111	U3_x	0.05800000000000005	1
U2_x	111111	111111	111111	111111	-0.05799999999999994	1
U2_x	111111	111111	111111	111111	0.21199999999999997	8
