Acc0	Acc1	AccAver	threshold
1.0	0.0	0.5	inf
0.054474708171206226	0.9609053497942387	0.5076900289827224	-0.019274179205649666
0.39105058365758755	0.6604938271604939	0.5257722054090407	-0.0442096815979226
0.36186770428015563	0.6893004115226338	0.5255840579013947	-0.03453901472880516
0.23540856031128404	0.9176954732510288	0.5765520167811564	-0.07631098700812289
0.28793774319066145	0.9032921810699589	0.5956149621303102	-0.08613500132998664
0.24708171206225682	0.9465020576131687	0.5967918848377127	-0.07120419084914775
0.301556420233463	0.9053497942386831	0.603453107236073	-0.08448323128090884
0.29377431906614787	0.8991769547325102	0.596475636899329	-0.06794939037459746
0.6284046692607004	0.6810699588477366	0.6547373140542185	0.006973587086360755
0.4980544747081712	0.8497942386831275	0.6739243566956494	-0.04427289894688824
0.6050583657587548	0.8024691358024691	0.703763750780612	-0.002380417429477366
0.5505836575875487	0.8374485596707819	0.6940161086291653	0.005452290743065413
0.5447470817120622	0.8806584362139918	0.712702758963027	0.007077039358961423
0.5233463035019456	0.8847736625514403	0.7040599830266929	-0.09775788784273454
0.5505836575875487	0.8539094650205762	0.7022465613040625	-0.025183809973071125
0.4980544747081712	0.8806584362139918	0.6893564554610815	-0.06386395600167027
0.5642023346303502	0.8888888888888888	0.7265456117596195	-0.05851020294872944
0.6342412451361867	0.8251028806584362	0.7296720628973115	-0.029520143721888936
0.5330739299610895	0.9259259259259259	0.7294999279435077	-0.09385802396373044
0.6303501945525292	0.8600823045267489	0.745216249539639	-0.05949544061211376
0.5603112840466926	0.9074074074074074	0.73385934572705	-0.10682223416100911
0.642023346303502	0.8600823045267489	0.7510528254151254	0.06321609273474715
0.6108949416342413	0.8621399176954733	0.7365174296648573	0.041707514743772434
0.6595330739299611	0.8292181069958847	0.7443755904629229	0.057156087579335324
0.6770428015564203	0.8271604938271605	0.7521016476917903	-0.03932502626273382
0.6634241245136187	0.831275720164609	0.7473499223391138	0.01907137294897998
0.5603112840466926	0.9320987654320988	0.7462050247393957	-0.03967915125762289
0.7198443579766537	0.7839506172839507	0.7518974876303022	0.032376380342230116
0.6867704280155642	0.8065843621399177	0.746677395077741	0.09680170362060747
0.669260700389105	0.8251028806584362	0.7471817905237705	0.03758851352431947
0.6400778210116731	0.8621399176954733	0.7511088693535732	-0.027193810754951975
0.8015564202334631	0.7222222222222222	0.7618893212278426	0.18245289266617837
0.6439688715953308	0.8950617283950617	0.7695152999951962	0.00930842175808766
0.6536964980544747	0.8909465020576132	0.7723215000560439	0.028209139685077655
0.6284046692607004	0.9094650205761317	0.768934844918416	0.012972179232287662
0.6653696498054474	0.8868312757201646	0.7761004627628061	0.08589992240868627
0.708171206225681	0.8415637860082305	0.7748674961169557	0.07192989335299482
0.6673151750972762	0.8950617283950617	0.7811884517461689	0.09071377802370795
0.6400778210116731	0.9218106995884774	0.7809442603000752	0.026416883945695302
0.642023346303502	0.9197530864197531	0.7808882163616275	0.020345127516708583
0.6634241245136187	0.9176954732510288	0.7905597988823237	0.0872456716268255
0.6789883268482491	0.8909465020576132	0.7849674144529311	0.02842949396774097
0.6653696498054474	0.897119341563786	0.7812444956846167	0.06845419070710546
0.6964980544747081	0.8847736625514403	0.7906358585130742	0.1510318433874256
0.6828793774319066	0.8930041152263375	0.7879417463291221	0.08145088983536275
0.6867704280155642	0.8950617283950617	0.790916078205313	0.07718564058453192
0.6848249027237354	0.8806584362139918	0.7827416694688636	0.03503382491324536
0.6848249027237354	0.9012345679012346	0.793029735312485	0.0897518618682902
0.6673151750972762	0.9279835390946503	0.7976493570959633	0.02064182739770759
0.6906614785992218	0.9053497942386831	0.7980056364189525	0.06319764226200708
0.6653696498054474	0.9300411522633745	0.7977054010344109	0.05417119313808194
0.6673151750972762	0.9300411522633745	0.7986781636803253	0.04983399501338681
0.6653696498054474	0.9300411522633745	0.7977054010344109	0.048401345917658434
0.6614785992217899	0.9362139917695473	0.7988462954956685	0.02092547295729097
0.7198443579766537	0.8868312757201646	0.8033378168484091	0.08353536208552415
0.6828793774319066	0.9197530864197531	0.8013162319258298	0.05139775117787693
0.6789883268482491	0.9238683127572016	0.8014283198027253	0.00326301601655854
0.6867704280155642	0.911522633744856	0.7991465308802101	0.03833511099928666
0.7003891050583657	0.9094650205761317	0.8049270628172487	0.033294437524347575
0.7198443579766537	0.9135802469135802	0.8167123024451169	0.127685748623942
0.7003891050583657	0.934156378600823	0.8172727418295944	0.05424878140063982
0.7042801556420234	0.9300411522633745	0.817160653952699	0.06822303350739967
0.7198443579766537	0.9176954732510288	0.8187699156138413	0.14878156856201996
0.7140077821011673	0.9074074074074074	0.8107075947542874	0.09467691161625869
0.7140077821011673	0.9156378600823045	0.8148228210917359	0.12185303061007136
0.7120622568093385	0.911522633744856	0.8117924452770973	0.13313926567288692
0.7178988326848249	0.9074074074074074	0.8126531200461162	0.10851577306478588
0.7626459143968871	0.8786008230452675	0.8206233687210773	0.12812251177680345
0.7198443579766537	0.911522633744856	0.8156834958607548	0.09719792024905738
0.7607003891050583	0.8868312757201646	0.8237658324126115	0.07281304026970425
0.7354085603112841	0.9176954732510288	0.8265520167811564	0.08127329084228485
0.7704280155642024	0.8950617283950617	0.832744871979632	0.17268908793178706
0.7607003891050583	0.9012345679012346	0.8309674785031465	0.14777746313500129
0.7879377431906615	0.8950617283950617	0.8414997357928615	0.17587265438800181
0.7976653696498055	0.8930041152263375	0.8453347424380715	0.17677557736525196
0.7976653696498055	0.897119341563786	0.8473923556067957	0.15749240323558178
0.8054474708171206	0.8806584362139918	0.8430529535155562	0.1465287550031218
0.7859922178988327	0.9156378600823045	0.8508150389905687	0.12430047095961805
0.7879377431906615	0.9176954732510288	0.8528166082208452	0.12633172341582166
0.7801556420233463	0.9444444444444444	0.8623000432338954	0.10832991035221906
0.7937743190661478	0.9176954732510288	0.8557348961585883	0.11532751169403621
0.7957198443579766	0.9362139917695473	0.8659669180637619	0.11602659485558542
0.8638132295719845	0.8744855967078189	0.8691494131399017	0.22546908411389932
0.8560311284046692	0.9053497942386831	0.8806904613216762	0.17844340912244872
0.8618677042801557	0.9074074074074074	0.8846375558437816	0.19311891171588158
0.8501945525291829	0.9176954732510288	0.8839450128901059	0.17080597532893194
0.8482490272373541	0.9218106995884774	0.8850298634129157	0.1670888733218121
0.8365758754863813	0.9238683127572016	0.8802220941217915	0.15776963508773112
0.8501945525291829	0.9259259259259259	0.8880602392275544	0.16684403531268166
0.8268482490272373	0.9547325102880658	0.8907903796576515	0.08935130471213859
0.8793774319066148	0.8991769547325102	0.8892771933195625	0.25660135344117596
0.8735408560311284	0.9074074074074074	0.8904741317192679	0.22570493144008763
0.8715953307392996	0.9135802469135802	0.89258778882644	0.22873234691288458
0.8638132295719845	0.9197530864197531	0.8917831579958688	0.2101996386258127
0.8871595330739299	0.9012345679012346	0.8941970504875822	0.2669292256531086
0.8599221789883269	0.9197530864197531	0.88983763270404	0.19800637620967487
0.8346303501945526	0.948559670781893	0.8915950104882228	0.15661333929194776
0.8618677042801557	0.9135802469135802	0.887723975596868	0.20602727838215662
0.8754863813229572	0.9074074074074074	0.8914468943651823	0.23525369596088752
