H_y	111111	111111	111111	111111	0.0	10
Rxx_x	111111	111111	111111	111111	-0.22399999999999998	4
Rxx_x	111111	111111	111111	111111	0.42799999999999994	12
Rxx_x	111111	111111	111111	111111	-0.10199999999999998	1
Rxx_x	111111	111111	111111	111111	-0.10799999999999998	2
Rxx_x	111111	111111	111111	111111	-0.08799999999999997	3
Rxx_x	111111	111111	111111	111111	0.23399999999999999	11
Rxx_x	111111	111111	111111	111111	-0.17399999999999993	1
Rxx_x	111111	111111	111111	111111	0.04200000000000004	16
U3_x	111111	111111	111111	111111	-0.018000000000000016	6
111111	111111	111111	111111	U2_x	-0.08799999999999997	1
111111	111111	111111	111111	U2_x	-0.08799999999999997	2
111111	111111	111111	111111	U2_x	0.29400000000000004	13
U3_x	111111	111111	111111	111111	-0.051999999999999935	13
Rxx_x	111111	111111	111111	111111	-0.256	2
Rxx_x	111111	111111	111111	111111	-0.051999999999999935	7
111111	111111	111111	111111	U2_x	0.04200000000000004	2
111111	111111	111111	111111	U2_x	0.17599999999999993	13
111111	111111	111111	111111	U2_x	-0.28600000000000003	1
U3_x	111111	111111	111111	111111	-0.04599999999999993	3
111111	111111	111111	111111	U2_x	0.02400000000000002	7
111111	111111	111111	111111	U2_x	-0.06599999999999995	1
111111	111111	111111	111111	U2_x	0.16199999999999992	12
Rxx_x	111111	111111	111111	111111	-0.08599999999999997	1
U3_x	111111	111111	111111	111111	-0.020000000000000018	7
Rxx_x	111111	111111	111111	111111	-0.016000000000000014	1
U2_x	111111	111111	111111	111111	-0.358	4
Rxx_x	111111	111111	111111	111111	0.22199999999999998	9
U3_x	111111	111111	111111	111111	-0.030000000000000027	13
Rxx_x	111111	111111	111111	111111	-0.22999999999999998	4
Rxx_x	111111	111111	111111	111111	-0.09599999999999997	3
Rxx_x	111111	111111	111111	111111	0.27	9
Rxx_x	111111	111111	111111	111111	-0.128	5
111111	111111	111111	111111	U2_x	-0.06799999999999995	3
111111	111111	111111	111111	U2_x	0.15799999999999992	6
Rxx_x	111111	111111	111111	111111	0.10200000000000009	11
111111	111111	111111	111111	U2_x	-0.19599999999999995	3
U3_x	111111	111111	111111	111111	-0.06599999999999995	2
Rxx_x	111111	111111	111111	111111	-0.07399999999999995	1
111111	111111	111111	111111	U2_x	0.13000000000000012	6
111111	111111	111111	111111	U2_x	0.1120000000000001	15
Rxx_x	111111	111111	111111	111111	-0.05399999999999994	13
Rxx_x	111111	111111	111111	111111	0.09400000000000008	10
Rxx_x	111111	111111	111111	111111	-0.06399999999999995	14
111111	111111	111111	111111	U2_x	0.030000000000000027	14
Rxx_x	111111	111111	111111	111111	0.026000000000000023	11
111111	Rxx_x	111111	111111	111111	-0.134	9
Rxx_x	111111	111111	111111	111111	-0.11599999999999999	7
111111	Ryy_x	111111	111111	111111	-0.16600000000000004	5
U3_x	111111	111111	111111	111111	-0.03600000000000003	7
111111	111111	111111	111111	U2_x	-0.124	2
Rxx_x	111111	111111	111111	111111	0.258	9
111111	111111	111111	111111	U2_x	-0.041999999999999926	16
111111	111111	111111	111111	U2_x	0.08800000000000008	15
