H_y	111111	111111	111111	111111	0.0	2
U3_x	111111	111111	111111	111111	0.008000000000000007	15
Rxx_x	111111	111111	111111	111111	-0.18599999999999994	8
U2_x	111111	111111	111111	111111	-1.0	1
111111	111111	111111	111111	U2_x	0.3840000000000001	0
Rxx_x	111111	111111	111111	111111	-0.398	4
U3_x	111111	111111	111111	111111	-0.028000000000000025	15
Rxx_x	111111	111111	111111	111111	-0.07599999999999996	11
U3_x	111111	111111	111111	111111	-0.01200000000000001	10
111111	111111	111111	111111	U2_x	0.43599999999999994	0
Ryy_x	111111	111111	111111	111111	0.3400000000000001	8
Ryy_x	111111	111111	111111	111111	-0.124	15
111111	111111	111111	111111	U2_x	-0.06999999999999995	6
Rxx_x	111111	111111	111111	111111	0.04600000000000004	13
111111	111111	111111	111111	U2_x	0.13800000000000012	3
111111	111111	111111	111111	U2_x	-0.16400000000000003	6
Rxx_x	111111	111111	111111	111111	-0.10599999999999998	8
Rxx_x	111111	111111	111111	111111	0.30000000000000004	2
Rxx_x	111111	111111	111111	111111	-0.14200000000000002	13
Rxx_x	111111	111111	111111	111111	-0.12	10
Rxx_x	111111	111111	111111	111111	0.23399999999999999	2
Rxx_x	111111	111111	111111	111111	-0.19999999999999996	11
U3_x	111111	111111	111111	111111	-0.09599999999999997	13
Rxx_x	111111	111111	111111	111111	-0.03600000000000003	8
111111	111111	111111	111111	U2_x	0.02200000000000002	14
111111	111111	111111	111111	U2_x	0.15799999999999992	3
111111	111111	111111	111111	U2_x	-0.16999999999999993	6
U3_x	111111	111111	111111	111111	-0.03600000000000003	9
111111	111111	111111	111111	U2_x	0.12400000000000011	3
U3_x	111111	111111	111111	111111	-0.08399999999999996	1
Rxx_x	111111	111111	111111	111111	-0.15800000000000003	6
Rxx_x	111111	111111	111111	111111	-0.08999999999999997	11
U3_x	111111	111111	111111	111111	-0.06799999999999995	15
111111	111111	111111	111111	U2_x	0.05600000000000005	6
Rxx_x	111111	111111	111111	111111	0.01200000000000001	16
111111	111111	111111	111111	U2_x	-0.006000000000000005	16
Rxx_x	111111	111111	111111	111111	0.16999999999999993	0
Rxx_x	111111	111111	111111	111111	-0.18999999999999995	11
U3_x	111111	111111	111111	111111	-0.05399999999999994	7
U3_x	111111	111111	111111	111111	0.03200000000000003	13
111111	111111	111111	111111	U2_x	0.02200000000000002	9
U3_x	111111	111111	111111	111111	-0.04999999999999993	11
111111	111111	111111	111111	U2_x	0.1120000000000001	3
U3_x	111111	111111	111111	111111	-0.051999999999999935	2
111111	111111	111111	111111	U2_x	-0.04999999999999993	16
U3_x	111111	111111	111111	111111	0.02400000000000002	16
111111	111111	111111	111111	U2_x	0.01200000000000001	6
111111	111111	111111	111111	U2_x	0.07200000000000006	3
111111	111111	111111	111111	U2_x	-0.122	8
Ryy_x	111111	111111	111111	111111	0.05600000000000005	9
Rxx_x	111111	111111	111111	111111	0.04800000000000004	6
111111	111111	111111	111111	U2_x	-0.02200000000000002	12
U2_x	111111	111111	111111	111111	0.14000000000000012	15
U2_x	111111	111111	111111	111111	-0.19399999999999995	7
U2_x	111111	111111	111111	111111	-0.09599999999999997	4
111111	111111	111111	111111	U2_x	0.030000000000000027	6
U2_x	111111	111111	111111	111111	0.08200000000000007	16
111111	111111	111111	111111	U2_x	0.05600000000000005	0
111111	111111	111111	111111	U2_x	-0.04399999999999993	6
U2_x	111111	111111	111111	111111	-0.09799999999999998	5
U3_x	111111	111111	111111	111111	-0.07399999999999995	0
Rxx_x	111111	111111	111111	111111	-0.07199999999999995	10
U2_x	111111	111111	111111	111111	0.09800000000000009	9
U3_x	111111	111111	111111	111111	-0.05999999999999994	11
U3_x	111111	111111	111111	111111	0.06000000000000005	12
Rxx_x	111111	111111	111111	111111	0.02200000000000002	16
111111	111111	111111	111111	U2_x	-0.03400000000000003	12
Rxx_x	111111	111111	111111	111111	-0.040000000000000036	9
U2_x	111111	111111	111111	111111	-0.16400000000000003	4
U2_x	111111	111111	111111	111111	0.15599999999999992	15
111111	111111	111111	111111	U2_x	0.1280000000000001	1
111111	111111	111111	111111	U2_x	-0.10399999999999998	5
Rxx_x	111111	111111	111111	111111	0.08400000000000007	13
U2_x	111111	111111	111111	111111	0.17799999999999994	12
U2_x	111111	111111	111111	111111	-0.22599999999999998	3
U2_x	111111	111111	111111	111111	0.14000000000000012	14
U2_x	111111	111111	111111	111111	-0.15800000000000003	7
111111	111111	111111	111111	U2_x	0.05600000000000005	2
111111	111111	111111	111111	U2_x	-0.08199999999999996	14
U2_x	111111	111111	111111	111111	0.1120000000000001	14
111111	111111	111111	111111	U2_x	-0.041999999999999926	12
111111	111111	111111	111111	U2_x	0.10400000000000009	2
111111	111111	111111	111111	U2_x	-0.04999999999999993	16
Rxx_x	111111	111111	111111	111111	0.062000000000000055	13
