H_y	111111	111111	111111	111111	0.0	7
U3_x	111111	111111	111111	111111	0.018000000000000016	11
Rxx_x	111111	111111	111111	111111	-0.14800000000000002	12
111111	111111	111111	111111	U2_x	0.3500000000000001	4
U3_x	111111	111111	111111	111111	-0.03400000000000003	6
111111	Rxx_x	111111	111111	111111	-0.09599999999999997	1
111111	U2_x	111111	111111	111111	-0.08599999999999997	2
U2_x	111111	111111	111111	111111	-1.0	4
U3_x	111111	111111	111111	111111	-0.038000000000000034	7
111111	U2_x	111111	111111	111111	0.18599999999999994	16
111111	111111	111111	111111	U2_x	0.10400000000000009	6
111111	111111	111111	111111	U2_x	-0.44799999999999995	12
111111	111111	111111	111111	U2_x	0.28	0
111111	111111	111111	111111	U2_x	-0.30599999999999994	14
U3_x	111111	111111	111111	111111	-0.06799999999999995	15
U2_x	111111	111111	111111	111111	0.3800000000000001	14
111111	111111	111111	111111	U2_x	-0.07599999999999996	12
U3_x	111111	111111	111111	111111	-0.04799999999999993	15
Rxx_x	111111	111111	111111	111111	0.4159999999999999	6
111111	111111	111111	111111	U2_x	-0.21399999999999997	12
U2_x	111111	111111	111111	111111	-0.388	2
Rxx_x	111111	111111	111111	111111	-0.132	15
Rxx_x	111111	111111	111111	111111	0.26	7
111111	U2_x	111111	111111	111111	-0.25	0
U3_x	111111	111111	111111	111111	-0.06999999999999995	8
Rxx_x	111111	111111	111111	111111	-0.028000000000000025	16
111111	111111	111111	111111	U2_x	-0.128	13
Rxx_x	111111	111111	111111	111111	-0.10199999999999998	15
Rxx_x	111111	111111	111111	111111	0.13800000000000012	12
111111	111111	111111	111111	U2_x	0.1260000000000001	3
111111	U2_x	111111	111111	111111	0.246	8
111111	U2_x	111111	111111	111111	-0.28800000000000003	3
U3_x	111111	111111	111111	111111	-0.07399999999999995	2
111111	111111	111111	111111	U2_x	-0.10999999999999999	12
U3_x	111111	111111	111111	111111	-0.018000000000000016	12
111111	U2_x	111111	111111	111111	-0.08599999999999997	3
111111	111111	111111	111111	U2_x	0.1200000000000001	1
111111	U2_x	111111	111111	111111	0.21399999999999997	10
111111	Ryy_x	111111	111111	111111	-0.132	7
111111	Rxx_x	111111	111111	111111	-0.32999999999999996	2
Rxx_x	111111	111111	111111	111111	-0.242	15
Rxx_x	111111	111111	111111	111111	0.08200000000000007	16
111111	Rxx_x	111111	111111	111111	0.24	6
Rxx_x	111111	111111	111111	111111	0.12200000000000011	4
111111	Rxx_x	111111	111111	111111	-0.18599999999999994	2
U3_x	111111	111111	111111	111111	-0.19799999999999995	1
111111	111111	111111	111111	U2_x	-0.21999999999999997	15
111111	Rxx_x	111111	111111	111111	0.262	6
111111	111111	111111	111111	U2_x	0.15000000000000013	4
111111	111111	111111	111111	U2_x	-0.15000000000000002	14
U3_x	111111	111111	111111	111111	-0.124	14
Rxx_x	111111	111111	111111	111111	0.16599999999999993	9
111111	111111	111111	111111	U2_x	0.09200000000000008	11
111111	111111	111111	111111	U2_x	-0.13	13
111111	111111	111111	111111	U2_x	0.08800000000000008	4
U3_x	111111	111111	111111	111111	-0.05399999999999994	5
111111	U2_x	111111	111111	111111	-0.10199999999999998	3
111111	U2_x	111111	111111	111111	0.07400000000000007	10
111111	U2_x	111111	111111	111111	0.15200000000000014	11
111111	U2_x	111111	111111	111111	-0.07599999999999996	15
111111	U2_x	111111	111111	111111	-0.03600000000000003	16
U3_x	111111	111111	111111	111111	-0.06599999999999995	6
111111	U2_x	111111	111111	111111	0.07600000000000007	9
111111	Ryy_x	111111	111111	111111	-0.10799999999999998	4
111111	U2_x	111111	111111	111111	0.07400000000000007	11
111111	U2_x	111111	111111	111111	-0.07399999999999995	16
111111	U2_x	111111	111111	111111	0.062000000000000055	9
111111	Rxx_x	111111	111111	111111	-0.04799999999999993	16
111111	U2_x	111111	111111	111111	-0.14600000000000002	2
111111	U2_x	111111	111111	111111	0.06000000000000005	16
111111	U2_x	111111	111111	111111	0.06600000000000006	7
111111	111111	111111	111111	U2_x	0.052000000000000046	11
111111	Rxx_x	111111	111111	111111	0.06000000000000005	7
111111	U2_x	111111	111111	111111	-0.15400000000000003	0
111111	U2_x	111111	111111	111111	0.10200000000000009	9
U3_x	111111	111111	111111	111111	-0.13	10
111111	U2_x	111111	111111	111111	0.050000000000000044	7
U3_x	111111	111111	111111	111111	-0.14600000000000002	8
111111	U2_x	111111	111111	111111	-0.16400000000000003	1
111111	111111	111111	111111	U2_x	-0.10799999999999998	13
111111	U2_x	111111	111111	111111	0.15599999999999992	8
Rxx_x	111111	111111	111111	111111	-0.04799999999999993	12
111111	111111	111111	111111	U2_x	0.06400000000000006	9
111111	111111	111111	111111	U2_x	-0.05599999999999994	13
111111	111111	111111	111111	U2_x	0.06400000000000006	5
111111	111111	111111	111111	U2_x	-0.04399999999999993	12
111111	Rxx_x	111111	111111	111111	-0.12	3
111111	Rxx_x	111111	111111	111111	0.08400000000000007	5
111111	U2_x	111111	111111	111111	-0.10599999999999998	0
111111	U2_x	111111	111111	111111	0.06600000000000006	6
Rxx_x	111111	111111	111111	111111	-0.06399999999999995	5
111111	U2_x	111111	111111	111111	0.05400000000000005	9
111111	U2_x	111111	111111	111111	-0.07599999999999996	3
U3_x	111111	111111	111111	111111	-0.06999999999999995	0
111111	U2_x	111111	111111	111111	0.04400000000000004	12
111111	Rxx_x	111111	111111	111111	-0.05599999999999994	10
U3_x	111111	111111	111111	111111	0.06000000000000005	5
111111	Rxx_x	111111	111111	111111	0.030000000000000027	13
111111	111111	111111	111111	U2_x	0.06600000000000006	7
111111	Ryy_x	111111	111111	111111	-0.041999999999999926	4
