H_y	111111	111111	111111	111111	0.0	8
U3_x	111111	111111	111111	111111	0.018000000000000016	11
Rxx_x	111111	111111	111111	111111	-0.02400000000000002	16
Rxx_x	111111	111111	111111	111111	0.10400000000000009	0
U3_x	111111	111111	111111	111111	-0.0040000000000000036	14
U2_x	111111	111111	111111	111111	-1.0	7
111111	111111	111111	111111	U2_x	0.16799999999999993	1
111111	111111	111111	111111	U2_x	-0.372	5
111111	111111	111111	111111	U2_x	0.29400000000000004	3
111111	111111	111111	111111	U2_x	-0.29600000000000004	11
111111	111111	111111	111111	U2_x	0.1120000000000001	15
111111	111111	111111	111111	U2_x	-0.15600000000000003	7
Rxx_x	111111	111111	111111	111111	0.13600000000000012	12
111111	111111	111111	111111	U2_x	0.19799999999999995	3
111111	111111	111111	111111	U2_x	-0.268	7
111111	111111	111111	111111	U2_x	0.17999999999999994	0
U3_x	111111	111111	111111	111111	-0.06799999999999995	6
U3_x	111111	111111	111111	111111	-0.020000000000000018	13
111111	111111	111111	111111	U2_x	-0.246	8
Rxx_x	111111	111111	111111	111111	0.08200000000000007	5
U2_x	111111	111111	111111	111111	-0.42599999999999993	12
U3_x	111111	111111	111111	111111	-0.018000000000000016	5
111111	111111	111111	111111	U2_x	0.276	2
111111	111111	111111	111111	U2_x	-0.28	4
U3_x	111111	111111	111111	111111	-0.030000000000000027	14
U2_x	111111	111111	111111	111111	0.6759999999999999	4
U3_x	111111	111111	111111	111111	-0.03600000000000003	4
111111	111111	111111	111111	U2_x	0.278	0
U3_x	111111	111111	111111	111111	-0.061999999999999944	0
Rxx_x	111111	111111	111111	111111	-0.29600000000000004	6
U2_x	111111	111111	111111	111111	0.12400000000000011	6
U3_x	111111	111111	111111	111111	-0.03200000000000003	5
U2_x	111111	111111	111111	111111	0.08800000000000008	5
Ryy_x	111111	111111	111111	111111	-0.10999999999999999	9
U2_x	111111	111111	111111	111111	-0.136	10
U2_x	111111	111111	111111	111111	0.16399999999999992	6
U3_x	111111	111111	111111	111111	-0.030000000000000027	6
Rxx_x	111111	111111	111111	111111	-0.06799999999999995	5
111111	111111	111111	111111	U3_x	0.052000000000000046	6
Rxx_x	111111	111111	111111	111111	0.08800000000000008	12
U2_x	111111	111111	111111	111111	-0.128	9
Rxx_x	111111	111111	111111	111111	0.13000000000000012	0
111111	111111	111111	111111	U2_x	-0.09199999999999997	11
111111	111111	111111	111111	U2_x	0.06800000000000006	13
