Acc0	Acc1	AccAver	threshold
0.7507747512640679	0.6921232244973252	0.7214489878806966	0.4592405566949933
0.8535312347088566	0.740269323003136	0.7969002788559962	-0.4674251795879497
0.7925297667590931	0.8042796532005165	0.7984047099798048	0.14878371011092173
0.7421301582123634	0.6578122117690463	0.6999711849907049	0.8718031486453675
1.0	0.0	0.5	inf
0.7302234545751101	0.39697472790997973	0.5635990912425449	0.8975545346506144
0.7992170934594682	0.7315993359158827	0.7654082146876755	0.7630100349848634
0.7675746207796444	0.26212875853163625	0.5148516896556403	0.9531775150883994
1.0	0.0	0.5	inf
0.6979285597781765	0.3783434790629035	0.53813601942054	0.8802042018216356
0.9990213668243354	0.0016602102933038186	0.5003407885588196	0.9999952912597423
0.9998368944707225	0.00036893562073418186	0.5001029150457283	0.999999934563526
0.9996737889414451	0.00036893562073418186	0.5000213622810896	0.9999997886683587
0.9996737889414451	0.0009223390518354548	0.5002980639966402	0.9999987699688884
0.9998368944707225	0.00036893562073418186	0.5001029150457283	0.9999992048316972
0.7101614744739847	0.3403431101272828	0.5252522923006337	0.9018292543397863
0.7985646713423585	0.434052757793765	0.6163087145680618	0.47606327409597937
0.8036209427499592	0.4418004058291828	0.6227106742895709	0.3880035853660446
0.789920078290654	0.4683637705220439	0.629141924406349	0.45739725373790385
0.7768716359484586	0.4469655045194614	0.61191857023396	0.6589933299823603
0.8351003099005057	0.17007932115845784	0.5025898155294818	0.959035179394955
0.00016310552927744252	1.0	0.5000815527646387	-0.9999953443458839
1.0	0.00018446781036709093	0.5000922339051835	0.9999999998127556
0.00032621105855488503	1.0	0.5001631055292775	-0.9999989372586792
0.9998368944707225	0.00036893562073418186	0.5001029150457283	0.9999996348957445
1.0	0.0	0.5	inf
0.9991844723536127	0.0014757424829367274	0.5003301074182748	0.9999970680584573
1.0	0.0	0.5	inf
1.0	0.00018446781036709093	0.5000922339051835	0.9999998935584493
0.9208938183004404	0.08393285371702638	0.5024133360087334	0.9783061382769558
1.0	0.0	0.5	inf
0.9964116783558963	0.004796163069544364	0.5006039207127203	0.9999843248757723
0.0004893165878323275	0.9996310643792659	0.5000601904835491	-0.9999855307708578
0.5997390311531561	0.5866076369673492	0.5931733340602526	0.5063596347382022
0.7471864296199641	0.4923445858697657	0.6197655077448649	0.5205598255075277
0.7643125101940956	0.6002582549345139	0.6822853825643047	-0.1834381008303535
0.7323438264557168	0.4751890795056263	0.6037664529806716	-0.26919924464122924
0.757462077964443	0.365061796716473	0.5612619373404579	-0.012059709756209513
0.7734464198336324	0.2545655783065855	0.5140059990701089	0.5038170373034028
0.9926602511825151	0.00774764803541782	0.5002039496089664	0.9998218236505596
1.0	0.00018446781036709093	0.5000922339051835	0.9999999110445197
0.990050562714076	0.012174875484228001	0.501112719099152	0.9998191763623419
1.0	0.0	0.5	inf
0.9828739194258685	0.020475926950747094	0.5016749231883079	0.9992238163860299
0.40743761213505136	0.6157535510053496	0.5115955815702005	-0.002939813677713121
0.9995106834121676	0.0005534034311012728	0.5000320434216344	0.9999995678381615
0.9993475778828902	0.0012912746725696365	0.50031942627773	0.9999970960625204
0.9993475778828902	0.0009223390518354548	0.5001349584673628	0.9999992745350919
1.0	0.0	0.5	inf
0.9998368944707225	0.0007378712414683637	0.5002873828560954	0.9999996447387203
1.0	0.0	0.5	inf
0.8018267819279074	0.4866260837483859	0.6442264328381466	0.10283636172389832
0.7938346109933127	0.49474266740453793	0.6442886391989253	0.08117591399698543
0.6969499266025119	0.44899465043349934	0.5729722885180056	0.08558553501990462
0.7765454248899037	0.40841173215273935	0.5924785785213216	0.2306828869161872
0.1043875387375632	0.9077660948164545	0.5060768167770089	-0.9579208405667263
0.9996737889414451	0.0009223390518354548	0.5002980639966402	0.999998633333498
0.006034904583265372	0.9953883047408227	0.500711604662044	-0.9998139638779971
0.9978796281193932	0.0040582918280760005	0.5009689599737346	0.9999611048145798
0.7388680476268146	0.44327614831211953	0.591072097969467	0.19068677080955276
0.838199314956777	0.35952776240546025	0.5988635386811186	0.47724045018227357
