Acc0	Acc1	AccAver	threshold
0.7507747512640679	0.6921232244973252	0.7214489878806966	0.9596475615276283
0.8406458978959387	0.40047961630695444	0.6205627571014466	0.89411578972867
0.48866416571521776	0.699870872532743	0.5942675191239803	0.8439193497881863
0.05561898548360789	0.9743589743589743	0.5149889799212911	0.430303131679707
0.07796444299461752	0.9522228371149234	0.5150936400547704	0.09768542923719892
0.1645734790409395	0.9101641763512267	0.5373688276960831	-0.5102254715183588
0.10601859403033763	0.9337760560782143	0.519897325054276	-0.9179238003391221
0.3175664655031806	0.7148127651724774	0.5161896153378289	-0.9218623298755811
0.9722720600228347	0.051835454713152554	0.5120537573679936	0.4263242343123117
0.9706410047300603	0.06271905552481093	0.5166800301274356	0.012531776237622028
0.5048116131136845	0.7738424644899465	0.6393270388018155	-0.6207595257382587
0.5658130810634481	0.6139088729016786	0.5898609769825633	-0.7739405697398439
0.6839014842603164	0.6972883231876038	0.69059490372396	-0.19411860671307557
0.5866905888109607	0.6871425936174138	0.6369165912141872	-0.6010476627590583
0.7018430924808351	0.7998524257517063	0.7508477591162708	-0.34638690852283505
