H_y	111111	111111	111111	111111	0.0	0
U2_x	111111	111111	111111	111111	0.6439080846394536	0
Rxx_x	111111	111111	111111	111111	-0.029930744138109366	16
U2_x	111111	111111	111111	111111	-0.47675703411068415	0
U2_x	111111	111111	111111	111111	-0.999096570229858	0
Rxx_x	111111	111111	111111	111111	0.32563712576753523	4
Rxx_x	111111	111111	111111	111111	-0.05949148587110997	0
Ryy_x	111111	111111	111111	111111	0.5194612701957861	8
Ryy_x	111111	111111	111111	111111	-0.2536792558523169	4
U2_x	111111	111111	111111	111111	0.5402796718759804	11
111111	111111	111111	111111	U2_x	-0.45460382865605853	0
Rxx_x	111111	111111	111111	111111	0.6038309663252073	4
Ryy_x	111111	111111	111111	111111	0.45964966524403206	0
Ryy_x	111111	111111	111111	111111	-0.17198711766939323	5
U2_x	111111	111111	111111	111111	0.07661043911055376	9
111111	111111	111111	111111	U3_x	0.3641034825773568	12
111111	111111	111111	111111	U3_x	-0.6140302484718252	0
111111	111111	111111	111111	U3_x	0.10723033099656853	12
111111	111111	111111	111111	U3_x	0.6102480996979465	12
111111	111111	111111	111111	U3_x	-0.4689578911229959	4
111111	111111	111111	111111	U3_x	0.6067306192226265	0
Ryy_x	111111	111111	111111	111111	0.3713797642008818	1
111111	111111	111111	111111	H_y	0.0	0
111111	111111	111111	111111	U3_x	-0.32883596434837137	16
U3_x	111111	111111	111111	111111	-0.8137308156171355	7
U3_x	111111	111111	111111	111111	0.6005654396108517	4
Ryy_x	111111	111111	111111	111111	0.609563026584486	7
Ryy_x	111111	111111	111111	111111	-0.10957517177431364	16
U2_x	111111	111111	111111	111111	-0.8124392516081207	4
U3_x	111111	111111	111111	111111	-0.6056759104021312	8
U2_x	111111	111111	111111	111111	0.26983770424739806	16
Ryy_x	111111	111111	111111	111111	-0.4176328763730688	8
Ryy_x	111111	111111	111111	111111	0.902746007527159	4
Rxx_x	111111	111111	111111	111111	0.17713959370201504	16
Ryy_x	111111	111111	111111	111111	-0.5982513602390263	4
Ryy_x	111111	111111	111111	111111	0.3108079867463682	5
Rxx_x	111111	111111	111111	111111	-0.27924086918380775	6
111111	111111	111111	111111	U2_x	0.8654744302142128	0
111111	111111	111111	111111	U3_x	0.819022405054018	8
Rxx_x	111111	111111	111111	111111	0.029302322505158074	16
Rxx_x	111111	111111	111111	111111	0.2891436214749894	12
111111	111111	111111	111111	H_y	0.0	0
111111	111111	111111	111111	U2_x	0.6110098437024742	11
111111	111111	111111	111111	H_y	0.0	0
111111	111111	111111	111111	U3_x	-0.9431560392159455	12
U2_x	111111	111111	111111	111111	-0.27724715702391123	2
111111	111111	111111	111111	U3_x	0.20349448069466058	0
U3_x	111111	111111	111111	111111	-0.3913511878642497	10
U3_x	111111	111111	111111	111111	0.17831348060942687	7
111111	Rxx_x	111111	111111	111111	-0.8206250742054411	11
111111	Rxx_x	111111	111111	111111	0.7601576846631826	15
111111	111111	111111	111111	U2_x	0.0505263686049795	3
111111	Ryy_x	111111	111111	111111	-0.7663512139289321	11
111111	Ryy_x	111111	111111	111111	0.3254823426587079	16
111111	Rxx_x	111111	111111	111111	-0.3754386794715623	11
111111	Ryy_x	111111	111111	111111	-0.6075517329602436	14
111111	Rxx_x	111111	111111	111111	-0.03251143958063829	16
111111	Rxx_x	111111	111111	111111	-0.7237889081635596	6
111111	Ryy_x	111111	111111	111111	-0.5802294487654596	14
111111	Ryy_x	111111	111111	111111	0.7310783993599514	15
111111	Rxx_x	111111	111111	111111	0.3964474875053843	15
111111	Ryy_x	111111	111111	111111	-0.9749546022899946	11
111111	Ryy_x	111111	111111	111111	0.5561150188616335	7
