H_y	111111	111111	111111	111111	0.0	9
Rxx_x	111111	111111	111111	111111	-0.812	4
U3_x	111111	111111	111111	111111	-0.28400000000000003	5
111111	111111	111111	111111	U2_x	-0.06599999999999995	10
U3_x	111111	111111	111111	111111	-0.238	8
Rxx_x	111111	111111	111111	111111	-0.31199999999999994	0
H_y	111111	111111	111111	111111	0.0	7
111111	111111	111111	111111	U2_x	0.20399999999999996	3
111111	111111	111111	111111	U2_x	-0.04999999999999993	10
Rxx_x	111111	111111	111111	111111	-0.238	0
U3_x	111111	111111	111111	111111	-0.43999999999999995	2
111111	111111	111111	111111	U2_x	0.14400000000000013	1
111111	111111	111111	111111	U2_x	-0.09399999999999997	5
111111	111111	111111	111111	U2_x	-0.03600000000000003	7
111111	111111	111111	111111	U2_x	0.14800000000000013	3
111111	111111	111111	111111	U2_x	-0.08799999999999997	6
Rxx_x	111111	111111	111111	111111	-0.22199999999999998	8
111111	111111	111111	111111	U2_x	0.1160000000000001	1
111111	111111	111111	111111	U2_x	-0.09199999999999997	9
111111	111111	111111	111111	U2_x	0.07600000000000007	3
111111	111111	111111	111111	U2_x	-0.134	0
111111	111111	111111	111111	U2_x	0.14200000000000013	3
111111	111111	111111	111111	U2_x	-0.051999999999999935	6
111111	111111	111111	111111	U2_x	-0.07199999999999995	4
111111	111111	111111	111111	U2_x	0.1100000000000001	2
U3_x	111111	111111	111111	111111	-0.07599999999999996	6
U3_x	111111	111111	111111	111111	0.038000000000000034	2
111111	111111	111111	111111	U2_x	0.08600000000000008	1
111111	111111	111111	111111	U2_x	-0.08799999999999997	2
Rxx_x	111111	111111	111111	111111	0.06000000000000005	9
111111	111111	111111	111111	U2_x	-0.010000000000000009	9
111111	111111	111111	111111	U2_x	-0.04399999999999993	7
111111	111111	111111	111111	U2_x	0.052000000000000046	2
Rxx_x	111111	111111	111111	111111	-0.018000000000000016	2
111111	111111	111111	111111	U2_x	-0.06799999999999995	0
U3_x	111111	111111	111111	111111	-0.05799999999999994	0
111111	111111	111111	111111	U2_x	0.1160000000000001	3
Rxx_x	111111	111111	111111	111111	0.05400000000000005	3
Rxx_x	111111	111111	111111	111111	-0.038000000000000034	2
111111	111111	111111	111111	U2_x	-0.014000000000000012	2
111111	111111	111111	111111	U2_x	-0.09599999999999997	4
111111	111111	111111	111111	U2_x	0.07600000000000007	5
111111	111111	111111	111111	U2_x	0.03200000000000003	3
111111	111111	111111	111111	U2_x	-0.10999999999999999	8
111111	111111	111111	111111	U2_x	0.006000000000000005	10
Rxx_x	111111	111111	111111	111111	0.008000000000000007	10
111111	111111	111111	111111	U2_x	0.04200000000000004	3
U3_x	111111	111111	111111	111111	0.04800000000000004	2
Rxx_x	111111	111111	111111	111111	0.014000000000000012	3
111111	111111	111111	111111	U2_x	-0.028000000000000025	6
111111	111111	111111	111111	U2_x	-0.061999999999999944	4
111111	111111	111111	111111	U2_x	0.016000000000000014	0
111111	111111	111111	111111	U2_x	0.052000000000000046	5
111111	111111	111111	111111	U2_x	-0.008000000000000007	6
111111	111111	111111	111111	U2_x	0.026000000000000023	2
Rxx_x	111111	111111	111111	111111	-0.03200000000000003	2
111111	111111	111111	111111	U2_x	-0.07599999999999996	4
111111	111111	111111	111111	U2_x	0.14200000000000013	1
111111	111111	111111	111111	U2_x	-0.07599999999999996	5
111111	111111	111111	111111	U2_x	-0.061999999999999944	4
111111	111111	111111	111111	U2_x	0.07600000000000007	9
Rxx_x	111111	111111	111111	111111	0.02200000000000002	9
111111	111111	111111	111111	U2_x	-0.06599999999999995	0
111111	111111	111111	111111	U2_x	0.06400000000000006	9
111111	111111	111111	111111	U2_x	-0.010000000000000009	10
111111	111111	111111	111111	U2_x	0.016000000000000014	5
111111	111111	111111	111111	U2_x	0.07200000000000006	1
111111	111111	111111	111111	U2_x	-0.124	4
111111	111111	111111	111111	U2_x	0.04600000000000004	5
111111	111111	111111	111111	U2_x	-0.04399999999999993	4
111111	111111	111111	111111	U2_x	0.014000000000000012	7
111111	111111	111111	111111	U2_x	0.028000000000000025	5
111111	111111	111111	111111	U2_x	0.016000000000000014	2
111111	111111	111111	111111	U2_x	-0.04399999999999993	7
U3_x	111111	111111	111111	111111	-0.014000000000000012	7
111111	111111	111111	111111	U2_x	0.04400000000000004	2
111111	111111	111111	111111	U2_x	-0.05399999999999994	0
U3_x	111111	111111	111111	111111	0.05800000000000005	4
U3_x	111111	111111	111111	111111	-0.05999999999999994	0
111111	111111	111111	111111	U2_x	0.038000000000000034	5
111111	111111	111111	111111	U2_x	-0.0040000000000000036	6
111111	111111	111111	111111	U2_x	-0.028000000000000025	0
Rxx_x	111111	111111	111111	111111	-0.03400000000000003	8
111111	111111	111111	111111	U2_x	0.02400000000000002	6
U3_x	111111	111111	111111	111111	0.014000000000000012	5
Rxx_x	111111	111111	111111	111111	0.010000000000000009	6
111111	111111	111111	111111	U2_x	0.020000000000000018	9
111111	111111	111111	111111	U2_x	-0.040000000000000036	0
Rxx_x	111111	111111	111111	111111	-0.01200000000000001	7
Rxx_x	111111	111111	111111	111111	-0.010000000000000009	0
111111	111111	111111	111111	U2_x	0.03400000000000003	2
111111	111111	111111	111111	U2_x	0.010000000000000009	9
111111	111111	111111	111111	U2_x	0.018000000000000016	3
111111	111111	111111	111111	U2_x	0.050000000000000044	1
