111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	Rxx_x	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	0.040000000000000036	3
111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	Ryy_x	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	-0.17999999999999994	5
111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	U3_x	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	-0.28	6
111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	Ryy_x	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	0.1200000000000001	10
111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	Ryy_x	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	-0.43999999999999995	8
111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	Ryy_x	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	0.48	9
111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	Ryy_x	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	-1.0	8
111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	Ryy_x	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	-0.6599999999999999	3
111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	Rxx_x	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	-0.24	10
111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	Ryy_x	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	-0.31999999999999995	9
111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	Ryy_x	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	0.28	7
111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	Ryy_x	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	-0.07999999999999996	5
111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	U3_x	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	-0.16000000000000003	8
111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	U3_x	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	0.17999999999999994	10
111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	Ryy_x	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	0.17999999999999994	10
111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	Ryy_x	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	-0.21999999999999997	5
111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	Ryy_x	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	-0.19999999999999996	3
111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	Rxx_x	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	-0.020000000000000018	9
111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	U3_x	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	111111	-0.020000000000000018	10
