111111	111111	111111	111111	U2_x	-1.0	4
111111	111111	111111	111111	U3_x	-0.798	2
111111	U2_x	111111	111111	111111	-0.84	4
111111	111111	111111	Ryy_x	111111	-0.256	0
111111	111111	111111	111111	Rxx_x	-0.03600000000000003	0
111111	111111	111111	111111	U2_x	0.32000000000000006	3
111111	111111	111111	111111	U3_x	0.29800000000000004	3
111111	111111	Rxx_x	111111	111111	-0.508	0
U2_x	111111	111111	111111	111111	-0.21799999999999997	4
111111	111111	U3_x	111111	111111	-0.262	4
111111	111111	111111	111111	U3_x	-0.14	4
111111	111111	H_y	111111	111111	0.0	0
111111	Rxx_x	111111	111111	111111	0.06600000000000006	0
111111	111111	111111	H_y	111111	0.0	0
111111	111111	U2_x	111111	111111	0.8420000000000001	10
Ryy_x	111111	111111	111111	111111	0.018000000000000016	0
111111	111111	H_y	111111	111111	0.0	0
111111	111111	111111	111111	U2_x	0.43199999999999994	1
111111	111111	111111	H_y	111111	0.0	0
111111	111111	111111	U2_x	111111	-0.488	4
Ryy_x	111111	111111	111111	111111	0.18799999999999994	4
Ryy_x	111111	111111	111111	111111	-0.08199999999999996	1
111111	111111	Ryy_x	111111	111111	0.244	3
111111	Rxx_x	111111	111111	111111	-0.35	0
111111	111111	111111	Rxx_x	111111	0.15000000000000013	3
111111	111111	111111	111111	Rxx_x	0.22199999999999998	0
111111	U3_x	111111	111111	111111	0.050000000000000044	3
111111	111111	111111	U3_x	111111	0.31400000000000006	0
111111	111111	Rxx_x	111111	111111	0.33000000000000007	4
111111	111111	111111	111111	H_y	0.0	0
111111	111111	H_y	111111	111111	0.0	0
111111	111111	U2_x	111111	111111	0.53	4
111111	111111	111111	H_y	111111	0.0	0
111111	111111	111111	Rxx_x	111111	-0.46399999999999997	4
111111	111111	111111	111111	Ryy_x	0.8340000000000001	2
111111	Ryy_x	111111	111111	111111	-0.21199999999999997	3
111111	H_y	111111	111111	111111	0.0	0
111111	111111	Ryy_x	111111	111111	0.552	1
111111	111111	111111	H_y	111111	0.0	0
111111	111111	111111	U2_x	111111	0.9180000000000001	2
111111	111111	Rxx_x	111111	111111	0.1260000000000001	0
111111	111111	111111	111111	H_y	0.0	0
111111	111111	111111	Ryy_x	111111	0.3600000000000001	0
111111	Ryy_x	111111	111111	111111	-0.09999999999999998	1
111111	111111	U2_x	111111	111111	-0.546	0
111111	111111	111111	Ryy_x	111111	-0.06599999999999995	1
U2_x	111111	111111	111111	111111	0.1060000000000001	1
111111	Rxx_x	111111	111111	111111	-0.244	0
111111	Ryy_x	111111	111111	111111	-0.038000000000000034	3
111111	111111	H_y	111111	111111	0.0	0
Rxx_x	111111	111111	111111	111111	0.15200000000000014	2
111111	111111	111111	U2_x	111111	-0.262	7
111111	Rxx_x	111111	111111	111111	-0.04799999999999993	4
111111	111111	U2_x	111111	111111	-0.20399999999999996	2
U3_x	111111	111111	111111	111111	0.1280000000000001	0
111111	111111	111111	111111	Rxx_x	0.45999999999999996	2
Rxx_x	111111	111111	111111	111111	-0.07799999999999996	0
111111	111111	Ryy_x	111111	111111	0.562	1
111111	111111	111111	U2_x	111111	-0.42799999999999994	2
111111	111111	111111	H_y	111111	0.0	0
111111	111111	111111	Rxx_x	111111	-0.36	1
111111	111111	111111	111111	U3_x	-0.118	4
Rxx_x	111111	111111	111111	111111	-0.29799999999999993	4
111111	111111	111111	Rxx_x	111111	0.14400000000000013	4
111111	111111	111111	111111	H_y	0.0	0
111111	111111	111111	U3_x	111111	-0.43399999999999994	10
111111	Ryy_x	111111	111111	111111	-0.07599999999999996	6
111111	Ryy_x	111111	111111	111111	0.02200000000000002	2
U2_x	111111	111111	111111	111111	0.542	5
Rxx_x	111111	111111	111111	111111	-0.22799999999999998	1
111111	111111	Rxx_x	111111	111111	0.3500000000000001	0
111111	111111	111111	111111	Rxx_x	-0.11199999999999999	0
111111	111111	U3_x	111111	111111	-0.276	1
Rxx_x	111111	111111	111111	111111	0.020000000000000018	3
111111	U3_x	111111	111111	111111	-0.398	10
111111	111111	Rxx_x	111111	111111	0.242	1
111111	111111	111111	U3_x	111111	-0.11599999999999999	0
U3_x	111111	111111	111111	111111	-0.03400000000000003	2
111111	111111	U3_x	111111	111111	0.15000000000000013	4
111111	Ryy_x	111111	111111	111111	0.20999999999999996	3
111111	111111	111111	U2_x	111111	-0.10799999999999998	1
111111	111111	Rxx_x	111111	111111	-0.09999999999999998	4
111111	111111	U2_x	111111	111111	-0.11599999999999999	3
111111	Ryy_x	111111	111111	111111	-0.08199999999999996	4
H_y	111111	111111	111111	111111	0.0	0
111111	111111	111111	111111	H_y	0.0	0
111111	111111	Rxx_x	111111	111111	0.08200000000000007	4
111111	111111	H_y	111111	111111	0.0	0
111111	111111	111111	U3_x	111111	0.13200000000000012	1
111111	111111	111111	111111	Rxx_x	-0.18799999999999994	2
Ryy_x	111111	111111	111111	111111	0.252	3
111111	111111	111111	111111	U3_x	-0.17399999999999993	2
111111	111111	111111	H_y	111111	0.0	0
111111	Rxx_x	111111	111111	111111	-0.29400000000000004	4
111111	Rxx_x	111111	111111	111111	0.14600000000000013	0
111111	111111	111111	Ryy_x	111111	-0.648	0
111111	111111	U3_x	111111	111111	-0.43799999999999994	10
111111	H_y	111111	111111	111111	0.0	0
111111	111111	111111	111111	U3_x	-0.12	4
111111	111111	111111	111111	Rxx_x	0.21399999999999997	4
