H_y	111111	111111	111111	111111	0.0	0
U2_x	111111	111111	111111	111111	0.6948674738744653	0
U2_x	111111	111111	111111	111111	0.5275492379532281	0
U2_x	111111	111111	111111	111111	-0.4898619485211566	0
Rxx_x	111111	111111	111111	111111	-0.009129825816118098	16
Rxx_x	111111	111111	111111	111111	-0.10101787042252375	4
Rxx_x	111111	111111	111111	111111	0.3031859454455259	8
Ryy_x	111111	111111	111111	111111	0.5774467022710263	4
111111	111111	111111	111111	U2_x	-0.8122808264515302	0
U2_x	111111	111111	111111	111111	-0.9433050469559874	11
U2_x	111111	111111	111111	111111	0.6715302078397394	15
U2_x	111111	111111	111111	111111	-0.13446586418989326	9
111111	111111	111111	111111	U3_x	0.524560164915884	12
Ryy_x	111111	111111	111111	111111	-0.9957878932977786	8
111111	111111	111111	111111	U2_x	-0.10922561189039715	0
U2_x	111111	111111	111111	111111	0.44308006468156513	16
U3_x	111111	111111	111111	111111	-0.5424755574590947	11
Ryy_x	111111	111111	111111	111111	0.8905413911078446	4
Rxx_x	111111	111111	111111	111111	0.8028549152229671	15
Rxx_x	111111	111111	111111	111111	-0.9388200339328929	15
Ryy_x	111111	111111	111111	111111	-0.9491082780130784	15
Ryy_x	111111	111111	111111	111111	0.08282494558699316	7
U3_x	111111	111111	111111	111111	0.8782983255570211	11
U3_x	111111	111111	111111	111111	-0.23759152462357513	16
U3_x	111111	111111	111111	111111	-0.5668012057387732	11
Rxx_x	111111	111111	111111	111111	-0.15576684883456537	7
U2_x	111111	111111	111111	111111	-0.9419184248502641	12
Rxx_x	111111	111111	111111	111111	-0.5566166674539299	0
Ryy_x	111111	111111	111111	111111	-0.12422481269885588	16
111111	111111	111111	111111	U2_x	-0.008375517236298702	16
111111	111111	111111	111111	U2_x	-0.5338310994848547	8
Ryy_x	111111	111111	111111	111111	-0.5382669169180314	11
Rxx_x	111111	111111	111111	111111	-0.5624379253246228	7
111111	111111	111111	111111	U2_x	-0.08079306852453283	3
111111	111111	111111	111111	U2_x	-0.42043677081902886	0
U2_x	111111	111111	111111	111111	-0.9570205894681822	4
U2_x	111111	111111	111111	111111	0.6751559513251457	13
U3_x	111111	111111	111111	111111	0.11290864530486688	16
111111	111111	111111	111111	U2_x	0.28458872586489115	6
Rxx_x	111111	111111	111111	111111	-0.6281874682105646	8
Rxx_x	111111	111111	111111	111111	0.9850868243521302	1
Ryy_x	111111	111111	111111	111111	0.7198930575905798	1
Ryy_x	111111	111111	111111	111111	-0.7582200803883872	10
Rxx_x	111111	111111	111111	111111	-0.3346096292797418	10
111111	111111	111111	111111	U3_x	0.44296881516653674	11
U2_x	111111	111111	111111	111111	0.4223835393905593	5
U3_x	111111	111111	111111	111111	0.8728811735989193	15
H_y	111111	111111	111111	111111	0.0	0
U2_x	111111	111111	111111	111111	0.660071386548654	14
111111	111111	111111	111111	U2_x	0.34061113282814204	9
111111	111111	111111	111111	U2_x	-0.3932629781341648	2
Rxx_x	111111	111111	111111	111111	0.1751612122871189	10
H_y	111111	111111	111111	111111	0.0	0
H_y	111111	111111	111111	111111	0.0	0
Ryy_x	111111	111111	111111	111111	0.010567641159200836	13
Ryy_x	111111	111111	111111	111111	0.17800451596510336	13
U3_x	111111	111111	111111	111111	-0.9309483396973168	6
U2_x	111111	111111	111111	111111	-0.5145200529138647	15
U3_x	111111	111111	111111	111111	0.5948084951086057	2
U3_x	111111	111111	111111	111111	-0.17137200139845143	2
111111	Rxx_x	111111	111111	111111	-0.6539851968418982	11
111111	Rxx_x	111111	111111	111111	0.09759752277630596	16
111111	Rxx_x	111111	111111	111111	0.40608152413126297	7
U2_x	111111	111111	111111	111111	0.3489716610046545	13
U2_x	111111	111111	111111	111111	-0.25059395899671943	6
U2_x	111111	111111	111111	111111	-0.12207673991087375	2
U2_x	111111	111111	111111	111111	0.016852976499963646	16
111111	Rxx_x	111111	111111	111111	0.5568852300002916	11
111111	Ryy_x	111111	111111	111111	0.041876835226290376	16
111111	Rxx_x	111111	111111	111111	-0.21348981007154788	16
Rxx_x	111111	111111	111111	111111	-0.02061295907548355	14
111111	Rxx_x	111111	111111	111111	-0.9408500720661859	15
111111	Ryy_x	111111	111111	111111	-0.9130254192869451	15
Rxx_x	111111	111111	111111	111111	0.406764177207672	12
Ryy_x	111111	111111	111111	111111	0.9663754346193478	15
Rxx_x	111111	111111	111111	111111	0.18636746076011512	16
Ryy_x	111111	111111	111111	111111	-0.21280062724417204	15
Ryy_x	111111	111111	111111	111111	-0.6593016062886374	15
Ryy_x	111111	111111	111111	111111	0.004477116866966169	16
Ryy_x	111111	111111	111111	111111	0.9641532750770685	8
Rxx_x	111111	111111	111111	111111	0.5410462796616011	8
Ryy_x	111111	111111	111111	111111	0.07923489689955754	16
111111	Rxx_x	111111	111111	111111	0.7205795578410992	11
111111	Rxx_x	111111	111111	111111	-0.5356477438739708	3
111111	Ryy_x	111111	111111	111111	0.027543326375274013	4
Ryy_x	111111	111111	111111	111111	0.904934776536539	15
Rxx_x	111111	111111	111111	111111	0.15558961560240614	16
Ryy_x	111111	111111	111111	111111	-0.08173653617866328	16
Ryy_x	111111	111111	111111	111111	-0.46144104511715756	15
Ryy_x	111111	111111	111111	111111	0.09599261893249778	5
Rxx_x	111111	111111	111111	111111	0.9142325629204537	15
Rxx_x	111111	111111	111111	111111	-0.9885817410992142	15
Rxx_x	111111	111111	111111	111111	0.5673104652307797	15
Ryy_x	111111	111111	111111	111111	0.6409718238509639	11
Rxx_x	111111	111111	111111	111111	0.7723591616520165	11
Ryy_x	111111	111111	111111	111111	0.4810068236663927	7
Ryy_x	111111	111111	111111	111111	0.6182798017449591	6
Rxx_x	111111	111111	111111	111111	0.0373565670460041	16
Rxx_x	111111	111111	111111	111111	0.12271572955675802	16
Ryy_x	111111	111111	111111	111111	-0.14781864062369965	6
