H_y	111111	111111	111111	111111	0.0	0
U2_x	111111	111111	111111	111111	-0.6983016521509962	0
Rxx_x	111111	111111	111111	111111	0.3018689460797075	4
U2_x	111111	111111	111111	111111	-0.8551274266649145	0
Ryy_x	111111	111111	111111	111111	0.0717640086133784	0
Rxx_x	111111	111111	111111	111111	-0.2686221661748289	0
U2_x	111111	111111	111111	111111	-0.8840021504505864	7
Rxx_x	111111	111111	111111	111111	0.014871466378840514	5
U2_x	111111	111111	111111	111111	-0.9250086831160302	7
111111	111111	111111	111111	U2_x	-0.13270863267522826	1
U2_x	111111	111111	111111	111111	-0.8602891528507621	15
U2_x	111111	111111	111111	111111	-0.8185739733122699	16
Rxx_x	111111	111111	111111	111111	-0.15096162171497207	3
111111	111111	111111	111111	U2_x	0.6537042493440761	7
Rxx_x	111111	111111	111111	111111	-0.7523960777007088	3
Ryy_x	111111	111111	111111	111111	-0.5535220707859709	7
111111	111111	111111	111111	U2_x	0.2548664448111786	11
U2_x	111111	111111	111111	111111	0.8954178849140113	2
111111	111111	111111	111111	U3_x	0.15420589723499734	16
U3_x	111111	111111	111111	111111	-0.20663905069843969	2
Ryy_x	111111	111111	111111	111111	0.9525102111858401	11
Ryy_x	111111	111111	111111	111111	-0.9068346387644874	7
Ryy_x	111111	111111	111111	111111	0.716936918097359	15
Ryy_x	111111	111111	111111	111111	-0.4207814273366475	6
U2_x	111111	111111	111111	111111	-0.7114898332851249	15
U3_x	111111	111111	111111	111111	-0.7644155238432633	0
111111	111111	111111	111111	U3_x	-0.38303635179613127	8
U3_x	111111	111111	111111	111111	0.6322527182400628	0
U3_x	111111	111111	111111	111111	-0.638547240152125	1
U3_x	111111	111111	111111	111111	0.1632003273249325	9
U2_x	111111	111111	111111	111111	0.2778269378523681	3
111111	Rxx_x	111111	111111	111111	-0.25520491454853755	4
111111	111111	111111	111111	U3_x	0.09548893141911563	16
111111	Ryy_x	111111	111111	111111	-0.8744220500533537	4
111111	Rxx_x	111111	111111	111111	-0.8807976600675347	8
111111	Ryy_x	111111	111111	111111	-0.5880825743613469	0
111111	Ryy_x	111111	111111	111111	0.3607999463635718	8
111111	U2_x	111111	111111	111111	-0.14481538866119426	9
Rxx_x	111111	111111	111111	111111	-0.37170565924641696	6
Rxx_x	111111	111111	111111	111111	0.17112372701527745	14
Ryy_x	111111	111111	111111	111111	-0.09363124725844929	12
Ryy_x	111111	111111	111111	111111	-0.4004660062726353	12
Ryy_x	111111	111111	111111	111111	0.5887589630449823	4
Rxx_x	111111	111111	111111	111111	0.3979888674591425	12
Rxx_x	111111	111111	111111	111111	-0.5118069785556942	11
Rxx_x	111111	111111	111111	111111	0.148847420517342	16
111111	111111	111111	111111	U2_x	0.050393007622902886	16
Rxx_x	111111	111111	111111	111111	0.7502749911468578	15
Ryy_x	111111	111111	111111	111111	0.4588905788784352	3
Rxx_x	111111	111111	111111	111111	-0.42412447021962696	12
Rxx_x	111111	111111	111111	111111	0.9603496949851642	11
Rxx_x	111111	111111	111111	111111	-0.7638684434900758	11
Ryy_x	111111	111111	111111	111111	-0.1637543564295456	12
U2_x	111111	111111	111111	111111	0.5142818591304987	15
U2_x	111111	111111	111111	111111	-0.6960309306789905	15
Rxx_x	111111	111111	111111	111111	-0.022073799048388798	16
U3_x	111111	111111	111111	111111	-0.9215854859051247	15
U3_x	111111	111111	111111	111111	0.3364317130687904	16
U2_x	111111	111111	111111	111111	0.5291417324256262	15
111111	Ryy_x	111111	111111	111111	0.14605188055476792	11
U3_x	111111	111111	111111	111111	0.7509556236617765	15
U3_x	111111	111111	111111	111111	-0.37250497430380647	16
U3_x	111111	111111	111111	111111	0.3905907325473186	1
111111	111111	111111	111111	U2_x	0.18873975421003686	15
111111	Ryy_x	111111	111111	111111	0.1597904085649844	11
U3_x	111111	111111	111111	111111	-0.0875893373971739	13
111111	Rxx_x	111111	111111	111111	0.6799355610250828	8
111111	Ryy_x	111111	111111	111111	0.8893621902158748	8
111111	Ryy_x	111111	111111	111111	-0.05180332516071107	16
111111	Rxx_x	111111	111111	111111	0.3283044109493489	12
U2_x	111111	111111	111111	111111	-0.8786611448055606	11
U2_x	111111	111111	111111	111111	0.4029840426088478	16
Ryy_x	111111	111111	111111	111111	0.29425770905533755	2
111111	U3_x	111111	111111	111111	0.9861918789332682	11
111111	H_y	111111	111111	111111	0.0	0
111111	U3_x	111111	111111	111111	-0.43080893581170154	9
111111	111111	111111	111111	U2_x	-0.22841711510657836	2
111111	U3_x	111111	111111	111111	0.33730543176837635	11
111111	H_y	111111	111111	111111	0.0	0
111111	H_y	111111	111111	111111	0.0	0
111111	U3_x	111111	111111	111111	-0.6639032421869109	8
Ryy_x	111111	111111	111111	111111	-0.7658084110365362	6
Rxx_x	111111	111111	111111	111111	-0.8820911613373792	6
111111	U3_x	111111	111111	111111	0.5364659769450415	11
Ryy_x	111111	111111	111111	111111	-0.7413195559626315	6
Rxx_x	111111	111111	111111	111111	-0.5047703326061714	6
111111	111111	111111	111111	U2_x	-0.21810059373354584	6
111111	U2_x	111111	111111	111111	0.7428439482525988	8
111111	U2_x	111111	111111	111111	-0.8388373975997228	8
111111	111111	111111	111111	U3_x	-0.10162519810133808	6
111111	U2_x	111111	111111	111111	0.0988798182880748	16
111111	111111	111111	111111	U3_x	0.766767652883025	11
111111	111111	111111	111111	H_y	0.0	0
111111	111111	111111	111111	H_y	0.0	0
111111	111111	111111	111111	U3_x	-0.4431578709722057	3
111111	111111	111111	111111	U3_x	-0.16940696557660284	13
111111	Rxx_x	111111	111111	111111	-0.2824576693367504	11
111111	Rxx_x	111111	111111	111111	0.768385654396434	11
111111	Ryy_x	111111	111111	111111	0.9154624079279825	11
111111	Ryy_x	111111	111111	111111	-0.6981581884177821	11
