111111	Rxx_x	111111	111111	111111	0.9658364391111447	4
111111	111111	111111	Rxx_x	111111	-0.9493397694871419	4
111111	Rxx_x	111111	111111	111111	-0.42730070452415236	3
111111	111111	111111	Ryy_x	111111	0.2736995666799542	0
111111	111111	111111	Rxx_x	111111	0.06326564653249589	1
111111	Ryy_x	111111	111111	111111	-0.30206006669464136	0
111111	111111	111111	Ryy_x	111111	-0.25232106068376314	3
Ryy_x	111111	111111	111111	111111	-0.0074412655244529	9
