H_y	111111	111111	111111	111111	0.0	0
Rxx_x	111111	111111	111111	111111	-0.2533761372099159	4
111111	Rxx_x	111111	111111	111111	-0.7229211749710895	4
U2_x	111111	111111	111111	111111	0.7331236999726827	0
U3_x	111111	111111	111111	111111	-0.9871298918377533	3
U3_x	111111	111111	111111	111111	0.005564160104416738	10
111111	Ryy_x	111111	111111	111111	0.7965959400638762	0
111111	Ryy_x	111111	111111	111111	-0.838370705633998	3
111111	Ryy_x	111111	111111	111111	0.10854093635657214	10
111111	Ryy_x	111111	111111	111111	0.2333000853672369	4
111111	111111	111111	111111	U3_x	-0.9182084690303769	8
U3_x	111111	111111	111111	111111	-0.2419607912091286	1
U3_x	111111	111111	111111	111111	0.4069607845874941	4
U3_x	111111	111111	111111	111111	-0.09595815909994854	1
111111	U2_x	111111	111111	111111	0.4501307371644181	1
111111	U2_x	111111	111111	111111	-0.6856856768067483	8
111111	111111	Rxx_x	111111	111111	-0.5239755950669345	8
111111	111111	Ryy_x	111111	111111	-0.7781049440439707	8
111111	111111	111111	111111	U3_x	0.012538103337964568	10
111111	111111	111111	111111	U3_x	0.847659572824591	4
111111	111111	111111	111111	U2_x	0.18085691427182504	1
111111	111111	Ryy_x	111111	111111	0.5484189344710222	8
U3_x	111111	111111	111111	111111	-0.23267031029470364	2
U3_x	111111	111111	111111	111111	0.4921904338488572	8
111111	111111	Ryy_x	111111	111111	-0.7966611248410431	8
111111	111111	Rxx_x	111111	111111	-0.41764384202718574	8
111111	111111	U3_x	111111	111111	0.3484720025107424	8
Ryy_x	111111	111111	111111	111111	0.45141270448260973	8
U3_x	111111	111111	111111	111111	-0.15648920998608995	1
Ryy_x	111111	111111	111111	111111	-0.824575233868059	8
Rxx_x	111111	111111	111111	111111	-0.4665328575465191	4
111111	111111	111111	111111	U2_x	-0.5802197397270366	8
111111	111111	111111	111111	U3_x	-0.43763116983086237	2
111111	111111	111111	111111	U3_x	0.6190214014529394	8
Ryy_x	111111	111111	111111	111111	-0.6010335578203094	8
Ryy_x	111111	111111	111111	111111	0.7727994621585548	8
Rxx_x	111111	111111	111111	111111	0.7587463768003537	8
Rxx_x	111111	111111	111111	111111	-0.8904212877778306	8
Ryy_x	111111	111111	111111	111111	-0.24236719540049934	1
111111	111111	111111	111111	U3_x	-0.016576526475804876	1
111111	111111	Rxx_x	111111	111111	-0.953033682156603	8
111111	111111	Ryy_x	111111	111111	-0.15054929649481785	10
111111	U2_x	111111	111111	111111	0.8128212519099058	8
111111	U2_x	111111	111111	111111	-0.7759074574111022	8
111111	111111	111111	111111	U2_x	0.19369128352216802	1
Rxx_x	111111	111111	111111	111111	-0.7575351183956394	8
Rxx_x	111111	111111	111111	111111	0.15740059610710055	1
111111	U2_x	111111	111111	111111	0.7906068988471684	8
111111	U2_x	111111	111111	111111	-0.5938936124709742	8
111111	111111	Ryy_x	111111	111111	-0.9834948794174907	8
111111	111111	Rxx_x	111111	111111	-0.8329928050460906	8
U2_x	111111	111111	111111	111111	0.07953888055171765	1
111111	111111	Ryy_x	111111	111111	-0.9650703146934005	8
111111	111111	Rxx_x	111111	111111	-0.8303268764469305	8
111111	111111	111111	111111	U2_x	-0.0065167019130643045	10
111111	111111	U3_x	111111	111111	0.8418526380982316	8
111111	111111	U3_x	111111	111111	-0.15978515045612784	10
111111	111111	111111	111111	U2_x	-0.20373035681002616	0
111111	111111	111111	111111	U2_x	0.2774350757136599	8
111111	111111	Rxx_x	111111	111111	-0.8131644025318674	8
111111	111111	Rxx_x	111111	111111	0.15960030474300968	10
Ryy_x	111111	111111	111111	111111	-0.6548896142882785	8
Ryy_x	111111	111111	111111	111111	0.2177766966765411	4
111111	111111	U2_x	111111	111111	0.916651815789939	8
111111	111111	U2_x	111111	111111	-0.8916535933316574	8
Ryy_x	111111	111111	111111	111111	0.11012143914736772	0
111111	111111	Ryy_x	111111	111111	0.21276163834315098	8
111111	111111	Ryy_x	111111	111111	-0.701391045076404	8
111111	111111	Rxx_x	111111	111111	-0.4633788952695965	4
111111	111111	Rxx_x	111111	111111	0.9897678133142245	8
111111	111111	Ryy_x	111111	111111	0.9959285413360321	8
111111	111111	Ryy_x	111111	111111	-0.7573287506601207	8
111111	111111	Ryy_x	111111	111111	0.4109365254993378	3
111111	111111	Rxx_x	111111	111111	0.9018455729803745	8
111111	111111	Rxx_x	111111	111111	-0.5264278030136271	5
