Rxx_x	111111	111111	111111	111111	0.9120685437784988	4
111111	Rxx_x	111111	111111	111111	0.8956549741186988	4
111111	111111	Rxx_x	111111	111111	-0.8868972645463826	8
111111	111111	Ryy_x	111111	111111	-0.8302560096821567	0
111111	Ryy_x	111111	111111	111111	0.6709977562588991	2
111111	Rxx_x	111111	111111	111111	0.4719399781370466	0
Ryy_x	111111	111111	111111	111111	0.3394608028804418	3
Ryy_x	111111	111111	111111	111111	-0.3837270848217116	0
111111	111111	Ryy_x	111111	111111	0.21188833135692486	3
111111	111111	Rxx_x	111111	111111	0.21360346728167579	4
Ryy_x	111111	111111	111111	111111	0.16240803422400618	3
Ryy_x	111111	111111	111111	111111	-0.6832342594903889	8
Rxx_x	111111	111111	111111	111111	-0.13866071941746272	1
111111	Rxx_x	111111	111111	111111	-0.21293635958925727	1
111111	Rxx_x	111111	111111	111111	0.4460241624749317	8
111111	111111	Ryy_x	111111	111111	0.9896391258994854	8
111111	111111	Rxx_x	111111	111111	0.8987909461864871	8
111111	Ryy_x	111111	111111	111111	0.08835409485864165	1
111111	Ryy_x	111111	111111	111111	-0.11029162254829283	0
Rxx_x	111111	111111	111111	111111	-0.4635185167013438	3
Ryy_x	111111	111111	111111	111111	-0.9281513412142848	8
111111	111111	Rxx_x	111111	111111	-0.945110285818362	8
111111	111111	Ryy_x	111111	111111	-0.07021227580537581	10
111111	Rxx_x	111111	111111	111111	-0.36306974429264516	1
111111	Ryy_x	111111	111111	111111	-0.23997015619857676	4
111111	111111	Rxx_x	111111	111111	0.7835789156565749	8
111111	111111	Ryy_x	111111	111111	0.05150553829205662	10
Ryy_x	111111	111111	111111	111111	0.12102072205299774	1
111111	111111	Rxx_x	111111	111111	-0.5277531857698758	8
111111	111111	Ryy_x	111111	111111	-0.9522838417184356	8
111111	111111	Rxx_x	111111	111111	-0.34971414247767996	3
111111	111111	111111	Rxx_x	111111	-0.7266052140270667	8
111111	111111	111111	Rxx_x	111111	0.020447691674402302	10
111111	111111	111111	Rxx_x	111111	0.997367136385104	8
111111	111111	111111	Ryy_x	111111	0.3489593946917402	8
111111	111111	111111	111111	Rxx_x	-0.6363130063537112	8
111111	111111	111111	111111	Rxx_x	0.787143073165977	8
111111	111111	111111	111111	Ryy_x	0.5935198428432791	8
111111	111111	111111	111111	Rxx_x	0.4688033837879555	8
111111	111111	111111	111111	Ryy_x	0.8131872997951219	8
111111	111111	111111	111111	Rxx_x	0.525770967666142	4
111111	111111	111111	Ryy_x	111111	0.5794952749235265	8
111111	111111	111111	Ryy_x	111111	-0.292426044316793	3
111111	111111	111111	Ryy_x	111111	0.9619531461442532	8
111111	111111	111111	Rxx_x	111111	0.9238018757964515	8
111111	111111	Ryy_x	111111	111111	-0.6776306933919622	8
111111	111111	Ryy_x	111111	111111	0.5080081433037442	8
111111	111111	Ryy_x	111111	111111	0.43030179647490696	8
111111	Ryy_x	111111	111111	111111	-0.07718660451604475	0
111111	111111	Rxx_x	111111	111111	0.06071143224689002	10
111111	Rxx_x	111111	111111	111111	-0.01997215629961735	1
Ryy_x	111111	111111	111111	111111	0.8496641441891406	8
Rxx_x	111111	111111	111111	111111	0.0016821252613097304	10
Rxx_x	111111	111111	111111	111111	0.6630489795836245	8
Ryy_x	111111	111111	111111	111111	-0.2921515902625682	8
Ryy_x	111111	111111	111111	111111	0.7657018371625062	8
Rxx_x	111111	111111	111111	111111	0.7994011775132515	8
Rxx_x	111111	111111	111111	111111	-0.07797567023672469	1
111111	Rxx_x	111111	111111	111111	0.13541014084048864	4
111111	Ryy_x	111111	111111	111111	0.8406608783838576	8
111111	Rxx_x	111111	111111	111111	0.4475459077440367	4
111111	Rxx_x	111111	111111	111111	-0.026782890276829896	1
111111	111111	Rxx_x	111111	111111	-0.5563779780179783	8
111111	111111	Ryy_x	111111	111111	-0.350665512462204	8
111111	111111	Rxx_x	111111	111111	0.39914327614048717	8
111111	111111	Rxx_x	111111	111111	-0.6678606290117477	8
111111	111111	Rxx_x	111111	111111	0.8158809932521891	8
111111	111111	Rxx_x	111111	111111	-0.4637249742003673	8
111111	111111	111111	Rxx_x	111111	0.8227556717360935	8
111111	111111	111111	Rxx_x	111111	-0.3808737501010786	3
111111	111111	111111	Ryy_x	111111	0.914723423112316	8
111111	111111	111111	Rxx_x	111111	0.4124116127352093	3
111111	Ryy_x	111111	111111	111111	0.008497633966635165	1
111111	Ryy_x	111111	111111	111111	0.035495512297104126	1
Rxx_x	111111	111111	111111	111111	0.30282879793358153	8
Ryy_x	111111	111111	111111	111111	0.1758894235889692	0
111111	111111	111111	Ryy_x	111111	-0.3763113508979996	8
111111	111111	111111	Rxx_x	111111	-0.5843630509241455	8
111111	111111	111111	Rxx_x	111111	0.023783316710564995	10
111111	111111	111111	Rxx_x	111111	0.8683087182675573	8
111111	111111	111111	Ryy_x	111111	0.24653017345174466	1
111111	111111	111111	Rxx_x	111111	-0.8492492618519092	8
111111	111111	111111	Rxx_x	111111	0.6407999894240337	8
111111	111111	111111	Rxx_x	111111	0.4518985749545963	8
111111	111111	111111	Ryy_x	111111	0.8153072419026417	8
111111	111111	111111	Ryy_x	111111	-0.617194533391765	8
111111	111111	111111	Ryy_x	111111	0.4895654485547083	8
111111	111111	111111	Ryy_x	111111	-0.8824822072026886	8
111111	111111	111111	Ryy_x	111111	0.30581985486909935	3
111111	111111	111111	Ryy_x	111111	-0.4538005353257013	8
111111	111111	111111	Rxx_x	111111	-0.5467669415104739	8
111111	111111	111111	Rxx_x	111111	0.7509823428964757	8
