Rxx_x	111111	111111	111111	111111	-0.5240707458162173	10
Ryy_x	111111	111111	111111	111111	0.08845845059190371	4
Ryy_x	111111	111111	111111	111111	-0.2600896669038415	3
Ryy_x	111111	111111	111111	111111	0.20784007719238895	4
Rxx_x	111111	111111	111111	111111	0.25144060821610803	1
111111	Rxx_x	111111	111111	111111	-0.8689422815203738	4
111111	Ryy_x	111111	111111	111111	-0.9736640168902517	8
111111	Ryy_x	111111	111111	111111	0.67493816419292	0
Ryy_x	111111	111111	111111	111111	-0.4812919713439847	3
Rxx_x	111111	111111	111111	111111	-0.5313380779066073	8
111111	Rxx_x	111111	111111	111111	0.9912896710209256	8
Ryy_x	111111	111111	111111	111111	-0.05947298495510411	1
111111	Ryy_x	111111	111111	111111	0.6729229025487775	8
Ryy_x	111111	111111	111111	111111	-0.0472935826013301	1
111111	Ryy_x	111111	111111	111111	0.2781362810883239	4
111111	Ryy_x	111111	111111	111111	-0.6987671519529521	8
111111	Ryy_x	111111	111111	111111	0.2697213165703769	4
111111	Rxx_x	111111	111111	111111	0.7360906142865935	8
Rxx_x	111111	111111	111111	111111	0.046362420766602686	1
111111	Ryy_x	111111	111111	111111	0.4825037124029805	8
111111	Ryy_x	111111	111111	111111	0.3428229507391851	8
111111	Ryy_x	111111	111111	111111	-0.8719371235460054	8
111111	Ryy_x	111111	111111	111111	0.5164604925736347	8
Rxx_x	111111	111111	111111	111111	0.18219916586263518	1
Rxx_x	111111	111111	111111	111111	-0.39746468096857535	8
111111	111111	Rxx_x	111111	111111	-0.9379764970605	8
111111	111111	Rxx_x	111111	111111	0.7310544739578912	8
Ryy_x	111111	111111	111111	111111	-0.054501822669066335	1
111111	Ryy_x	111111	111111	111111	0.4376478481316062	8
111111	111111	Rxx_x	111111	111111	0.7576256005109634	8
111111	111111	Ryy_x	111111	111111	0.4282589672224051	8
111111	111111	Ryy_x	111111	111111	0.842197335167749	8
Ryy_x	111111	111111	111111	111111	-0.21007319199851215	1
111111	111111	Rxx_x	111111	111111	0.6018175419704566	4
Rxx_x	111111	111111	111111	111111	-0.11075788789847874	4
111111	Rxx_x	111111	111111	111111	0.8711734434090421	8
111111	Ryy_x	111111	111111	111111	0.7577333206760832	8
111111	111111	111111	Rxx_x	111111	-0.8050913805382456	8
111111	111111	111111	Ryy_x	111111	-0.7280622795986622	8
111111	111111	111111	Ryy_x	111111	-0.5660261175337253	8
111111	111111	111111	Ryy_x	111111	0.9309602777964059	8
111111	111111	111111	Ryy_x	111111	-0.12767626674514143	1
111111	Rxx_x	111111	111111	111111	0.2532965817336079	3
111111	Rxx_x	111111	111111	111111	-0.39794760314898925	8
Ryy_x	111111	111111	111111	111111	0.014485967658119048	0
111111	111111	Rxx_x	111111	111111	-0.2282674823101949	2
111111	111111	Ryy_x	111111	111111	-0.2981790224596399	4
111111	111111	Ryy_x	111111	111111	0.17014821481072695	1
111111	111111	Rxx_x	111111	111111	0.16850358594039783	0
111111	111111	111111	Rxx_x	111111	0.8084035416955502	8
111111	111111	111111	Ryy_x	111111	0.3639642732699333	3
111111	111111	111111	Rxx_x	111111	0.857891202400034	8
111111	111111	111111	Ryy_x	111111	0.7128011327935113	8
111111	111111	111111	Ryy_x	111111	0.9819792897376303	8
111111	111111	111111	Rxx_x	111111	0.34254708432503644	3
111111	111111	111111	Ryy_x	111111	-0.6738007560578605	8
111111	111111	111111	Ryy_x	111111	0.7212750662325365	8
111111	111111	111111	Rxx_x	111111	0.9292658946181227	8
111111	111111	111111	Ryy_x	111111	0.8093919690244733	8
Rxx_x	111111	111111	111111	111111	0.13821500694864697	1
Ryy_x	111111	111111	111111	111111	0.42763404034839847	8
111111	111111	Rxx_x	111111	111111	-0.5777500326488034	8
111111	111111	Rxx_x	111111	111111	0.6632158605467084	8
Rxx_x	111111	111111	111111	111111	0.1470647047025695	1
111111	111111	Rxx_x	111111	111111	-0.4300850760275896	8
111111	111111	Ryy_x	111111	111111	-0.8730788457095413	8
111111	111111	Ryy_x	111111	111111	0.7078849768453603	8
111111	111111	111111	Rxx_x	111111	0.9796120298431625	8
111111	111111	111111	Rxx_x	111111	-0.8229638137805433	8
111111	111111	111111	Ryy_x	111111	0.6011906425150038	8
111111	111111	111111	Ryy_x	111111	-0.17907634530818228	3
111111	111111	111111	Ryy_x	111111	-0.6984692510943808	8
111111	111111	111111	Rxx_x	111111	-0.4122175063618756	4
111111	111111	Rxx_x	111111	111111	0.5375837745546892	8
111111	111111	Ryy_x	111111	111111	0.7455340492564027	8
111111	111111	Ryy_x	111111	111111	-0.9116198777409132	8
111111	111111	Ryy_x	111111	111111	0.22906505706361724	1
