H_y	111111	111111	111111	111111	0.0	0
Rxx_x	111111	111111	111111	111111	0.6439080846394536	4
U3_x	111111	111111	111111	111111	-0.029930744138109366	1
U3_x	111111	111111	111111	111111	-0.47675703411068415	3
111111	Rxx_x	111111	111111	111111	-0.999096570229858	4
111111	Rxx_x	111111	111111	111111	0.32563712576753523	1
111111	Rxx_x	111111	111111	111111	-0.05949148587110997	0
Rxx_x	111111	111111	111111	111111	0.5194612701957861	0
U3_x	111111	111111	111111	111111	-0.2536792558523169	1
Ryy_x	111111	111111	111111	111111	0.5402796718759804	3
Ryy_x	111111	111111	111111	111111	-0.45460382865605853	4
111111	U2_x	111111	111111	111111	0.6038309663252073	8
111111	111111	111111	111111	U3_x	0.45964966524403206	8
111111	111111	111111	111111	U2_x	-0.17198711766939323	1
U3_x	111111	111111	111111	111111	0.07661043911055376	0
Rxx_x	111111	111111	111111	111111	0.3641034825773568	8
111111	111111	111111	111111	U2_x	-0.6140302484718252	8
U3_x	111111	111111	111111	111111	0.10723033099656853	0
111111	Ryy_x	111111	111111	111111	0.6102480996979465	8
111111	Ryy_x	111111	111111	111111	-0.4689578911229959	1
111111	Ryy_x	111111	111111	111111	0.6067306192226265	0
Ryy_x	111111	111111	111111	111111	0.3713797642008818	3
Rxx_x	111111	111111	111111	111111	0.6885646495923299	8
111111	111111	111111	111111	U2_x	-0.32883596434837137	1
111111	111111	111111	111111	U3_x	-0.8137308156171355	8
111111	111111	111111	111111	U3_x	0.6005654396108517	8
111111	111111	111111	111111	U2_x	0.609563026584486	8
Rxx_x	111111	111111	111111	111111	-0.10957517177431364	1
U3_x	111111	111111	111111	111111	-0.8124392516081207	8
U2_x	111111	111111	111111	111111	-0.6056759104021312	8
U3_x	111111	111111	111111	111111	0.26983770424739806	0
111111	Ryy_x	111111	111111	111111	-0.4176328763730688	8
U2_x	111111	111111	111111	111111	0.902746007527159	8
111111	Ryy_x	111111	111111	111111	0.17713959370201504	4
U2_x	111111	111111	111111	111111	-0.5982513602390263	8
111111	U3_x	111111	111111	111111	0.3108079867463682	8
111111	U3_x	111111	111111	111111	-0.27924086918380775	8
111111	U3_x	111111	111111	111111	0.8654744302142128	8
111111	111111	Rxx_x	111111	111111	0.819022405054018	8
111111	111111	Ryy_x	111111	111111	0.029302322505158074	10
111111	111111	Ryy_x	111111	111111	0.2891436214749894	3
111111	111111	Ryy_x	111111	111111	0.3958207054795082	8
111111	111111	Rxx_x	111111	111111	0.6110098437024742	8
111111	111111	Ryy_x	111111	111111	0.9527500110312352	8
111111	111111	Ryy_x	111111	111111	-0.9431560392159455	8
111111	111111	U2_x	111111	111111	-0.27724715702391123	4
111111	111111	Ryy_x	111111	111111	0.20349448069466058	8
111111	U3_x	111111	111111	111111	-0.3913511878642497	4
111111	U2_x	111111	111111	111111	0.17831348060942687	4
111111	U2_x	111111	111111	111111	-0.8206250742054411	8
111111	U2_x	111111	111111	111111	0.7601576846631826	8
111111	Rxx_x	111111	111111	111111	0.0505263686049795	3
111111	U2_x	111111	111111	111111	-0.7663512139289321	8
111111	U2_x	111111	111111	111111	0.3254823426587079	4
111111	111111	U2_x	111111	111111	-0.3754386794715623	8
111111	111111	Rxx_x	111111	111111	-0.6075517329602436	8
111111	111111	Ryy_x	111111	111111	-0.03251143958063829	10
111111	111111	Ryy_x	111111	111111	-0.7237889081635596	8
111111	111111	Rxx_x	111111	111111	-0.5802294487654596	8
111111	111111	Rxx_x	111111	111111	0.7310783993599514	8
111111	111111	Ryy_x	111111	111111	0.3964474875053843	8
111111	111111	Rxx_x	111111	111111	-0.9749546022899946	8
111111	111111	Rxx_x	111111	111111	0.5561150188616335	3
111111	111111	Rxx_x	111111	111111	-0.9658825002910614	8
111111	111111	Ryy_x	111111	111111	-0.3341758764126037	5
111111	U3_x	111111	111111	111111	0.8088757048749329	8
111111	111111	U2_x	111111	111111	0.24053051499453693	8
111111	U3_x	111111	111111	111111	-0.3877509478534438	8
111111	U3_x	111111	111111	111111	-0.24519040394762426	8
111111	Ryy_x	111111	111111	111111	-0.22166883514599212	3
111111	Rxx_x	111111	111111	111111	-0.7463305491398344	8
111111	Rxx_x	111111	111111	111111	0.9997571928614051	8
111111	Rxx_x	111111	111111	111111	-0.8923557224072676	8
111111	Ryy_x	111111	111111	111111	-0.15422268816933093	1
111111	111111	U3_x	111111	111111	0.4926260709513357	8
111111	111111	U3_x	111111	111111	-0.2044714078905947	1
111111	111111	U3_x	111111	111111	0.9619470602460705	8
