H_y	111111	111111	111111	111111	0.0	0
Rxx_x	111111	111111	111111	111111	0.6948674738744653	4
111111	Rxx_x	111111	111111	111111	0.5275492379532281	4
U3_x	111111	111111	111111	111111	-0.4898619485211566	3
Ryy_x	111111	111111	111111	111111	-0.009129825816118098	10
Ryy_x	111111	111111	111111	111111	-0.10101787042252375	0
Rxx_x	111111	111111	111111	111111	0.3031859454455259	0
Ryy_x	111111	111111	111111	111111	0.5774467022710263	3
Ryy_x	111111	111111	111111	111111	-0.8122808264515302	8
U3_x	111111	111111	111111	111111	-0.9433050469559874	8
Rxx_x	111111	111111	111111	111111	0.6715302078397394	8
111111	111111	111111	111111	U2_x	-0.13446586418989326	1
111111	111111	Rxx_x	111111	111111	0.524560164915884	4
111111	U2_x	111111	111111	111111	-0.9957878932977786	4
111111	111111	Rxx_x	111111	111111	-0.10922561189039715	1
111111	U2_x	111111	111111	111111	0.44308006468156513	2
111111	U2_x	111111	111111	111111	-0.5424755574590947	4
111111	U2_x	111111	111111	111111	0.8905413911078446	8
111111	111111	U3_x	111111	111111	0.8028549152229671	8
111111	111111	U3_x	111111	111111	-0.9388200339328929	8
111111	U2_x	111111	111111	111111	-0.9491082780130784	8
111111	U2_x	111111	111111	111111	0.08282494558699316	1
111111	111111	Ryy_x	111111	111111	0.8782983255570211	8
111111	111111	Ryy_x	111111	111111	-0.23759152462357513	0
111111	111111	Ryy_x	111111	111111	-0.5668012057387732	8
111111	111111	111111	111111	U2_x	-0.15576684883456537	1
U2_x	111111	111111	111111	111111	-0.9419184248502641	8
Rxx_x	111111	111111	111111	111111	-0.5566166674539299	3
Ryy_x	111111	111111	111111	111111	-0.12422481269885588	10
U3_x	111111	111111	111111	111111	-0.008375517236298702	1
111111	111111	Rxx_x	111111	111111	-0.5338310994848547	8
111111	111111	Ryy_x	111111	111111	-0.5382669169180314	8
111111	111111	Rxx_x	111111	111111	-0.5624379253246228	8
Ryy_x	111111	111111	111111	111111	-0.08079306852453283	0
111111	111111	Ryy_x	111111	111111	-0.42043677081902886	4
111111	111111	Rxx_x	111111	111111	-0.9570205894681822	8
111111	111111	Rxx_x	111111	111111	0.6751559513251457	8
U2_x	111111	111111	111111	111111	0.11290864530486688	10
111111	111111	111111	111111	U3_x	0.28458872586489115	8
111111	Rxx_x	111111	111111	111111	-0.6281874682105646	8
111111	Rxx_x	111111	111111	111111	0.9850868243521302	8
111111	Ryy_x	111111	111111	111111	0.7198930575905798	8
111111	Ryy_x	111111	111111	111111	-0.7582200803883872	8
111111	Rxx_x	111111	111111	111111	-0.3346096292797418	0
111111	111111	U3_x	111111	111111	0.44296881516653674	8
111111	111111	111111	111111	U2_x	0.4223835393905593	8
U2_x	111111	111111	111111	111111	0.8728811735989193	8
111111	111111	111111	111111	U2_x	-0.15578600007716958	1
111111	111111	111111	111111	U3_x	0.660071386548654	8
111111	111111	111111	111111	U2_x	0.34061113282814204	8
U2_x	111111	111111	111111	111111	-0.3932629781341648	4
111111	U2_x	111111	111111	111111	0.1751612122871189	1
111111	111111	Ryy_x	111111	111111	0.7649580016637154	8
111111	111111	Rxx_x	111111	111111	0.6923948368566255	8
Ryy_x	111111	111111	111111	111111	0.010567641159200836	1
111111	Ryy_x	111111	111111	111111	0.17800451596510336	4
111111	111111	111111	111111	U3_x	-0.9309483396973168	8
111111	U2_x	111111	111111	111111	-0.5145200529138647	8
111111	111111	111111	111111	U3_x	0.5948084951086057	8
111111	111111	111111	111111	U2_x	-0.17137200139845143	1
U3_x	111111	111111	111111	111111	-0.6539851968418982	8
U3_x	111111	111111	111111	111111	0.09759752277630596	0
Rxx_x	111111	111111	111111	111111	0.40608152413126297	8
111111	Rxx_x	111111	111111	111111	0.3489716610046545	8
Rxx_x	111111	111111	111111	111111	-0.25059395899671943	3
Ryy_x	111111	111111	111111	111111	-0.12207673991087375	0
111111	U2_x	111111	111111	111111	0.016852976499963646	1
111111	111111	U3_x	111111	111111	0.5568852300002916	8
111111	U2_x	111111	111111	111111	0.041876835226290376	1
111111	111111	U3_x	111111	111111	-0.21348981007154788	3
111111	111111	111111	111111	U3_x	-0.02061295907548355	10
111111	Rxx_x	111111	111111	111111	-0.9408500720661859	8
111111	Ryy_x	111111	111111	111111	-0.9130254192869451	8
111111	Ryy_x	111111	111111	111111	0.406764177207672	8
111111	Rxx_x	111111	111111	111111	0.9663754346193478	8
111111	Ryy_x	111111	111111	111111	0.18636746076011512	6
