Acc0	Acc1	AccLow	Avg-Acc	loss	Acc0_tr	Acc1_tr	AccLow_tr	Avg-Acc_tr	loss_tr	Acc0_ibm	Acc1_ibm	AccLow_ibm	Avg-Acc_ibm	loss_ibm	Acc0_ibm_tr	Acc1_ibm_tr	AccLow_ibm_tr	Avg-Acc_ibm_tr	loss_ibm_tr	Acc0_mini	Acc1_mini	AccLow_mini	Avg-Acc_mini	loss_mini	Acc0_mini_tr	Acc1_mini_tr	AccLow_mini_tr	Avg-Acc_mini_tr	loss_mini_tr	RMSE_mean	RMSE_std	RMSE_mean_raw	RMSE_std_raw	OptParamDiff_mean	OptParamDiff_std	OptParamDiff_mean_raw	OptParamDiff_std_raw	OptCostDiff_mean	OptCostDiff_std	OptCostDiff_mean_raw	OptCostDiff_std_raw
0.7446808510638298	0.7358490566037735	0.7358490566037735	0.7402649538338016	-0.021179438219033415	0.7748478701825557	0.834319526627219	0.7748478701825557	0.8045836984048873	-0.021776089422059997	0.7446808510638298	0.9622641509433962	0.7446808510638298	0.853472501003613	-0.27356738402626757	0.9444444444444444	0.9285714285714286	0.9285714285714286	0.9365079365079365	-0.39545694694317507	0.6595744680851063	0.7169811320754716	0.6595744680851063	0.6882778000802889	-0.0283796227050347	0.8333333333333334	0.7857142857142857	0.7857142857142857	0.8095238095238095	-0.14281560936512463	0.23483098921693546	0.1988308193805206	0.2331748457766416	0.1969189599177692	1.7188848693883552	1.2644176288395508	1.7347514989519401	1.2630563557074124	0.01096272289006206	0.009318256523228733	0.01095599047002833	0.007663713648732897
0.8085106382978723	0.7358490566037735	0.7358490566037735	0.7721798474508229	-0.05149886042586418	0.8113590263691683	0.8717948717948718	0.8113590263691683	0.8415769490820201	-0.05292252850459681	0.7446808510638298	0.8867924528301887	0.7446808510638298	0.8157366519470093	-0.28116052668511626	0.8	1.0	0.8	0.9	-0.31022944222076887	0.9361702127659575	0.660377358490566	0.660377358490566	0.7982737856282618	-0.050242201222128205	1.0	1.0	1.0	1.0	-0.05540954148871775	0.1485120628217681	0.1398157557839491	0.14831140462509163	0.13719722956747782	1.382159730872277	0.9122796723593026	1.3574783071067007	0.9092288237375575	0.01037600041525504	0.007958382802437212	0.010407290727821875	0.0071646056855051736
0.9574468085106383	0.6981132075471698	0.6981132075471698	0.8277800080289041	-0.09997757950082412	0.9411764705882353	0.8284023668639053	0.8284023668639053	0.8847894187260703	-0.11490541813877002	0.7872340425531915	0.8867924528301887	0.7872340425531915	0.83701324769169	-0.33418412249542906	0.8235294117647058	1.0	0.8235294117647058	0.9117647058823529	-0.4337832153887981	0.7021276595744681	0.8113207547169812	0.7021276595744681	0.7567242071457246	-0.11649214117824035	0.8235294117647058	1.0	0.8235294117647058	0.9117647058823529	-0.17188679892914255	0.15705158487325546	0.14445276130045792	0.15670442363446585	0.1414174304744322	0.8603239141143767	0.5867449091024639	0.874427584837563	0.5583432873700817	0.009953112354031957	0.007886285492783637	0.010585836628889983	0.008451145002419334
1.0	0.9245283018867925	0.9245283018867925	0.9622641509433962	-0.19835302728399234	0.973630831643002	0.9053254437869822	0.9053254437869822	0.9394781377149921	-0.2011019376629324	0.8085106382978723	0.9811320754716981	0.8085106382978723	0.8948213568847851	-0.35976820387595865	0.9230769230769231	1.0	0.9230769230769231	0.9615384615384616	-0.44641212835902083	0.851063829787234	0.9245283018867925	0.851063829787234	0.8877960658370132	-0.2242189901778247	1.0	1.0	1.0	1.0	-0.2726893237687861	0.15732548340399333	0.1382816965974911	0.157182440333267	0.13573303771633946	1.0507234688773943	0.915625901546008	1.0295679627926146	0.9142399269894211	0.002556992776475389	0.0019113228862936038	0.004037279266975431	0.0031335248263221313
0.9787234042553191	1.0	0.9787234042553191	0.9893617021276595	-0.1386961339408417	0.9797160243407708	0.9901380670611439	0.9797160243407708	0.9849270457009573	-0.14248699754415717	0.8085106382978723	0.8679245283018868	0.8085106382978723	0.8382175832998795	-0.34987113063895625	0.8666666666666667	1.0	0.8666666666666667	0.9333333333333333	-0.40240492793883986	0.8936170212765957	0.9622641509433962	0.8936170212765957	0.927940586109996	-0.14195925760427863	1.0	1.0	1.0	1.0	-0.1563211714955724	0.15207927624898168	0.14071795626972478	0.15202846665903247	0.13821662414267882	0.7651241367328679	0.7268608959856628	0.7510204660096813	0.7264845145709875	0.009154662464918396	0.006788168127593234	0.014386694529639326	0.007047411230011561
1.0	1.0	1.0	1.0	-0.20383706716665653	0.9898580121703854	0.9842209072978304	0.9842209072978304	0.9870394597341079	-0.21098318387446297	0.9787234042553191	0.7547169811320755	0.7547169811320755	0.8667201926936974	-0.40115603562400726	1.0	1.0	1.0	1.0	-0.4742664752795733	0.9361702127659575	0.8679245283018868	0.8679245283018868	0.9020473705339221	-0.2251897564240328	1.0	1.0	1.0	1.0	-0.30242216544265116	0.1617376752719203	0.1451712993449598	0.1615379454978598	0.14228274148412712	0.8603239141143766	0.7124797001454213	0.8532720787527832	0.6949904848597829	0.016134195455481174	0.008580986810285934	0.02026817785514131	0.009648708894489898
1.0	1.0	1.0	1.0	-0.1979754970445726	1.0	0.9960552268244576	0.9960552268244576	0.9980276134122288	-0.20436010633680776	0.8936170212765957	0.8867924528301887	0.8867924528301887	0.8902047370533922	-0.37540641482570825	1.0	0.9090909090909091	0.9090909090909091	0.9545454545454546	-0.5060435766845606	0.9361702127659575	0.8867924528301887	0.8867924528301887	0.9114813327980731	-0.20677361970360766	1.0	1.0	1.0	1.0	-0.3108515970403385	0.15910056114182036	0.1506652941700966	0.159322842378483	0.14707102162643731	0.6205615118202061	0.7490231006797361	0.5711986642890534	0.7577688477188446	0.020475328867217923	0.008838135347973525	0.024650071333964834	0.008834680955376754
1.0	0.9811320754716981	0.9811320754716981	0.9905660377358491	-0.19779530714530713	1.0	0.9960552268244576	0.9960552268244576	0.9980276134122288	-0.20467734149456462	0.7872340425531915	1.0	0.7872340425531915	0.8936170212765957	-0.3909037110889319	1.0	1.0	1.0	1.0	-0.4434996268768366	0.8936170212765957	0.9622641509433962	0.8936170212765957	0.927940586109996	-0.21889178295440365	1.0	1.0	1.0	1.0	-0.25053223074981396	0.16206898221926827	0.1553004028762521	0.16273338801676943	0.15202223432019507	0.6558206886281723	0.8862616956458367	0.6452429355857825	0.8863248174503857	0.003230320671442898	0.0025110591455660383	0.007681823671491268	0.0029693235571917075
1.0	0.9811320754716981	0.9811320754716981	0.9905660377358491	-0.19779530714530713	1.0	0.9960552268244576	0.9960552268244576	0.9980276134122288	-0.20467734149456462	0.7872340425531915	0.9811320754716981	0.7872340425531915	0.8841830590124449	-0.4031075331118846	1.0	1.0	1.0	1.0	-0.4848797541180701	0.7446808510638298	1.0	0.7446808510638298	0.8723404255319149	-0.2090006741236798	1.0	1.0	1.0	1.0	-0.2365978223037873	0.16018470907307775	0.1402140185776342	0.16058790455574756	0.13715945582683597	1.0189902097502248	0.8150973041145694	1.0119383743886314	0.817838107177619	0.016707528926607085	0.0060222773004132745	0.021517367955609237	0.00616012584824546
1.0	0.9811320754716981	0.9811320754716981	0.9905660377358491	-0.16183288599894757	1.0	0.9960552268244576	0.9960552268244576	0.9980276134122288	-0.1715725811960337	0.9574468085106383	0.8301886792452831	0.8301886792452831	0.8938177438779606	-0.35496593437664264	0.8947368421052632	1.0	0.8947368421052632	0.9473684210526316	-0.3930970343264968	1.0	0.7735849056603774	0.7735849056603774	0.8867924528301887	-0.16521092290341235	1.0	1.0	1.0	1.0	-0.23649877130989178	0.1570596860694028	0.13502736692540102	0.1573307791805629	0.1324546823783664	1.3539523894259042	0.7847523700375417	1.3398487187027177	0.7732298082649464	0.011924288503746374	0.007882854828353773	0.015367741666911995	0.00889574560414361
1.0	0.9811320754716981	0.9811320754716981	0.9905660377358491	-0.16939789059438076	0.9959432048681541	0.9960552268244576	0.9959432048681541	0.9959992158463058	-0.17595345125182704	0.8936170212765957	0.9056603773584906	0.8936170212765957	0.8996386993175431	-0.402128687030872	1.0	1.0	1.0	1.0	-0.4352393507987893	0.8723404255319149	0.9056603773584906	0.8723404255319149	0.8890004014452028	-0.16321621842406114	1.0	1.0	1.0	1.0	-0.16964955221004904	0.16036571023421495	0.12472471535835038	0.1603806529182436	0.12156867861199032	0.5429913228426803	0.3622612317250603	0.5077321460347141	0.3297817025880396	0.019692565321327543	0.007249508696448033	0.025595693418109473	0.006857172923498823
1.0	0.9811320754716981	0.9811320754716981	0.9905660377358491	-0.1686403408941716	0.9979716024340771	0.9940828402366864	0.9940828402366864	0.9960272213353818	-0.17366794181590348	0.8723404255319149	0.9622641509433962	0.8723404255319149	0.9173022882376556	-0.41601338762612444	0.875	1.0	0.875	0.9375	-0.5623629092592493	0.7872340425531915	0.9811320754716981	0.7872340425531915	0.8841830590124449	-0.15963044366228699	1.0	1.0	1.0	1.0	-0.3119125043450621	0.16599862981074054	0.12434555630767695	0.16608037637456	0.12178643032594595	0.8109610665832238	0.9110523713878809	0.7968573958600373	0.9097414253935369	0.02429116623122105	0.011544688936111437	0.026602566074507283	0.011985789907080503
1.0	0.9811320754716981	0.9811320754716981	0.9905660377358491	-0.16939789059438073	0.9959432048681541	0.9960552268244576	0.9959432048681541	0.9959992158463058	-0.17595345125182707	0.8723404255319149	0.9622641509433962	0.8723404255319149	0.9173022882376556	-0.36445974324887837	1.0	0.8888888888888888	0.8888888888888888	0.9444444444444444	-0.36275534928768577	0.8723404255319149	0.9056603773584906	0.8723404255319149	0.8890004014452028	-0.17896741039529393	1.0	0.9444444444444444	0.9444444444444444	0.9722222222222222	-0.19749402167075616	0.15144922730997215	0.11904577092431846	0.15117539155746632	0.11681872544215287	1.319574692038137	1.0375334806558267	1.3063525007351497	1.0380085471977023	0.011093373694312741	0.005340562996235673	0.013548554008728385	0.005689451543417202
1.0	1.0	1.0	1.0	-0.16001448706011379	1.0	0.9960552268244576	0.9960552268244576	0.9980276134122288	-0.16845051388356808	0.851063829787234	0.9433962264150944	0.851063829787234	0.8972300281011643	-0.3994221787879308	0.875	1.0	0.875	0.9375	-0.468701106648479	0.8723404255319149	0.9622641509433962	0.8723404255319149	0.9173022882376556	-0.14121596100219166	1.0	1.0	1.0	1.0	-0.15330666558457257	0.15369377879635238	0.12825401351599605	0.15407827984359568	0.12629280568763973	0.7536649042702788	0.7910672523336557	0.7642426573126686	0.7965994433714124	0.011075025719148304	0.004559064996686395	0.017855477214438798	0.004451990871983741
1.0	1.0	1.0	1.0	-0.19414190271192328	0.9837728194726166	0.9861932938856016	0.9837728194726166	0.9849830566791091	-0.19672714884337897	0.8297872340425532	0.7924528301886793	0.7924528301886793	0.8111200321156162	-0.368514457393224	1.0	1.0	1.0	1.0	-0.5955103002929376	0.8723404255319149	0.7547169811320755	0.7547169811320755	0.8135287033319952	-0.22635732622438792	1.0	1.0	1.0	1.0	-0.47075372948065164	0.1489550593462223	0.1195590060133447	0.15002614465169728	0.11811112926253498	0.5738431025496508	0.7741612767766939	0.5659097877678584	0.7742561182118725	0.01107760370189984	0.007683426583870952	0.014626448756649105	0.007728904237244281
