Acc0	Acc1	AccLow	Avg-Acc	loss	Acc0_tr	Acc1_tr	AccLow_tr	Avg-Acc_tr	loss_tr	Acc0_ibm	Acc1_ibm	AccLow_ibm	Avg-Acc_ibm	loss_ibm	Acc0_ibm_tr	Acc1_ibm_tr	AccLow_ibm_tr	Avg-Acc_ibm_tr	loss_ibm_tr	Acc0_mini	Acc1_mini	AccLow_mini	Avg-Acc_mini	loss_mini	Acc0_mini_tr	Acc1_mini_tr	AccLow_mini_tr	Avg-Acc_mini_tr	loss_mini_tr	RMSE_mean	RMSE_std	RMSE_mean_raw	RMSE_std_raw	OptParamDiff_mean	OptParamDiff_std	OptParamDiff_mean_raw	OptParamDiff_std_raw	OptCostDiff_mean	OptCostDiff_std	OptCostDiff_mean_raw	OptCostDiff_std_raw
0.8541666666666666	0.5	0.5	0.6770833333333333	-0.1245605764183284	0.8923933209647495	0.5900216919739696	0.5900216919739696	0.7412075064693595	-0.17062476000073928	0.8541666666666666	0.5384615384615384	0.5384615384615384	0.6963141025641025	-0.17167354418740188	0.95	0.75	0.75	0.85	-0.3690451082562308	0.8541666666666666	0.5384615384615384	0.5384615384615384	0.6963141025641025	-0.17237826328249164	0.95	0.75	0.75	0.85	-0.3653977445981277	0.009108101035307398	0.009618316617095474	0.029649949546274326	0.023894660410541245	1.893417794587788	2.0317272678181015	4.26283447608312	2.294592351159421	6.217102295670342e-05	0.00010385716748836671	0.0004494795031337641	0.000860980436905613
0.5625	0.5769230769230769	0.5625	0.5697115384615384	-0.10223994154584408	0.6771799628942486	0.8785249457700651	0.6771799628942486	0.7778524543321569	-0.21190710027104764	0.5	0.6538461538461539	0.5	0.5769230769230769	-0.12358851668491254	0.8666666666666667	1.0	0.8666666666666667	0.9333333333333333	-0.44130969110511536	0.5	0.6538461538461539	0.5	0.5769230769230769	-0.12477243321637141	0.8666666666666667	1.0	0.8666666666666667	0.9333333333333333	-0.4428955902096223	0.2235170341553073	0.25911832064299906	0.22325532393916703	0.2561534469391784	2.59154949538552	2.174416595952932	2.9723486049115553	2.1007694500661818	0.0266169006354737	0.023542068915020902	0.026756830350028047	0.022543404816569856
0.6875	0.5961538461538461	0.5961538461538461	0.6418269230769231	-0.12439239337019616	0.8311688311688312	0.8329718004338394	0.8311688311688312	0.8320703158013354	-0.251378930845329	0.5625	0.7307692307692307	0.5625	0.6466346153846154	-0.18945741539209127	0.9545454545454546	1.0	0.9545454545454546	0.9772727272727273	-0.5390646294153718	0.5625	0.7307692307692307	0.5625	0.6466346153846154	-0.19282793884495028	0.9545454545454546	1.0	0.9545454545454546	0.9772727272727273	-0.5412808681133655	0.1370772894507678	0.1891200115294694	0.13937196101992944	0.18374115740580552	1.4350484960842267	1.4508326519607242	1.4209448253610402	1.4577569683222338	0.0046807970181263385	0.004383384771014624	0.0057984438203562754	0.004463101889346179
0.6666666666666666	0.5769230769230769	0.5769230769230769	0.6217948717948718	-0.11005541204458698	0.8144712430426716	0.841648590021692	0.8144712430426716	0.8280599165321818	-0.24624276503381817	0.7083333333333334	0.5576923076923077	0.5576923076923077	0.6330128205128205	-0.11244939212938522	0.8636363636363636	1.0	0.8636363636363636	0.9318181818181819	-0.41294647038804705	0.6875	0.5961538461538461	0.5961538461538461	0.6418269230769231	-0.11580670596347048	0.8181818181818182	1.0	0.8181818181818182	0.9090909090909092	-0.4140873655409792	0.11656435377146616	0.1863929660980047	0.11839070132884648	0.18045509640125854	1.229663791177823	0.9556598882496234	1.121241822493327	0.946102994079559	0.012864716382626573	0.015052843324241942	0.01548793573761245	0.013642659747898458
0.7083333333333334	0.6153846153846154	0.6153846153846154	0.6618589743589745	-0.12230592974344665	0.7959183673469388	0.8741865509761388	0.7959183673469388	0.8350524591615388	-0.22399890781478426	0.7083333333333334	0.6346153846153846	0.6346153846153846	0.671474358974359	-0.1618826625214301	1.0	0.9375	0.9375	0.96875	-0.3272041329885238	0.7291666666666666	0.5769230769230769	0.5769230769230769	0.6530448717948718	-0.16502816183413785	1.0	0.9375	0.9375	0.96875	-0.33432599102092087	0.10506554749067341	0.17189381218432528	0.1068301863124147	0.16656692236980505	1.6818627337399903	1.1007980503168084	1.700373801564173	1.1295404689423703	0.009406372335633687	0.009930621573552057	0.012992893933748662	0.01064620931214601
0.7708333333333334	0.6923076923076923	0.6923076923076923	0.7315705128205128	-0.13253658283364225	0.8552875695732839	0.8590021691973969	0.8552875695732839	0.8571448693853404	-0.2319381892269017	0.6875	0.6923076923076923	0.6875	0.6899038461538461	-0.19025288117517578	0.875	0.9375	0.875	0.90625	-0.3538782228351957	0.6666666666666666	0.75	0.6666666666666666	0.7083333333333333	-0.19584223929815178	0.875	0.9375	0.875	0.90625	-0.355952411134795	0.10887443184764956	0.1438016173334406	0.10984036533090254	0.1399345728934342	1.7003738015641725	1.4401655439990653	1.7797069493820967	1.4291103185111051	0.013565785401698885	0.012042756055913088	0.016341122146212243	0.011367127330956786
0.6458333333333334	0.6730769230769231	0.6458333333333334	0.6594551282051282	-0.11721921180255476	0.8534322820037106	0.8568329718004338	0.8534322820037106	0.8551326269020723	-0.22964916902502763	0.5	0.6923076923076923	0.5	0.5961538461538461	-0.1363569016087026	0.7777777777777778	1.0	0.7777777777777778	0.8888888888888888	-0.33501455128333396	0.5	0.6923076923076923	0.5	0.5961538461538461	-0.13623511905632338	0.7777777777777778	1.0	0.7777777777777778	0.8888888888888888	-0.3401075247170383	0.10498257210715471	0.1557082159120735	0.106300436295703	0.1513958079862283	1.4570854815892054	0.8278021058800988	1.4412188520256206	0.8169859226760434	0.011178318350746378	0.013926761639988837	0.012172497900913614	0.014029294681106032
0.6041666666666666	0.6730769230769231	0.6041666666666666	0.6386217948717949	-0.11017015086195384	0.7977736549165121	0.8394793926247288	0.7977736549165121	0.8186265237706205	-0.21608999460938166	0.6666666666666666	0.6730769230769231	0.6666666666666666	0.6698717948717949	-0.1258092534745447	0.9	1.0	0.9	0.95	-0.4068572313866208	0.7916666666666666	0.5961538461538461	0.5961538461538461	0.6939102564102564	-0.14297512330640305	0.95	1.0	0.95	0.975	-0.42110383991837347	0.11224685775396515	0.15450230564089176	0.1137837378419555	0.15027116541618069	1.1635528346628865	0.8816415974935343	1.1476862050993015	0.8709641179130103	0.009603923179766225	0.007079542676884514	0.013309265332421355	0.00943062100337361
0.5625	0.7884615384615384	0.5625	0.6754807692307692	-0.15715025106767433	0.7829313543599258	0.8698481561822126	0.7829313543599258	0.8263897552710692	-0.24576662399865096	0.3541666666666667	0.9615384615384616	0.3541666666666667	0.6578525641025641	-0.15743941579808432	0.8125	1.0	0.8125	0.90625	-0.313988880686937	0.3541666666666667	0.9615384615384616	0.3541666666666667	0.6578525641025641	-0.16402327137522285	0.8125	1.0	0.8125	0.90625	-0.31640239169572143	0.1143661489033944	0.13473503133165105	0.11579497545264124	0.131513115513815	3.0622595057718693	1.7544647159313305	2.948548660566178	1.7965975686450837	0.019799284716325402	0.012217277385847167	0.019355643554660608	0.012244309474376361
0.5833333333333334	0.7884615384615384	0.5833333333333334	0.6858974358974359	-0.14933053467450177	0.7903525046382189	0.8785249457700651	0.7903525046382189	0.8344387252041421	-0.2439082399546252	0.4375	0.9038461538461539	0.4375	0.6706730769230769	-0.18412145661581084	0.9375	1.0	0.9375	0.96875	-0.3838481420664223	0.6041666666666666	0.8269230769230769	0.6041666666666666	0.7155448717948718	-0.19136961880095876	1.0	1.0	1.0	1.0	-0.4006704671744896	0.07667633015485954	0.12368844988668466	0.07782940528362893	0.12307345228484881	1.2989480736054766	1.0849784396311022	1.1995171950070118	0.9060905972787936	0.015140101708781741	0.007518379824432327	0.020568217015042602	0.0077502776226891995
