Acc0	Acc1	AccLow	Avg-Acc	loss	Acc0_tr	Acc1_tr	AccLow_tr	Avg-Acc_tr	loss_tr	Acc0_ibm	Acc1_ibm	AccLow_ibm	Avg-Acc_ibm	loss_ibm	Acc0_ibm_tr	Acc1_ibm_tr	AccLow_ibm_tr	Avg-Acc_ibm_tr	loss_ibm_tr	Acc0_mini	Acc1_mini	AccLow_mini	Avg-Acc_mini	loss_mini	Acc0_mini_tr	Acc1_mini_tr	AccLow_mini_tr	Avg-Acc_mini_tr	loss_mini_tr	RMSE_mean	RMSE_std	RMSE_mean_raw	RMSE_std_raw	OptParamDiff_mean	OptParamDiff_std	OptParamDiff_mean_raw	OptParamDiff_std_raw	OptCostDiff_mean	OptCostDiff_std	OptCostDiff_mean_raw	OptCostDiff_std_raw
0.5625	0.7307692307692307	0.5625	0.6466346153846154	-0.01852454569613765	0.7829313543599258	0.6919739696312365	0.6919739696312365	0.7374526619955811	-0.03312541668399037	0.875	0.5769230769230769	0.5769230769230769	0.7259615384615384	-0.012152797688824263	0.9473684210526315	0.8461538461538461	0.8461538461538461	0.8967611336032388	-0.07244422074782761	0.8541666666666666	0.6153846153846154	0.6153846153846154	0.734775641025641	-0.013175460797072248	0.8947368421052632	0.7692307692307693	0.7692307692307693	0.8319838056680162	-0.06954171262384273	0.016458103807727806	0.009861404691185393	0.03423937733424006	0.02221046503256209	1.375107895510684	2.01721938311059	1.3539523894259042	2.024196144688643	0.0005383226286592158	0.0004919086378783687	0.0009432225455706852	0.0008562343056865587
0.5208333333333334	0.9615384615384616	0.5208333333333334	0.7411858974358975	-0.06572861635122733	0.7476808905380334	0.9262472885032538	0.7476808905380334	0.8369640895206436	-0.0931818662172019	0.625	0.9038461538461539	0.625	0.7644230769230769	-0.07582259435953333	0.7222222222222222	0.9285714285714286	0.7222222222222222	0.8253968253968254	-0.1431763090996001	0.75	0.8269230769230769	0.75	0.7884615384615384	-0.07839981494300947	0.9444444444444444	0.7857142857142857	0.7857142857142857	0.8650793650793651	-0.14339673364290872	0.11499525442069593	0.1513636656241138	0.125334988587386	0.14292540771152337	3.074600217654657	2.786528080869801	3.0569706292506744	2.7964706420498358	0.03999192933836334	0.04181877309529445	0.03955057838651307	0.040638462429911676
0.8333333333333334	0.8846153846153846	0.8333333333333334	0.858974358974359	-0.12507795527791507	0.8886827458256029	0.8373101952277657	0.8373101952277657	0.8629964705266844	-0.14739994129351422	0.8541666666666666	0.8653846153846154	0.8541666666666666	0.859775641025641	-0.1258144837578048	0.9230769230769231	0.9473684210526315	0.9230769230769231	0.9352226720647774	-0.1613243981444138	0.8541666666666666	0.8846153846153846	0.8541666666666666	0.8693910256410255	-0.126279744721256	0.9230769230769231	0.9473684210526315	0.9230769230769231	0.9352226720647774	-0.1635153431223715	0.12681480134943784	0.16154835783344235	0.13936641445653858	0.14820279345814855	1.7735365934407026	1.712089923789434	1.8087957702486692	1.7028868340961931	0.027463509029820428	0.03240351461377364	0.027290678943333344	0.03038556922742123
0.8333333333333334	0.8653846153846154	0.8333333333333334	0.8493589743589745	-0.1864901480117994	0.9072356215213359	0.8026030368763557	0.8026030368763557	0.8549193291988457	-0.22021478129503658	0.8333333333333334	0.8653846153846154	0.8333333333333334	0.8493589743589745	-0.17897705207135695	0.7619047619047619	0.8181818181818182	0.7619047619047619	0.7900432900432901	-0.29055720962588083	0.8333333333333334	0.8653846153846154	0.8333333333333334	0.8493589743589745	-0.18413286049982602	0.7619047619047619	0.8181818181818182	0.7619047619047619	0.7900432900432901	-0.2916290707596983	0.13165126071072628	0.15854651978142312	0.1418148559798889	0.14778364229453228	2.5844976600239264	1.7065040897888217	2.573919906981536	1.6953762053578505	0.02476794826670771	0.0255028476056734	0.025987307131912718	0.024933453973445926
0.9375	0.8846153846153846	0.8846153846153846	0.9110576923076923	-0.2292242078369247	0.9239332096474954	0.8785249457700651	0.8785249457700651	0.9012290777087802	-0.2772485605525075	0.9375	0.8076923076923077	0.8076923076923077	0.8725961538461539	-0.2482516208390294	1.0	1.0	1.0	1.0	-0.4365197411445662	0.9375	0.8653846153846154	0.8653846153846154	0.9014423076923077	-0.2594791940790673	1.0	1.0	1.0	1.0	-0.44845575261146337	0.1668048025902502	0.19290521430534988	0.17259510481669016	0.18404043497018896	1.745329251994329	1.1074356812772763	1.674810898378397	1.0628697404857368	0.008030995472376198	0.004518101893397694	0.008574277613450094	0.004903431253577918
0.9375	0.7115384615384616	0.7115384615384616	0.8245192307692308	-0.19474551657042935	0.8868274582560297	0.8351409978308026	0.8351409978308026	0.8609842280434161	-0.24573095027608136	0.9166666666666666	0.6346153846153846	0.6346153846153846	0.7756410256410255	-0.21381746412612365	1.0	0.9375	0.9375	0.96875	-0.35647624618955376	0.9166666666666666	0.6730769230769231	0.6730769230769231	0.7948717948717949	-0.2246492997933479	0.9375	0.9375	0.9375	0.9375	-0.3662643037245082	0.15582273979182454	0.18784365781431092	0.16175347672239096	0.17755684870457533	1.9780398189269066	1.2661972463688744	1.9251510537149572	1.2071621701997899	0.009976042316700866	0.006412345157153941	0.01041975578649564	0.0071202184551862665
0.875	0.6538461538461539	0.6538461538461539	0.7644230769230769	-0.1662551066417236	0.849721706864564	0.8112798264642083	0.8112798264642083	0.8305007666643862	-0.21551119858142317	0.9375	0.5576923076923077	0.5576923076923077	0.7475961538461539	-0.2106487266420256	0.9333333333333333	0.9411764705882353	0.9333333333333333	0.9372549019607843	-0.3633936894555265	0.9375	0.5576923076923077	0.5576923076923077	0.7475961538461539	-0.2190524320201941	0.9333333333333333	0.9411764705882353	0.9333333333333333	0.9372549019607843	-0.3675753778910397	0.1548973244618757	0.19364872617610845	0.15886316574321094	0.18557488922547455	1.72417374590955	1.157237122834927	1.6219221331664477	1.1262644304135108	0.009154506348782886	0.004868558162479068	0.009554472328760947	0.0050563681703821054
0.9166666666666666	0.6538461538461539	0.6538461538461539	0.7852564102564102	-0.15899470165712914	0.8608534322820037	0.789587852494577	0.789587852494577	0.8252206423882904	-0.20131949184277084	0.9583333333333334	0.5576923076923077	0.5576923076923077	0.7580128205128205	-0.166854080806134	0.95	0.8333333333333334	0.8333333333333334	0.8916666666666666	-0.3492846268456975	0.9166666666666666	0.6346153846153846	0.6346153846153846	0.7756410256410255	-0.18462730035274583	0.95	0.8333333333333334	0.8333333333333334	0.8916666666666666	-0.3350080252785427	0.1676823172905127	0.19904484115153231	0.17053820856955648	0.1916872389754414	1.9709879835653135	1.2309291215372773	1.9004696299493813	1.1855527909002033	0.010829482660016793	0.005813398970579675	0.010030871809032917	0.005693066776266229
0.875	0.6730769230769231	0.6730769230769231	0.7740384615384616	-0.15908111609343875	0.8385899814471243	0.7787418655097614	0.7787418655097614	0.8086659234784428	-0.20284207881847982	0.875	0.6923076923076923	0.6923076923076923	0.7836538461538461	-0.1424281257957748	0.7368421052631579	1.0	0.7368421052631579	0.868421052631579	-0.1940824864860301	0.7916666666666666	0.6730769230769231	0.6730769230769231	0.7323717948717949	-0.1425297466158991	0.7368421052631579	1.0	0.7368421052631579	0.868421052631579	-0.19585463133054998	0.1689330930064263	0.18303361606646495	0.1734324922326496	0.17534977730124704	2.6197568368318924	1.7589382354629328	2.616230919151096	1.754830491331721	0.02559943243726131	0.030669811165914426	0.027109645796568146	0.029067385620367425
0.8958333333333334	0.7307692307692307	0.7307692307692307	0.813301282051282	-0.16627151979022553	0.8478664192949907	0.7939262472885033	0.7939262472885033	0.8208963332917469	-0.20805294096770327	0.875	0.7307692307692307	0.7307692307692307	0.8028846153846154	-0.19162120323655682	0.9333333333333333	1.0	0.9333333333333333	0.9666666666666667	-0.26059104446023623	0.8958333333333334	0.6923076923076923	0.6923076923076923	0.7940705128205128	-0.19481721483248535	0.9333333333333333	0.8823529411764706	0.8823529411764706	0.907843137254902	-0.2565554094521112	0.16862875865633023	0.19133380537407246	0.17179141801154782	0.1834122674248976	1.731225581271143	1.5348761511603979	1.72417374590955	1.5149838855252538	0.0131385943008371	0.011308323710910811	0.014687304379679541	0.01102912617250622
