Rxx_x	111111	111111	111111	111111	-0.496	10
Rxx_x	111111	111111	111111	111111	0.12400000000000011	5
Ryy_x	111111	111111	111111	111111	0.04600000000000004	10
Ryy_x	111111	111111	111111	111111	-0.09199999999999997	9
Rxx_x	111111	111111	111111	111111	-0.03200000000000003	10
Rxx_x	111111	111111	111111	111111	0.07000000000000006	5
Rxx_x	111111	111111	111111	111111	-0.028000000000000025	10
Rxx_x	111111	111111	111111	111111	0.05400000000000005	5
111111	Rxx_x	111111	111111	111111	-0.252	8
Ryy_x	111111	111111	111111	111111	-0.06399999999999995	2
Rxx_x	111111	111111	111111	111111	-0.03200000000000003	10
Ryy_x	111111	111111	111111	111111	-0.07399999999999995	5
111111	Ryy_x	111111	111111	111111	-0.536	8
Ryy_x	111111	111111	111111	111111	-0.16799999999999993	3
Rxx_x	111111	111111	111111	111111	-0.05599999999999994	10
Rxx_x	111111	111111	111111	111111	0.17399999999999993	5
Rxx_x	111111	111111	111111	111111	-0.04999999999999993	10
Ryy_x	111111	111111	111111	111111	-0.14	2
Rxx_x	111111	111111	111111	111111	-0.04399999999999993	10
Rxx_x	111111	111111	111111	111111	0.1120000000000001	5
Rxx_x	111111	111111	111111	111111	-0.03600000000000003	10
Ryy_x	111111	111111	111111	111111	-0.07399999999999995	4
111111	Ryy_x	111111	111111	111111	0.8880000000000001	8
Rxx_x	111111	111111	111111	111111	-0.030000000000000027	10
Rxx_x	111111	111111	111111	111111	0.15599999999999992	5
Rxx_x	111111	111111	111111	111111	-0.04599999999999993	10
Rxx_x	111111	111111	111111	111111	0.1280000000000001	5
111111	Rxx_x	111111	111111	111111	0.9319999999999999	8
Rxx_x	111111	111111	111111	111111	0.43799999999999994	8
Rxx_x	111111	111111	111111	111111	-0.09999999999999998	10
Rxx_x	111111	111111	111111	111111	0.244	8
Ryy_x	111111	111111	111111	111111	0.04800000000000004	10
Rxx_x	111111	111111	111111	111111	0.1100000000000001	2
Rxx_x	111111	111111	111111	111111	-0.038000000000000034	10
Ryy_x	111111	111111	111111	111111	-0.07199999999999995	4
111111	Rxx_x	111111	111111	111111	-0.14600000000000002	5
Rxx_x	111111	111111	111111	111111	-0.028000000000000025	10
111111	Rxx_x	111111	111111	111111	0.09600000000000009	8
Rxx_x	111111	111111	111111	111111	0.052000000000000046	4
111111	Rxx_x	111111	111111	111111	-0.09199999999999997	5
Rxx_x	111111	111111	111111	111111	-0.02200000000000002	10
111111	Rxx_x	111111	111111	111111	0.07800000000000007	8
111111	Ryy_x	111111	111111	111111	0.07000000000000006	5
Rxx_x	111111	111111	111111	111111	0.05800000000000005	2
Rxx_x	111111	111111	111111	111111	-0.02200000000000002	10
Rxx_x	111111	111111	111111	111111	0.04200000000000004	4
111111	Rxx_x	111111	111111	111111	0.06600000000000006	8
111111	Rxx_x	111111	111111	111111	-0.030000000000000027	10
Rxx_x	111111	111111	111111	111111	-0.018000000000000016	10
Rxx_x	111111	111111	111111	111111	0.03600000000000003	4
111111	Rxx_x	111111	111111	111111	0.05800000000000005	8
Rxx_x	111111	111111	111111	111111	-0.040000000000000036	0
Ryy_x	111111	111111	111111	111111	-0.03600000000000003	4
111111	Ryy_x	111111	111111	111111	0.07400000000000007	5
111111	Rxx_x	111111	111111	111111	0.04200000000000004	8
Ryy_x	111111	111111	111111	111111	0.014000000000000012	10
Rxx_x	111111	111111	111111	111111	0.05400000000000005	2
Rxx_x	111111	111111	111111	111111	-0.018000000000000016	10
Ryy_x	111111	111111	111111	111111	-0.03600000000000003	4
Rxx_x	111111	111111	111111	111111	-0.041999999999999926	0
Rxx_x	111111	111111	111111	111111	0.040000000000000036	5
Ryy_x	111111	111111	111111	111111	0.016000000000000014	10
Rxx_x	111111	111111	111111	111111	0.03200000000000003	4
Rxx_x	111111	111111	111111	111111	-0.040000000000000036	0
Ryy_x	111111	111111	111111	111111	-0.03400000000000003	4
111111	Rxx_x	111111	111111	111111	-0.05799999999999994	5
Rxx_x	111111	111111	111111	111111	-0.040000000000000036	0
Rxx_x	111111	111111	111111	111111	0.03600000000000003	5
Rxx_x	111111	111111	111111	111111	-0.03400000000000003	0
Rxx_x	111111	111111	111111	111111	0.030000000000000027	4
Rxx_x	111111	111111	111111	111111	-0.03400000000000003	0
Rxx_x	111111	111111	111111	111111	0.03200000000000003	5
Rxx_x	111111	111111	111111	111111	-0.014000000000000012	10
Rxx_x	111111	111111	111111	111111	0.028000000000000025	4
Rxx_x	111111	111111	111111	111111	-0.03400000000000003	0
Rxx_x	111111	111111	111111	111111	0.028000000000000025	4
Rxx_x	111111	111111	111111	111111	-0.028000000000000025	6
Rxx_x	111111	111111	111111	111111	0.030000000000000027	5
Rxx_x	111111	111111	111111	111111	-0.028000000000000025	6
Rxx_x	111111	111111	111111	111111	0.028000000000000025	4
Rxx_x	111111	111111	111111	111111	-0.03200000000000003	0
Rxx_x	111111	111111	111111	111111	0.030000000000000027	5
111111	Rxx_x	111111	111111	111111	0.03200000000000003	6
Ryy_x	111111	111111	111111	111111	0.01200000000000001	10
Rxx_x	111111	111111	111111	111111	0.026000000000000023	4
Rxx_x	111111	111111	111111	111111	-0.030000000000000027	6
Rxx_x	111111	111111	111111	111111	0.028000000000000025	4
Rxx_x	111111	111111	111111	111111	-0.028000000000000025	6
Rxx_x	111111	111111	111111	111111	0.030000000000000027	5
Rxx_x	111111	111111	111111	111111	-0.03200000000000003	0
Rxx_x	111111	111111	111111	111111	0.028000000000000025	4
Rxx_x	111111	111111	111111	111111	-0.028000000000000025	6
Ryy_x	111111	111111	111111	111111	-0.030000000000000027	5
111111	Rxx_x	111111	111111	111111	-0.040000000000000036	5
Rxx_x	111111	111111	111111	111111	-0.030000000000000027	0
Rxx_x	111111	111111	111111	111111	0.026000000000000023	4
Rxx_x	111111	111111	111111	111111	-0.028000000000000025	6
Rxx_x	111111	111111	111111	111111	0.026000000000000023	4
Rxx_x	111111	111111	111111	111111	-0.028000000000000025	6
Rxx_x	111111	111111	111111	111111	0.030000000000000027	5
Rxx_x	111111	111111	111111	111111	-0.026000000000000023	6
Rxx_x	111111	111111	111111	111111	0.026000000000000023	4
Rxx_x	111111	111111	111111	111111	-0.030000000000000027	0
Rxx_x	111111	111111	111111	111111	0.026000000000000023	4
Ryy_x	111111	111111	111111	111111	0.01200000000000001	10
111111	Rxx_x	111111	111111	111111	0.038000000000000034	8
Ryy_x	111111	111111	111111	111111	-0.028000000000000025	5
111111	Rxx_x	111111	111111	111111	-0.04399999999999993	5
Rxx_x	111111	111111	111111	111111	-0.028000000000000025	6
Rxx_x	111111	111111	111111	111111	0.026000000000000023	4
Rxx_x	111111	111111	111111	111111	-0.028000000000000025	0
Rxx_x	111111	111111	111111	111111	0.02400000000000002	4
Rxx_x	111111	111111	111111	111111	-0.026000000000000023	6
Rxx_x	111111	111111	111111	111111	0.028000000000000025	5
Rxx_x	111111	111111	111111	111111	-0.026000000000000023	6
Rxx_x	111111	111111	111111	111111	0.026000000000000023	4
Rxx_x	111111	111111	111111	111111	-0.030000000000000027	0
Ryy_x	111111	111111	111111	111111	-0.028000000000000025	5
Rxx_x	111111	111111	111111	111111	-0.026000000000000023	6
